,Invariant Mass
312,195.7658220336988
313,216.76180475285375
314,269.52632044035016
315,255.78240448297868
316,199.77930741959273
317,258.4303921712472
318,204.6366192997403
319,404.73873742878055
320,260.4108834727473
321,252.12510214468662
322,174.9599129448783
323,188.67307898852278
324,182.78149614092771
325,272.33299594988324
326,204.78169320787194
327,240.93436875358333
328,271.73144037804525
329,197.66110011927677
330,187.06773324003444
331,194.46849644121752
332,195.4765799753188
333,242.81742553450906
334,184.09307696650652
335,174.88844867936152
336,197.02409599149024
337,205.4060718527387
338,178.1463566215509
339,281.5324848982257
340,559.8532389351524
341,187.3276196023762
342,271.6539836243545
343,176.8382842164096
344,211.30691684405352
345,252.42140017555718
346,180.56745657103264
347,211.56184592514947
348,285.4643188129733
349,321.7279910327184
350,352.48607600206964
351,281.75552570097153
352,207.5112168200119
353,243.30401279273016
354,189.29657515758745
355,205.96327904702227
356,202.02499573544998
357,191.57247334519434
358,192.24864083414533
359,213.17127517321578
360,212.56945561761248
361,191.0868178409965
362,179.65374828518614
363,217.94756279131033
364,213.75829925655123
365,287.3583926878792
366,245.12534474829206
367,213.0514731383123
368,199.7290898676956
369,195.39178602858027
370,299.54101285135914
371,194.45109133593107
372,197.42716148557534
373,205.318590109498
374,195.12843274063604
375,201.58646874305623
376,238.46898766431957
377,195.86614197002814
378,315.9730165989933
379,289.1219541709682
380,223.6776352948518
381,189.6507150703052
382,310.18894397810953
383,343.54577424961207
384,243.9330807002026
385,197.4384421554306
386,286.7917515151383
387,238.01975962504412
388,195.6606525109066
389,187.0137627071998
390,250.78671298602967
391,185.25915740626402
392,368.5829568741318
393,263.9280901172672
394,202.06968297906226
395,230.58555457119007
396,216.74394955365244
397,297.6577481369701
398,192.01443657799578
399,177.82466261775215
400,188.88272626287056
401,177.93195393453976
402,219.04986966920035
403,194.4519340026103
404,211.97406892207968
405,196.89042432336316
406,187.53228796111273
407,398.6481539591848
408,290.31640228410436
409,245.36508556215892
410,195.97528655640969
411,347.7960116023703
412,201.77309714061718
413,252.361819675671
414,424.12492788554374
415,757.0323939134714
416,232.01212130391292
417,213.59426236930568
418,211.34831070556788
419,187.9590388526406
420,216.83344715071132
421,174.34839705923537
422,218.35265205970325
423,385.68540815984636
424,243.5299269907949
425,314.92694595839447
426,252.66810570717158
427,251.5973580701098
428,381.63576343585237
429,191.0788271814573
430,189.31264387296193
431,239.91911269796117
432,183.70082723704542
433,202.57934536344888
434,223.8448953067714
435,210.3989776177604
436,193.19807492797452
437,267.70398090265496
438,330.51587919961867
439,285.5532737574701
440,182.82144453913486
441,177.17877800092006
442,343.7653640352412
443,345.2898990681211
444,273.75388892665734
445,201.7680846371907
446,215.38604491604212
447,258.5463993225975
448,193.53041035623767
449,181.21004136235842
450,261.8519747561505
451,192.14824511649977
452,378.01662956641513
453,244.5324278757463
454,320.24596427633105
455,178.79305745559734
456,343.6332533644255
457,556.618024039236
458,232.87320724882517
459,191.7336653490897
460,172.71931954540642
461,198.95239599239417
462,173.50918746287394
463,285.5358405993419
464,247.2916681216616
465,228.38258958450197
466,253.83978476761297
467,194.33577887958432
468,425.9661228765171
469,238.3462404691686
470,198.05740977736403
471,178.7412265460902
472,204.32301220529368
473,672.0809707138311
474,179.7866385585975
475,187.79451559644414
476,404.92739178477893
477,196.15284735541337
478,179.15535569132754
479,182.2271088020868
480,196.82533765500813
481,193.5081548664684
482,224.1426084072682
483,220.6579525344674
484,239.98619930731147
485,264.78598000582343
486,226.5190399547709
487,264.5863913359561
488,293.93761955722994
489,192.75183736226637
490,178.2228081171668
491,169.25873305056538
492,178.56870483657525
493,191.03452939085238
494,378.9717546854247
495,262.2812247099498
496,290.3727899961237
497,371.5212205796016
498,191.6825281508055
499,330.5335515727486
500,284.08408478445335
501,277.30441594230433
502,184.00449205060605
503,212.98456592049828
504,215.23204106834257
505,271.28197329348404
506,251.75109496951575
507,186.75839363243085
508,210.6220481468797
509,257.8445028414197
510,648.5571291147895
511,218.71459952835707
512,205.8368001531409
513,697.7812397436844
514,404.2447550747247
515,260.2068320461497
516,185.692866539455
517,176.6629129425024
518,181.36327556171824
519,237.74757976501917
520,203.57965891954765
521,205.7078292737025
522,439.047462108581
523,227.13204275920458
524,260.8022679102285
525,212.57236595667473
526,451.46596242857566
527,340.48200616751996
528,206.9831267539577
529,207.0507196179456
530,286.2049188211446
531,222.74338100249332
532,282.0804283944675
533,354.3570986294602
534,186.57953361421198
535,278.91459781808436
536,174.22443997552926
537,204.87402798954957
538,308.2483543133595
539,175.35540005999388
540,305.7987995440479
541,439.67408929077004
542,442.267315787456
543,276.50072848089474
544,307.2911355105334
545,227.3752065578697
546,189.00697979083162
547,255.5289794966125
548,169.32651709513596
549,297.722825242513
550,219.84070619939962
551,400.8275210204859
552,205.47570404977535
553,172.38436754304678
554,184.22129666273713
555,183.64683743576052
556,201.97048279976138
557,174.3905968359767
558,257.3979611307145
559,176.1472587249248
560,203.15814625451662
561,155.52606337814964
562,189.83027552077877
563,249.83408796062776
564,259.8253211821189
565,208.04403904608785
566,177.83827731039952
567,393.02529659734137
568,200.65835975506738
569,195.7843520673125
570,175.27609387760438
571,199.6392276988236
572,194.1037262146671
573,306.95686157918146
574,291.4801273551473
575,185.446528575398
576,198.9628694844132
577,190.067149792244
578,188.79702386826835
579,683.7273042268743
580,212.8318919096444
581,227.23393535732745
582,192.7489308613551
583,466.4506878447039
584,208.3734764570715
585,308.5400893811482
586,173.21594449386268
587,290.8847172314554
588,178.4793123966882
589,421.8045066914148
590,352.88920392306517
591,295.5865243674054
592,200.97627302456786
593,216.85273295253515
594,197.08990564566824
595,251.2576476179214
596,181.4109182672299
597,249.50693996347738
598,257.62549229024523
599,208.15923087546452
600,217.71057344278216
601,176.24732328631305
602,729.0237269719886
603,266.25264861507395
604,397.67544824373823
605,200.15836817091775
606,274.9347435314822
607,222.73427718999616
608,452.1407862966652
609,397.7577284420002
610,193.0489172955352
611,455.4712341935663
612,357.08369044872967
613,212.30214215673556
614,195.18306106540498
615,198.88783885464466
616,184.9885841669445
617,303.1347096857548
618,234.59606460311994
619,176.55793915620526
620,192.26724561549085
621,310.5339690951359
622,466.74328806100414
623,192.26945258890458
624,228.49661470160964
625,306.24546166308073
626,192.47622509666974
627,181.17299475050433
628,192.76377523930967
629,237.66744700495673
630,195.36962203123943
631,283.1263750458221
632,244.65257648565978
633,214.20960129265148
634,222.2976965185545
635,367.8332476442403
636,373.635210271066
637,288.5496417868761
638,369.7200597826533
639,186.01582850815979
640,197.66630357265058
641,185.47898138257247
642,191.04262254874868
643,285.0505235661953
644,221.21849670557026
645,187.06591314762787
646,173.66066895707166
647,204.30480635796573
648,520.8255861339607
649,239.76381264972082
650,241.60001146900666
651,329.0382609523785
652,216.69899345825996
653,234.57701877730548
654,181.94911311622423
655,257.3780925788833
656,249.02485659843626
657,180.8581973556735
658,186.05970152601657
659,305.83918495148623
660,409.21116014671145
661,208.1038234872079
662,566.3806546431507
663,219.21700529255628
664,248.24945840704936
665,188.0978372579801
666,320.4222459619549
667,201.8500307351431
668,175.67636345250568
669,208.45317509508584
670,198.49159100867885
671,503.87508075665295
672,198.06104993421778
673,255.37809880831531
674,218.34558056459915
675,194.3324570389612
676,260.6614910410477
677,196.85853836714526
678,197.34394366739198
679,210.8012382868232
680,212.8623774272768
681,201.98122493692165
682,294.3397247817897
683,181.75205296631
684,575.1399647979626
685,222.8520309334973
686,183.9474058979355
687,259.0983573857625
688,188.99979986239398
689,193.4386271128066
690,185.4119997662881
691,226.97753723991548
692,220.8364276863062
693,174.7417924646683
694,180.25464600047465
695,201.04056455445823
696,275.6255253366775
697,204.1597921104672
698,184.48549801496551
699,273.32896670727706
700,178.47034926122427
701,246.61996628506245
702,426.78971221463235
703,344.6825480778235
704,179.64021268694927
705,216.3076591268279
706,250.75262724178134
707,208.41778180402304
708,195.60055195503884
709,200.4340005364162
710,175.92858245276796
711,246.7984715186854
712,193.63199835490894
713,175.89253597602206
714,185.5691465118453
715,469.6103754865994
716,452.97360936248015
717,206.12457970451908
718,181.837849105652
719,248.60752527981626
720,272.1442697985795
721,200.3770294220291
722,249.60091049537132
723,179.42889882411112
724,256.2699911402409
725,625.4199897345843
726,191.4621721324262
727,199.531502608917
728,243.4634677593161
729,250.83246539974317
730,176.99968595479524
731,208.91397150820063
732,200.23475454307405
733,238.63485914333
734,205.76353289923773
735,170.17700856637845
736,285.7614845211677
737,274.83801929387107
738,230.06515700385418
739,181.74354537439515
740,204.20385653651124
741,185.813581878926
742,193.40840636698388
743,284.97823169556824
744,217.44353314834652
745,181.72529626844985
746,182.8240490253149
747,264.111097486818
748,203.68100183362554
749,209.06506029941912
750,200.6697991521419
751,208.7333954622908
752,268.69854147491117
753,275.7522745889483
754,486.8233806609107
755,226.69264043931142
756,196.07078767615587
757,373.1377547819503
758,333.7073226629015
759,233.16060004280357
760,232.56476197669585
761,219.7696319938908
762,284.6417566462999
763,310.64926927663805
764,222.52030685143473
765,275.4664122725863
766,268.45167695490693
767,351.47084667625893
768,370.8258656860076
769,181.8518089321581
770,198.04083307509535
771,217.18184064754024
772,238.85726651788636
773,185.64281921374678
774,194.6591138387952
775,184.37099888864023
776,205.88933596873497
777,352.86765198654
778,178.66218275499858
779,189.14539235030583
780,188.0383597115889
781,178.78383314537498
782,241.4896854945194
783,303.980978137436
784,175.83190762504165
785,182.33378380330208
786,239.9172614253544
787,337.1288914002187
788,331.485955861033
789,271.82029514045274
790,192.6859576193149
791,295.2951453522588
792,263.201150443084
793,209.48571677460808
794,202.67233936914872
795,201.5238996560214
796,177.60857102376937
797,188.4003703422603
798,182.2114943867623
799,187.55699913271914
800,207.80148236714518
801,204.40960555982883
802,211.86758979048568
803,921.5702073756255
804,266.87370241640224
805,454.351777782408
806,327.0716166884879
807,196.28211322553904
808,186.26040796554193
809,121.68461815934205
810,190.19412563404293
811,247.5964065923362
812,439.6188161036944
813,352.93993442239685
814,210.34909784861304
815,273.89991265159875
816,208.4299864016459
817,398.09774802329497
818,249.9281220467157
819,181.37625996383434
820,228.88415679549115
821,197.94837244398306
822,200.46777952531284
823,233.55766199751602
824,212.1035733439873
825,236.510527579945
826,214.2390635357594
827,197.99770166016103
828,239.3397809752249
829,253.6608806527748
830,189.60710238671206
831,209.02625265469885
832,186.82871415651744
833,202.82633763986811
834,215.77211328346564
835,176.59877875553104
836,188.42102251885225
837,189.4049363148466
838,177.36240921071402
839,220.0231418564065
840,187.07003811669108
841,194.16788766905427
842,188.45192787025687
843,219.17394369634428
844,211.9658993009479
845,303.3100632180278
846,300.16915392208506
847,179.69766468276265
848,191.09318609456383
849,419.9454259513262
850,259.35780791127394
851,206.64515925976715
852,326.8704381551441
853,190.1661491883741
854,225.41684126782684
855,200.3740620584049
856,263.19915544815456
857,204.77072836042308
858,180.60073866030018
859,208.08116975077854
860,204.4465075755055
861,187.0661798332971
862,175.62132714641345
863,218.91278645884773
864,192.89105994960235
865,190.86332384506173
866,206.9597854069485
867,185.0830251117797
868,212.8562041176416
869,461.607022401423
870,253.18494105669905
871,263.33967907636594
872,203.0874093998606
873,217.84834429463925
874,205.6996123057511
875,275.99773997849246
876,186.55407455708723
877,215.2695321831285
878,183.50190561280297
879,183.32938838825774
880,214.61667846540382
881,260.90029611393425
882,183.14076799986884
883,249.46122846536178
884,178.3807748382075
885,216.57699027921618
886,185.28052060682464
887,630.9726013501217
888,236.10562322868958
889,320.1047418649105
890,185.73388238711146
891,181.848794943447
892,203.26342739055343
893,217.11902301503824
894,336.4181979708669
895,246.33395207178748
896,205.62963680961548
897,184.95593366394448
898,202.64596616738163
899,191.96525417949394
900,265.8676766271003
901,223.4235808524564
902,182.577419991922
903,206.3938817559642
904,189.83274111563043
905,229.04789447377345
906,779.2480742713682
907,201.57282778458833
908,461.3270645807379
909,215.9449524936491
910,219.19399516001846
911,416.24935031498325
912,311.4262825397257
913,427.3262995982925
914,190.94255696278248
915,206.25687020295982
916,178.9307895621185
917,209.26696658107994
918,213.66466947116066
919,184.3063851942994
920,184.9533342325368
921,176.3053488630184
922,187.75693833498696
923,200.44733469792396
924,227.209957443837
925,249.3811609367745
926,182.96368297440492
927,178.28796131250562
928,205.09002590240416
929,214.8053473193179
930,321.40428568765947
931,177.15897416781561
932,227.49369923165418
933,206.3286648165378
934,270.9082386237551
935,289.1028690715525
936,192.9632822092036
937,194.8009120454854
938,257.8610405801225
939,201.39187544930505
940,281.1469220848997
941,192.91377944070936
942,197.77072188868954
943,681.9227377372122
944,547.6438818304044
945,275.9874548360016
946,219.68961859717328
947,475.38931385878743
948,454.55734819420036
949,217.89270580105557
950,262.08866359896126
951,197.56603348777972
952,192.10408564061586
953,241.20385388129634
954,270.8644244206765
955,181.19069015330652
956,323.3276077897322
957,178.1697118025854
958,200.710140295473
959,211.5368908608605
960,178.83207274706203
961,189.51361631113795
962,196.9075680375661
963,186.13678646331942
964,236.35920212260615
965,295.51938802511523
966,320.2960323358794
967,371.7509440279612
968,173.96076944936672
969,215.2844050572801
970,194.8401903863622
971,281.9494969529617
972,173.28636804027113
973,184.14908074697735
974,342.52705633066984
975,308.2220916250603
976,328.32335976574717
977,173.77330728483358
978,248.12904948785106
979,176.39946982486822
980,225.69915960267218
981,301.14642063544215
982,236.98563448656174
983,230.70987437346022
984,196.8839388658721
985,257.07699225088794
986,221.93517407250653
987,242.3106469255218
988,177.59446975284544
989,200.19312931123912
990,310.98836001538166
991,186.4084044984248
992,318.71252854343277
993,237.14294738009878
994,256.75616476534856
995,202.2762289436835
996,265.84250175525733
997,328.90124877282454
998,389.20872910978875
999,227.18853708516642
1000,391.9110997799574
1001,176.53231949577744
1002,217.154546878629
1003,190.3562106438357
1004,275.6263987714214
1005,249.49849022457585
1006,212.1135003533451
1007,298.13944196289214
1008,175.38747997898363
1009,176.03109241839167
1010,183.18642115667728
1011,268.4448706550024
1012,214.97128640591518
1013,331.0177307976964
1014,208.6933824388934
1015,983.7663617908772
1016,195.25740030060604
1017,232.07581115821935
1018,268.9044872655519
1019,259.22892758570885
1020,273.40667320203096
1021,422.5461336627904
1022,218.17000495465712
1023,199.3043088659979
1024,297.1229572734375
1025,299.0262764655027
1026,234.26072259710935
1027,192.9420860653922
1028,175.7268932830797
1029,229.26155717587056
1030,178.12511312332308
1031,272.6810810487291
1032,186.94439403867867
1033,198.08959881581148
1034,232.2123275230021
1035,251.15213994464807
1036,196.3840075438614
1037,213.85633972292618
1038,216.1368910644858
1039,373.4383543223151
1040,187.27816969941625
1041,208.8557590679135
1042,224.01098412022145
1043,213.24849537005906
1044,197.35750834687977
1045,454.4927157668441
1046,243.73724483153686
1047,202.075433303537
1048,267.49831069887887
1049,175.8751268677422
1050,179.1929831772804
1051,275.92267411260303
1052,195.64940267738595
1053,244.05975754501327
1054,184.58223991494157
1055,173.11845060140672
1056,415.82469019410325
1057,176.6093866924476
1058,273.5936070192641
1059,183.98043007736786
1060,271.3783139809349
1061,207.45561324249525
1062,178.31909657310138
1063,231.36382336892785
1064,177.64111677357812
1065,231.73576204121494
1066,189.2495720276272
1067,248.1414435264936
1068,214.92996148350036
1069,177.9148878143562
1070,273.7640639263262
1071,211.8284552602494
1072,185.0522489213936
1073,182.10236519110933
1074,193.92418308706974
1075,225.17236953160952
1076,228.29412640153805
1077,358.4205331066538
1078,399.1025799529843
1079,198.41632294292543
1080,177.96089115885252
1081,278.09070561184063
1082,141.71826058069595
1083,211.2071826412317
1084,182.6026969506142
1085,260.96987478789964
1086,266.854124576882
1087,185.4316449293331
1088,192.36356227548478
1089,458.3816357693126
1090,175.21224503765742
1091,197.60475457560938
1092,185.24470185407029
1093,248.80506012018506
1094,232.50217927927363
1095,375.5584458762125
1096,185.14207800948265
1097,206.7590293246482
1098,186.92675212152164
1099,337.8913746849357
1100,179.30889103749686
1101,189.52316633208287
1102,196.03558340619392
1103,271.88308822823967
1104,271.8233782904582
1105,202.45622185493355
1106,197.03345688064582
1107,176.32882649226033
1108,260.5419414842457
1109,253.80137492308967
1110,193.69198690631103
1111,243.14355668190868
1112,264.60082827102383
1113,253.86255368361452
1114,207.76049753460862
1115,251.68653270544775
1116,470.14177236366106
1117,198.8320113813883
1118,178.3386695183276
1119,245.3061800277239
1120,310.70668025341064
1121,170.52510690122222
1122,211.2839894256237
1123,237.51920267455645
1124,197.90628080044416
1125,182.99800319044456
1126,250.82007663688134
1127,177.12173394136528
1128,183.87455707250624
1129,233.7136327314863
1130,445.1728834939628
1131,176.34087430711736
1132,188.22298778191725
1133,213.72543709920546
1134,191.66530427312767
1135,271.08232156351534
1136,367.70801660500126
1137,220.1129998176062
1138,201.99267748893908
1139,180.59312172401735
1140,188.64123516062864
1141,219.67698249212378
1142,190.02761250747957
1143,242.3960720169058
1144,353.7062915490006
1145,174.91411213476405
1146,182.58593604206115
1147,220.9028444326971
1148,313.20924400527764
1149,180.27889933736418
1150,206.15379015848515
1151,224.82642511427773
1152,197.81697153862538
1153,318.3351224672871
1154,204.8335885254698
1155,231.24777181332752
1156,568.3309078804306
1157,195.22632192824227
1158,261.3902879840102
1159,193.96477392655316
1160,191.56901102405064
1161,331.22992456178304
1162,431.343939617291
1163,346.12423592119507
1164,210.42693927597475
1165,179.56876132820324
1166,210.19584054430422
1167,274.81365953559333
1168,193.43763938671793
1169,180.21714816192238
1170,207.3040488813549
1171,237.42016832987514
1172,176.30033552309212
1173,245.68895474147698
1174,196.98911087903846
1175,206.99188591720832
1176,223.398016612196
1177,358.19572635736836
1178,290.2223151352096
1179,258.87777656671443
1180,277.25254613527153
1181,191.86814431251
1182,182.80885900730996
1183,202.630598421899
1184,177.02538524355202
1185,189.30057315700722
1186,193.30653949082964
1187,220.66277375526138
1188,240.28397817547125
1189,192.947056687438
1190,211.70503498026258
1191,192.55542259573988
1192,178.0925905514904
1193,192.77872714756006
1194,223.56904344364128
1195,249.74949954997348
1196,181.60794084691875
1197,236.8824791749393
1198,186.45337149463435
1199,254.59506979324453
1200,234.03077931881262
1201,277.6450362695287
1202,174.6698470664644
1203,187.7524707503252
1204,202.53745836044268
1205,220.57315510462956
1206,263.5433700924039
1207,189.74949896655994
1208,416.93031675635353
1209,175.53345032751938
1210,277.6139601969774
1211,190.8814694279691
1212,186.37066423745853
1213,210.9325857517631
1214,300.1839181356591
1215,186.49575626229404
1216,266.77439854928343
1217,298.3245204637055
1218,306.06008043475276
1219,223.33875381001212
1220,181.9595260034652
1221,178.78537935444598
1222,196.18597659375223
1223,376.2815974988714
1224,354.67964215253903
1225,253.22918673425832
1226,181.29266901240476
1227,184.58116623424237
1228,197.14274180440836
1229,205.99510220740177
1230,258.229532082155
1231,275.61352452372716
1232,179.47608987239886
1233,421.5606022055808
1234,199.2802858622726
1235,204.12661809595124
1236,202.7187220488624
1237,273.981554471618
1238,249.07399772559702
1239,191.43910992788685
1240,239.65334535742883
1241,196.02730894080423
1242,213.30867065800095
1243,271.11764285121063
1244,185.80273983293293
1245,176.22459481579094
1246,201.52151152474306
1247,196.45697140297762
1248,211.0246863910593
1249,176.51966975961884
1250,211.7619141485315
1251,197.8737867930039
1252,192.19926947539454
1253,179.80196917806535
1254,254.99276089511298
1255,196.7191135005891
1256,317.45245824227794
1257,230.0960338128608
1258,181.22368704293712
1259,214.5448022361445
1260,287.5091143343189
1261,215.6426923381864
1262,172.7514114558723
1263,224.22647750361867
1264,302.34294577731254
1265,337.51286891663125
1266,317.9374136627289
1267,199.57812678974244
1268,221.52665900097898
1269,194.27094575332973
1270,186.01955238648816
1271,240.40353777421666
1272,195.51158488843134
1273,268.06264638809256
1274,307.6165715821724
1275,187.5677180904236
1276,201.91887371182696
1277,376.9593965425415
1278,206.15036729832386
1279,179.7527470233952
1280,207.99668985728866
1281,363.60964455280975
1282,175.67478645850377
1283,265.03015246788374
1284,196.09084746069175
1285,358.17269811660293
1286,195.21940655204213
1287,232.15820897095506
1288,205.45333885613056
1289,206.2750610683573
1290,180.18900159767483
1291,470.5628097578218
1292,218.22027137048357
1293,178.25858872854613
1294,378.1149190583279
1295,181.83034319918116
1296,287.7954798540118
1297,189.35707707192154
1298,264.4676138631446
1299,193.32601177533508
1300,223.75212032255837
1301,398.8785475184864
1302,184.18705902316378
1303,176.62976268982123
1304,249.36085658654574
1305,244.92192889149044
1306,280.5431456181863
1307,212.28314688433306
1308,179.5377966845473
1309,310.94414451318914
1310,211.71248882942052
1311,218.37832799249355
1312,253.31568725044045
1313,272.8620922635289
1314,374.8650853445026
1315,218.71906653872426
1316,213.75388010295694
1317,408.96072371428187
1318,217.342202574185
1319,438.31247822128904
1320,199.38437815956337
1321,275.76534768885256
1322,205.5775406303055
1323,265.31246553952604
1324,536.7768349083857
1325,253.78791599169114
1326,347.89138908281757
1327,188.98222885856404
1328,535.1923487464621
1329,314.08960699580166
1330,208.39473150883384
1331,379.3935805776798
1332,273.8785740016512
1333,220.82962235569687
1334,246.93780651531014
1335,604.1840333117085
1336,314.5206526260839
1337,194.86284434410783
1338,177.5424491058938
1339,208.18675815524392
1340,201.61993889691706
1341,199.56936432005384
1342,380.8705610321279
1343,193.64253662245625
1344,246.3805457265142
1345,434.07566999060765
1346,242.4912087364661
1347,202.80710272533562
1348,211.140583163961
1349,191.5654598425439
1350,182.777546877804
1351,221.93418734022805
1352,300.192589381901
1353,176.40644960544523
1354,193.2777016382231
1355,234.9270483994146
1356,244.929829298705
1357,110.83481307223413
1358,224.76044418206376
1359,187.402604195309
1360,416.94928385912624
1361,216.15668948340468
1362,194.2608716192116
1363,253.25814804301768
1364,228.33598668528379
1365,708.4544682697885
