,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
34062,134.621,99.748,0.57,1.284,-1.712,1.198
34063,107.645,90.606,0.691,0.832,-1.306,1.966
34064,74.855,51.295,-0.525,-2.435,-1.136,1.874
34065,85.818,79.094,-0.505,0.609,2.538,-0.52
34066,106.914,104.147,-2.246,-2.28,-2.693,0.418
34067,117.838,94.583,-2.204,-1.724,-2.065,1.55
34068,79.553,70.93,2.464,0.63,-0.462,2.96
34069,94.593,91.141,1.236,1.35,-0.731,2.443
34070,41.231,37.848,1.773,-1.451,1.353,-1.575
34071,109.311,79.481,1.168,1.493,0.191,-2.782
34072,113.756,105.769,0.381,0.308,-2.744,0.28
34073,80.534,77.826,-0.771,0.732,0.687,-2.187
34074,185.251,77.342,-0.9,0.757,-2.516,0.112
34075,54.918,54.5,0.248,-1.961,1.269,-2.05
34076,120.352,76.405,-1.362,-0.594,-3.096,-0.869
34077,64.976,62.503,-1.25,0.627,1.237,-1.89
34078,76.318,52.384,1.14,-0.766,2.689,-0.803
34079,82.432,79.795,-2.021,0.105,2.579,-0.757
34080,183.601,179.967,1.294,2.493,1.07,-2.112
34081,79.217,77.399,0.729,1.755,0.992,-2.16
34082,141.979,138.985,-1.416,-0.208,2.887,-0.32
34083,119.126,119.006,1.269,1.904,-1.001,2.074
34084,136.732,95.361,0.918,0.841,-1.015,2.741
34085,94.446,86.613,-0.004,-1.151,-2.759,0.365
34086,190.686,144.692,0.139,-1.028,2.364,-1.369
34087,113.668,101.319,1.564,0.467,-1.96,0.673
34088,347.984,317.108,-0.827,0.14,2.196,-0.861
34089,103.94,98.077,-0.725,-0.157,-2.711,0.302
34090,137.269,129.624,0.894,0.299,-2.912,0.188
34091,55.87,52.382,-0.948,2.342,1.419,-1.713
34092,79.834,79.593,-0.158,-1.777,-1.29,1.837
34093,81.553,74.435,-1.608,-0.167,0.87,-2.311
34094,79.96,78.4,2.249,0.814,2.202,-0.914
34095,66.955,63.753,0.646,2.257,-2.275,0.95
34096,160.901,143.274,2.487,1.42,0.073,-3.06
34097,118.475,100.877,-0.854,-1.025,1.789,-1.366
34098,83.445,79.474,0.384,2.186,0.186,-2.884
34099,103.406,94.531,0.237,0.576,0.244,-2.839
34100,122.102,91.066,1.134,-0.566,-0.459,2.725
34101,142.391,83.238,-0.073,0.986,-1.262,1.537
34102,137.534,79.545,0.426,0.236,1.685,-2.189
34103,42.22,39.927,-1.932,0.911,-2.377,0.938
34104,123.821,114.307,-1.554,-1.548,0.496,-2.634
34105,137.148,136.559,0.37,-0.607,1.688,-1.464
34106,128.495,94.626,-0.009,1.878,-0.859,-3.064
34107,164.731,129.398,0.69,-0.295,3.062,-0.199
34108,74.269,72.061,1.491,-0.201,-0.121,3.134
34109,76.104,70.337,0.882,-1.124,0.73,-2.386
34110,111.843,84.916,-1.681,-1.561,2.097,-0.881
34111,94.836,92.536,-0.689,-1.952,-2.476,0.742
34112,104.912,86.764,1.24,1.33,-0.769,2.386
34113,133.018,93.618,0.154,-1.448,-0.73,2.492
34114,107.185,99.841,1.169,1.532,1.865,-1.444
34115,116.459,114.944,-0.838,-1.496,-1.298,1.845
34116,113.682,70.69,0.819,2.251,-1.799,1.547
34117,91.337,79.255,-0.237,0.731,-2.46,0.446
34118,96.057,88.136,2.065,1.339,1.783,-1.255
34119,54.574,35.731,-1.246,1.488,2.857,-0.107
34120,90.181,90.059,1.488,0.379,1.792,-1.411
34121,112.671,98.775,1.308,0.831,-0.251,2.791
34122,102.624,98.478,-0.831,-2.225,1.022,-2.134
34123,157.025,110.205,1.305,2.111,-2.066,0.574
34124,78.895,66.815,1.465,-0.161,-0.977,2.025
34125,87.833,85.295,0.445,0.137,-1.13,2.122
34126,102.855,67.297,-1.183,-0.427,2.131,-1.195
34127,56.513,46.331,2.309,-0.141,1.099,-2.158
34128,104.12,81.021,-1.156,-1.803,-2.972,0.111
34129,73.098,70.879,-0.235,1.481,1.553,-1.506
34130,83.788,79.236,0.65,1.571,0.425,-2.769
34131,143.527,122.877,-0.422,-0.008,-2.663,0.409
34132,234.284,14.036,-1.768,1.765,1.662,1.22
34133,81.823,81.517,0.548,1.798,-1.517,1.296
34134,84.477,49.493,-1.144,1.516,-1.659,0.752
34135,96.967,96.447,0.451,-1.08,0.439,-2.71
34136,111.699,33.598,-1.333,0.904,-2.884,-0.359
34137,112.552,98.888,-1.9,-1.915,-0.519,2.602
34138,94.879,91.177,2.442,2.17,-2.736,0.513
34139,115.762,94.366,0.589,1.724,0.35,-2.479
34140,36.547,29.908,-1.81,1.035,-2.672,0.009
34141,105.446,44.329,-0.116,1.659,0.992,-1.413
34142,148.313,145.694,-0.359,0.202,-2.453,0.566
34143,114.454,104.87,1.254,2.453,-1.328,1.985
34144,79.545,77.799,-1.785,-0.601,-2.173,1.013
34145,226.679,210.777,-1.247,-0.406,-1.067,2.135
34146,89.992,84.18,1.43,0.998,-0.336,2.384
34147,102.323,85.597,1.351,0.75,-0.508,2.218
34148,85.512,82.97,-1.459,-0.313,-2.138,1.043
34149,48.114,46.02,-1.327,1.343,-2.438,-0.666
34150,78.353,56.655,0.18,-1.857,-0.336,2.411
34151,277.853,252.456,0.884,0.257,-2.276,0.843
34152,54.244,52.855,-1.094,1.085,-1.219,1.957
34153,108.653,67.352,1.823,1.194,-2.106,1.147
34154,123.108,121.548,-0.443,1.325,-0.487,2.589
34155,94.235,91.342,-0.884,0.104,-2.912,0.274
34156,134.386,113.238,0.781,1.075,-1.55,1.609
34157,77.805,59.503,-0.756,0.973,1.023,-2.068
34158,114.189,108.539,-0.084,0.822,-1.838,1.314
34159,47.794,36.53,0.784,-2.28,-0.215,2.857
34160,139.826,135.716,-1.164,-1.777,0.4,-2.886
34161,93.317,79.798,-0.591,-1.075,1.867,-1.369
34162,54.573,34.604,0.992,-2.11,1.948,-0.884
34163,128.222,111.477,-0.087,0.529,-0.046,-3.114
34164,85.024,38.228,-0.209,2.057,-2.817,0.397
34165,140.244,102.248,-0.119,-0.576,2.296,-0.405
34166,91.433,83.735,0.183,1.948,0.634,-2.66
34167,90.4,86.395,-0.645,-0.453,-0.366,2.737
34168,63.603,31.349,-1.781,0.827,-0.029,2.465
34169,87.56,82.489,-2.278,-0.103,0.341,-2.922
34170,205.457,197.903,0.263,1.802,-2.702,0.695
34171,157.615,153.832,-0.691,-0.914,-0.394,2.713
34172,365.366,353.103,-1.437,-0.811,0.755,-2.39
34173,80.555,61.517,1.38,-0.753,1.998,-1.22
34174,57.755,55.345,2.094,-0.123,-2.362,0.825
34175,75.266,71.03,-0.862,1.032,-2.759,0.532
34176,88.427,81.473,0.008,-2.133,2.169,-0.938
34177,54.874,26.421,-1.767,1.239,-0.745,2.678
34178,103.085,80.661,-2.431,-2.364,-0.138,3.098
34179,179.673,164.249,-0.402,-0.704,-0.868,2.335
34180,457.67,447.982,0.134,1.223,1.21,-1.883
34181,101.238,95.664,-1.121,-1.471,-2.535,0.605
34182,87.109,81.668,-0.036,0.902,-0.119,2.808
34183,90.86,89.487,1.032,1.339,2.093,-1.014
34184,141.618,119.775,2.001,1.737,-0.985,2.186
34185,105.365,102.757,1.977,2.218,1.636,-1.533
34186,99.758,92.773,-1.343,-1.585,1.468,-1.722
34187,138.503,136.531,-0.665,-1.417,-1.492,1.648
34188,77.536,18.776,-0.914,-0.89,-2.13,2.084
34189,120.706,117.982,1.293,2.0,2.356,-0.806
34190,103.565,84.922,-1.969,-1.117,-0.696,2.348
34191,97.492,97.18,-1.275,-2.348,-3.102,0.46
34192,120.422,117.112,2.024,2.158,2.666,-0.359
34193,107.197,97.785,-0.711,-0.619,-2.782,0.457
34194,97.597,97.56,-1.418,-0.769,2.077,-1.29
34195,80.931,78.347,-2.199,-1.163,-0.304,2.725
34196,100.504,83.023,-1.353,-1.285,0.86,-2.136
34197,126.459,116.505,-2.385,-2.345,-1.264,1.965
34198,201.388,179.492,0.422,0.224,-1.735,1.363
34199,241.937,205.517,1.739,1.146,0.798,-2.735
34200,83.872,82.22,1.3,-0.826,-0.462,2.734
34201,95.216,81.525,-1.403,-0.054,1.004,-2.765
34202,244.096,228.949,-1.701,-1.143,-2.901,0.561
34203,145.769,112.98,1.131,1.982,1.807,-1.192
34204,131.825,125.692,-2.315,-1.898,0.901,-2.188
34205,33.764,31.048,-1.971,1.954,-2.669,0.742
34206,69.645,67.932,1.866,0.327,-2.948,0.528
34207,86.677,78.277,-0.027,-0.933,1.086,-2.006
34208,188.377,169.009,1.957,1.353,1.707,-1.272
34209,33.188,28.748,1.654,-1.895,1.483,-1.822
34210,120.507,26.08,1.09,-1.303,1.063,-1.792
34211,208.051,205.349,-1.303,-0.395,-2.482,0.627
34212,81.939,70.559,0.79,2.299,-1.902,1.478
34213,104.176,72.33,-0.517,1.109,1.319,0.281
34214,164.672,135.83,0.558,1.069,0.7,-2.409
34215,106.129,74.98,-1.216,-0.254,-2.672,0.482
34216,137.263,132.194,-0.654,-0.101,-1.183,1.956
34217,99.196,77.119,0.535,-0.268,0.667,-2.348
34218,25.023,23.052,-2.06,1.988,-0.372,2.768
34219,100.649,93.538,0.781,1.005,1.575,-1.631
34220,128.864,85.262,0.862,1.751,2.348,-0.538
34221,86.257,83.847,0.307,-1.965,1.288,-1.852
34222,69.817,49.916,1.978,-0.154,2.823,-0.22
34223,272.642,154.95,-1.638,-0.478,-2.426,0.532
34224,125.649,109.244,-0.725,-0.59,-1.345,1.825
34225,160.767,151.975,0.072,1.657,-1.06,2.053
34226,109.922,90.231,1.74,1.589,0.953,-2.309
34227,219.342,121.314,-0.912,-0.753,-0.944,2.288
34228,107.762,103.765,-1.741,-2.065,1.281,-2.649
34229,53.089,41.564,0.726,-2.041,0.987,-2.438
34230,188.733,177.996,-0.647,-0.567,-1.713,1.401
34231,133.124,60.713,1.601,0.878,0.319,-2.761
34232,164.244,141.359,1.255,-0.963,-0.566,2.598
34233,228.653,74.518,0.696,0.749,1.88,-2.645
34234,194.292,135.088,1.677,-0.51,-0.068,2.833
34235,82.619,67.519,0.995,2.134,-1.052,1.99
34236,101.942,68.294,2.134,1.08,-0.397,2.698
34237,88.289,78.181,1.456,0.207,1.953,-1.023
34238,120.404,75.863,-1.519,-2.411,1.303,-1.524
34239,96.544,68.817,0.095,-0.867,0.856,-2.072
34240,222.462,221.504,0.546,1.282,-0.346,2.774
34241,112.871,111.474,-1.331,-2.043,-0.92,2.202
34242,148.249,124.387,-1.715,-0.841,1.301,-1.868
34243,127.407,95.233,1.128,0.694,1.572,-1.349
34244,84.243,83.975,2.223,1.577,-1.569,1.659
34245,94.649,90.11,-0.46,-0.601,-1.611,1.68
34246,94.753,87.24,0.71,0.772,-1.669,1.356
34247,173.775,173.624,1.539,2.432,1.923,-1.259
34248,105.133,101.797,1.33,1.078,-0.4,2.595
34249,150.739,138.03,1.332,1.412,-0.68,2.462
34250,173.008,171.595,-2.044,-2.107,0.354,-2.813
34251,141.799,138.75,1.657,0.831,2.268,-0.878
34252,42.761,28.764,-1.507,1.903,1.632,-1.911
34253,98.989,85.492,0.388,-0.744,2.877,-1.695
34254,268.082,234.365,-0.001,0.2,-0.744,2.12
34255,76.26,75.412,1.288,0.047,2.293,-0.927
34256,108.33,87.983,0.229,1.553,-0.878,2.199
34257,103.415,97.313,0.429,-0.167,-1.098,1.969
34258,127.566,127.344,-1.385,-1.948,2.247,-0.911
34259,100.174,99.294,-1.831,-1.924,0.052,3.108
34260,87.535,82.495,1.246,0.306,1.639,-2.086
34261,101.854,90.138,1.842,2.409,-2.602,0.54
34262,87.381,65.892,0.226,2.071,1.808,0.071
34263,117.243,111.276,-1.638,-1.071,0.821,-2.237
34264,122.268,89.483,-1.213,0.345,2.628,-0.601
34265,85.082,79.147,0.327,-1.154,-2.475,0.563
34266,98.351,70.433,0.611,1.394,0.824,-2.639
34267,78.709,74.775,0.914,-0.372,-2.411,1.115
34268,93.013,81.156,-0.315,0.247,-3.06,0.236
34269,108.418,33.767,1.615,-0.618,0.241,-2.714
34270,123.858,116.258,2.042,1.056,-2.681,0.393
34271,140.889,103.188,0.44,1.451,0.371,2.255
34272,68.43,66.96,0.043,-1.782,-0.911,2.026
34273,123.972,101.438,-0.367,-0.943,-2.531,0.904
34274,66.627,58.022,1.604,-1.181,2.622,0.301
34275,83.063,73.135,-0.975,-1.999,-2.266,0.706
34276,54.094,49.9,-1.794,0.802,-1.088,2.108
34277,199.973,163.697,1.435,0.029,-1.199,1.859
34278,113.85,94.18,-0.949,-0.649,-0.768,2.896
34279,76.374,65.996,-1.161,0.231,0.941,-2.247
34280,101.297,89.83,1.53,0.208,-1.643,1.488
34281,100.192,95.987,1.285,1.48,1.639,-1.469
34282,163.621,139.004,0.275,0.794,-1.013,1.732
34283,64.047,59.23,0.75,-2.37,2.108,-0.953
34284,114.338,111.056,-0.211,0.741,2.085,-1.109
34285,113.995,96.67,-0.403,1.543,-2.688,0.343
34286,98.602,93.094,-2.241,-0.812,-1.445,1.673
34287,133.624,107.746,-0.183,0.28,1.411,-1.647
34288,107.296,76.079,0.846,0.827,-3.1,-0.316
34289,100.071,92.59,-0.88,-1.186,2.202,-0.885
34290,78.731,69.887,-0.619,-1.94,-1.376,1.893
34291,146.302,125.521,0.388,0.703,-0.786,2.564
34292,128.424,112.792,-0.533,0.204,1.523,-1.532
34293,194.596,142.044,-0.631,1.263,-1.878,0.682
34294,243.484,46.295,-0.236,-0.511,1.41,-2.409
34295,99.09,92.749,0.617,1.159,-0.426,2.6
34296,90.597,66.255,-2.442,-0.834,-2.624,0.46
34297,231.702,223.131,1.523,1.921,-2.596,0.559
34298,130.221,122.548,-1.54,-0.931,-0.73,2.623
34299,77.665,75.357,0.127,-1.496,-1.577,1.575
34300,118.012,117.872,-0.147,-1.177,-0.599,2.499
34301,89.499,87.231,0.037,-0.555,3.021,-0.167
34302,123.555,113.716,-2.212,-0.693,0.263,-2.987
34303,109.019,86.741,0.004,0.972,1.659,-1.589
34304,97.023,89.723,-0.563,-1.031,-0.536,2.533
34305,179.432,167.44,-1.639,-0.85,2.764,-0.701
34306,75.797,66.586,-0.862,0.522,-1.258,1.967
34307,113.302,109.881,0.449,2.247,2.342,-0.792
34308,62.991,58.661,2.383,0.436,-2.776,0.311
34309,58.752,54.849,1.425,-0.966,1.419,-1.554
34310,92.322,91.808,0.278,-0.397,-1.133,1.992
34311,152.204,109.934,-0.892,-0.179,-1.319,2.004
34312,168.069,164.174,1.679,1.668,3.127,-0.002
34313,100.586,75.623,-0.322,1.105,2.408,-1.582
34314,76.85,65.897,-1.326,0.812,0.021,3.108
34315,99.818,95.162,-0.248,0.942,-0.884,2.182
34316,273.994,271.85,1.639,0.073,-2.58,0.634
34317,74.659,72.534,0.31,-1.469,2.448,-0.727
34318,92.443,82.955,0.119,0.887,1.541,-2.089
34319,74.334,70.181,-2.063,-0.796,-2.701,0.549
34320,149.071,139.641,0.359,1.354,2.658,-0.592
34321,110.779,93.563,0.752,0.249,-1.01,1.88
34322,72.036,66.233,0.491,-1.295,-0.797,2.989
34323,90.506,80.878,-1.39,-2.097,-1.22,2.062
34324,219.712,214.083,-0.187,1.057,-0.423,2.657
34325,95.176,85.711,-0.088,0.183,0.561,-2.649
34326,164.884,136.988,1.472,0.428,2.872,0.043
34327,109.328,93.102,-1.284,-1.484,0.895,-2.36
34328,90.181,87.317,0.414,1.872,-2.118,0.918
34329,84.12,75.415,-0.708,-2.441,-2.38,0.847
34330,128.517,125.237,-0.872,1.439,-1.079,1.979
34331,98.554,92.712,2.011,0.681,-0.822,2.405
34332,98.2,87.358,1.409,2.149,-0.007,-2.935
34333,113.715,106.623,2.047,0.6,-0.364,2.718
34334,69.949,63.237,1.754,-0.369,2.435,-0.814
34335,90.571,87.301,-0.124,-1.242,-0.996,2.201
34336,189.377,183.908,-0.937,-2.234,0.148,-2.926
34337,104.328,97.126,-1.391,-1.105,1.438,-1.674
34338,90.491,47.581,1.194,-1.492,1.55,2.326
34339,106.805,92.051,2.348,2.018,2.257,-1.031
34340,108.154,74.868,1.355,0.125,-2.929,0.364
34341,94.637,91.725,1.772,1.128,-2.674,0.461
34342,165.25,140.95,-0.159,0.123,1.523,-1.876
34343,141.535,122.082,0.361,0.309,2.451,-0.619
34344,111.374,104.993,1.162,0.778,-2.046,0.495
34345,162.878,155.97,0.831,1.382,-0.835,2.345
34346,117.776,91.715,1.275,-0.04,-0.437,2.562
34347,214.114,77.851,-0.15,-1.546,1.121,2.586
34348,135.114,92.815,1.211,-0.551,1.228,-1.891
34349,110.154,75.807,1.094,2.067,0.322,-3.13
34350,76.125,72.403,0.498,1.81,1.067,-2.118
34351,166.091,119.736,-0.801,-0.21,0.466,-2.465
34352,172.496,126.693,0.673,0.515,-0.213,2.746
34353,112.281,105.59,0.605,0.453,-2.058,1.675
34354,57.198,50.396,-2.146,0.736,-1.298,1.893
34355,110.079,98.853,1.062,0.163,2.689,-0.425
34356,127.271,122.419,-1.344,-1.344,-0.183,2.956
34357,116.894,87.896,1.339,0.541,-1.546,2.184
34358,93.72,85.796,0.651,-0.144,0.523,-2.556
34359,108.882,106.053,1.238,2.06,1.432,-1.727
34360,39.153,37.189,2.28,-0.881,0.589,-2.93
34361,100.947,76.844,-0.268,-1.095,-0.942,1.809
34362,101.396,90.526,-0.851,-2.253,-1.265,1.83
34363,110.951,73.472,-1.832,-1.774,0.914,-2.645
34364,46.537,38.758,-0.544,2.212,-0.152,-2.795
34365,99.658,93.647,-0.735,-0.813,-3.016,0.178
34366,125.974,96.898,0.985,1.821,2.342,-0.959
34367,77.038,37.706,-1.885,0.588,1.596,-2.027
34368,345.155,317.838,2.125,0.427,0.672,-2.409
34369,72.353,65.688,-1.403,0.004,-1.316,1.735
34370,83.11,79.967,-1.348,0.79,-1.096,1.909
34371,175.841,102.248,-1.821,-1.805,-1.692,1.851
34372,119.075,111.096,1.667,1.146,0.292,-2.845
34373,70.678,63.818,1.804,-0.779,-1.522,1.523
34374,105.353,94.505,-2.029,-1.297,-2.093,1.064
34375,74.349,72.6,-0.56,0.663,-1.248,1.93
34376,130.688,128.973,-0.739,-1.736,-2.546,-0.393
34377,129.23,110.928,1.352,1.834,-0.538,2.605
34378,167.158,166.086,0.175,-0.499,1.889,-1.264
34379,88.316,83.583,0.516,1.701,-1.56,1.54
34380,228.859,198.363,-0.228,0.416,-0.459,-2.9
34381,292.049,279.542,-1.118,-0.886,-1.334,1.693
34382,80.383,73.209,-1.301,-2.368,-1.459,1.731
34383,134.291,130.133,2.009,1.846,-2.289,0.806
34384,77.275,77.187,-0.885,-2.386,0.093,-3.09
34385,79.614,76.947,-0.442,1.616,2.281,-1.102
34386,170.476,119.089,1.46,0.093,0.037,-2.732
34387,110.966,104.611,-1.373,-0.52,0.881,-2.323
34388,93.625,92.115,1.146,2.064,0.19,-2.945
34389,43.806,38.304,-1.768,1.431,-1.129,2.142
34390,88.855,82.782,0.801,1.562,2.433,-0.37
34391,120.793,97.736,-0.135,-0.662,1.004,-2.239
34392,133.157,127.196,0.442,1.032,-1.951,1.138
34393,80.338,67.72,-0.71,1.803,2.183,-1.406
34394,107.764,102.861,0.927,1.18,-3.008,-1.069
34395,77.711,70.152,-1.672,0.744,2.119,-1.18
34396,82.084,79.4,0.591,1.528,-2.01,1.159
34397,66.725,48.263,1.191,-1.332,-0.125,2.425
34398,105.454,92.763,-1.209,-2.245,-0.541,2.584
34399,124.691,67.338,-1.363,0.823,-2.65,-0.097
34400,50.198,47.028,-1.141,1.261,1.29,-1.797
34401,99.866,83.08,0.255,-0.336,2.305,-1.624
34402,106.653,83.928,-1.534,-1.315,1.174,-2.068
34403,117.574,51.872,2.379,1.162,-2.099,1.202
34404,101.424,53.954,0.992,-1.094,1.335,-0.609
34405,126.429,62.967,0.614,1.338,0.948,-2.485
34406,76.554,68.748,-0.578,0.722,-2.924,0.055
34407,80.282,74.955,0.362,-0.686,0.223,-2.918
34408,83.349,67.075,1.338,-1.48,1.654,-1.392
34409,166.422,159.4,-0.961,-0.49,2.55,-0.622
34410,96.775,85.893,0.334,-1.454,1.896,-1.415
34411,104.778,104.071,-0.264,0.104,-0.024,3.12
34412,85.175,83.779,0.881,-1.026,-1.532,1.574
34413,90.5,86.754,1.677,0.749,-2.456,0.545
34414,78.978,77.474,1.611,0.551,-2.539,0.597
34415,173.632,28.622,0.215,2.319,-3.051,-2.333
34416,108.448,107.501,0.031,-0.084,1.245,-1.794
34417,92.556,68.228,-0.889,-2.287,1.932,-0.647
34418,62.498,59.786,2.314,0.516,2.301,-0.933
34419,153.095,58.385,-0.759,-1.072,2.649,-0.975
34420,97.305,54.322,-0.145,1.725,-2.428,-0.206
34421,223.683,180.072,0.261,1.048,0.612,-2.739
34422,137.307,131.961,0.782,-0.332,-1.588,1.7
34423,102.127,95.877,-0.211,0.785,0.812,-2.103
34424,90.813,86.898,1.289,-0.752,2.869,-0.283
34425,169.133,164.538,-1.615,-1.614,-2.181,0.895
34426,147.878,142.83,0.39,0.127,2.984,-0.088
34427,147.789,66.509,1.24,0.611,1.607,-0.728
34428,40.299,37.521,-1.547,1.171,-0.627,2.475
34429,131.849,100.02,-2.134,-1.199,-1.817,1.761
34430,74.554,53.392,1.385,-1.564,-1.174,-1.943
34431,120.974,103.832,2.108,2.094,0.898,-2.29
34432,208.422,129.016,-1.333,-0.241,2.577,-0.274
34433,52.38,40.659,1.514,-1.236,-3.075,0.249
34434,97.343,66.153,0.288,1.313,-1.566,1.303
34435,126.862,116.392,1.374,2.238,0.347,-2.939
34436,152.384,142.534,-0.663,0.645,-2.039,1.077
34437,93.366,87.285,0.762,1.17,-1.341,1.737
34438,83.981,82.34,-1.226,-0.625,-0.279,2.893
34439,98.274,40.456,-1.908,0.515,0.228,2.622
34440,201.48,193.498,0.191,0.164,-2.24,0.985
34441,118.102,100.495,0.245,0.079,2.796,-0.345
34442,93.606,89.102,-1.323,-0.944,0.369,-2.777
34443,287.21,286.38,1.656,-0.047,3.033,-0.111
34444,234.566,96.68,-1.074,-0.382,-0.623,1.954
34445,69.174,63.793,-1.887,0.449,-2.009,1.261
34446,140.05,109.106,-1.622,-1.407,-1.258,1.917
34447,101.634,92.247,0.167,-0.544,-0.476,2.93
34448,83.69,68.129,-0.238,-2.003,-0.014,-3.078
34449,88.317,64.135,2.178,0.559,-1.2,1.926
34450,56.918,41.32,2.16,-0.694,2.229,0.009
34451,133.928,125.53,0.044,0.43,0.034,-3.135
34452,110.412,107.609,-2.068,-1.965,0.165,-2.991
34453,114.732,100.774,1.423,0.188,1.583,-1.545
34454,88.564,86.066,2.274,2.332,2.243,-0.833
34455,71.46,56.639,1.079,-0.898,0.735,2.896
34456,58.49,52.701,-0.182,-2.342,-3.107,-0.245
34457,63.131,54.295,2.194,-0.895,-0.068,-2.881
34458,297.497,231.265,1.32,0.301,-0.769,1.803
34459,63.323,40.085,-0.256,-2.042,0.785,-2.569
34460,85.782,84.989,-2.34,-0.892,0.622,2.654
34461,97.616,89.598,-2.141,-1.616,-0.678,2.534
34462,74.049,72.958,-1.105,-2.441,-0.106,-3.141
34463,90.716,89.722,1.533,0.847,-2.386,0.609
34464,102.474,97.359,-0.934,-1.077,-2.95,0.277
34465,109.989,106.18,-0.327,0.228,-0.062,2.63
34466,50.457,48.817,-1.295,1.88,2.031,-1.271
34467,97.088,92.006,1.787,1.756,-0.667,2.53
34468,98.655,61.3,0.651,2.435,0.781,-2.226
34469,226.928,97.318,0.363,0.042,-0.151,-2.452
34470,110.732,103.466,-0.821,-0.206,-1.385,2.082
34471,90.576,81.092,-1.369,0.116,1.874,-1.22
34472,97.801,80.738,-0.036,0.064,0.479,-1.905
34473,152.731,80.915,0.582,-0.507,1.86,-0.334
34474,96.995,90.661,1.987,1.93,1.958,-1.203
34475,85.52,83.616,-1.257,0.233,-2.982,0.114
34476,233.391,117.182,0.307,1.172,2.762,-1.602
34477,152.81,123.308,-0.782,-1.04,-2.468,0.01
34478,106.895,106.384,1.646,1.567,1.862,-1.209
34479,119.098,112.231,-0.472,-0.405,0.884,-2.049
34480,84.309,72.887,-0.697,1.029,0.787,-2.089
34481,139.121,123.632,1.88,-0.334,0.781,-2.478
34482,88.199,84.885,-1.356,-0.425,0.209,-2.855
34483,109.975,99.095,-1.656,-0.171,-1.526,1.742
34484,146.956,107.386,-1.739,-1.221,0.73,-2.352
34485,102.009,79.993,-0.61,-1.005,-0.269,2.719
34486,115.758,114.272,-1.686,-1.318,-1.904,1.199
34487,98.246,70.911,-0.871,-0.212,2.895,-0.056
34488,233.293,153.044,0.448,1.962,2.484,-1.273
34489,91.564,78.544,0.013,1.021,-1.654,1.193
34490,104.312,92.917,0.174,-1.341,0.878,-2.375
34491,110.726,100.574,0.233,0.552,-1.806,1.303
34492,169.927,162.336,-0.936,-0.188,2.614,-0.518
34493,240.244,236.02,1.41,1.834,1.783,-1.433
34494,126.099,117.079,-0.801,-0.343,0.285,-2.803
34495,140.964,107.843,0.397,-0.29,2.347,-1.072
34496,80.545,77.804,1.521,2.433,-2.493,0.675
34497,108.459,88.712,-0.446,-0.567,-1.51,1.675
34498,326.625,276.701,0.105,-0.336,-3.099,0.079
34499,154.892,128.984,1.251,0.626,1.691,-1.326
34500,95.668,93.869,1.362,0.498,1.227,-2.496
34501,117.032,109.755,0.318,0.567,1.41,-1.061
34502,94.513,90.238,0.376,1.213,1.246,-1.969
34503,192.874,176.177,-1.668,-0.761,-2.829,0.292
34504,94.686,80.969,-2.259,-1.344,3.043,-0.352
34505,141.001,121.036,-2.186,-1.248,-1.893,1.585
34506,89.463,84.686,0.163,-0.545,2.201,-0.973
34507,123.294,109.926,-0.179,0.861,0.209,-2.904
34508,88.512,83.889,-1.566,-0.098,1.162,-1.86
34509,81.292,58.433,-2.227,-0.702,1.639,-1.813
34510,153.805,150.281,-1.713,-0.468,1.225,-2.008
34511,117.233,115.716,0.374,2.335,0.18,-2.741
34512,87.426,51.328,-0.271,1.759,-0.542,-2.865
34513,99.478,93.798,0.635,1.044,-2.691,0.388
34514,156.496,153.815,-1.197,-0.557,-2.044,1.075
34515,171.926,115.085,1.158,0.793,0.623,-2.27
34516,102.043,79.426,1.563,0.16,0.008,3.102
34517,104.973,71.68,1.228,0.211,-2.336,0.559
34518,123.066,113.386,1.135,0.536,2.551,-0.506
34519,85.45,80.443,0.076,0.462,0.065,-3.044
34520,73.825,72.458,0.19,1.443,-1.788,1.255
34521,101.815,92.079,1.907,1.287,-2.481,0.627
34522,44.094,30.335,1.938,-1.18,-2.418,-0.224
34523,77.451,70.923,1.039,-0.653,-1.925,1.266
34524,99.469,97.003,0.533,-0.281,2.508,-0.573
34525,106.723,92.162,-0.209,0.176,2.768,-0.401
34526,65.295,35.749,-1.1,2.153,-1.371,1.714
34527,74.139,42.897,0.183,1.324,0.158,-2.536
34528,91.07,89.019,-2.165,-2.376,-2.674,0.47
34529,97.847,90.27,-1.847,-1.213,-1.227,1.91
34530,115.34,69.727,-0.929,-0.857,-1.257,2.067
34531,137.753,135.482,1.136,-0.387,-0.436,2.658
34532,105.875,86.155,2.396,2.256,-0.886,2.786
34533,91.623,83.205,1.047,2.024,-1.739,1.458
34534,151.79,136.013,-2.269,-1.572,-0.541,2.722
34535,112.118,104.5,-1.494,-1.876,-0.589,2.621
34536,129.936,59.892,1.063,2.006,0.374,3.127
34537,80.898,73.802,-0.156,1.088,0.699,-2.202
34538,100.825,87.16,0.504,-0.699,-1.337,1.775
34539,93.569,89.379,0.001,-0.47,1.379,-1.688
34540,111.439,20.122,2.075,-0.731,-1.978,-2.708
34541,86.081,61.681,1.294,-0.256,-0.587,2.281
34542,92.14,84.273,1.29,0.819,-2.664,0.371
34543,87.527,60.554,0.344,-1.423,-1.148,1.274
