,Momenta,Eta,Phi
42732,"[316.922, 293.925]","[-2.038, 0.168]","[0.032, -3.006]"
42733,"[601.205, 585.005]","[0.108, 0.027]","[1.054, -2.092]"
42734,"[699.458, 551.885]","[1.043, 1.175]","[-1.204, 2.001]"
42735,"[688.104, 339.602]","[-1.306, -1.228]","[-3.01, 0.203]"
42736,"[310.338, 305.533]","[-0.311, -2.455]","[-1.018, 2.129]"
42737,"[352.265, 342.908]","[-0.406, 1.246]","[2.229, -0.871]"
42738,"[413.25, 402.121]","[-1.107, -0.071]","[2.742, -0.389]"
42739,"[599.489, 569.063]","[-1.693, -1.522]","[0.694, -2.4]"
42740,"[468.946, 400.169]","[1.901, 0.85]","[-2.408, 0.889]"
42741,"[744.494, 743.811]","[0.546, -0.02]","[2.62, -0.514]"
42742,"[217.24, 211.876]","[0.547, -2.236]","[-2.42, 0.739]"
42743,"[467.972, 448.722]","[0.226, -1.222]","[-0.96, 2.159]"
42744,"[336.373, 306.808]","[1.845, -0.425]","[-0.601, 2.514]"
42745,"[827.192, 791.178]","[-1.022, -1.006]","[2.713, -0.435]"
42746,"[442.366, 414.396]","[-1.328, -0.549]","[-2.279, 0.882]"
42747,"[368.556, 353.894]","[0.719, -1.14]","[-2.502, 0.719]"
42748,"[304.551, 291.604]","[0.396, 2.44]","[0.98, -2.211]"
42749,"[234.57, 224.48]","[2.133, -0.484]","[2.775, -0.372]"
42750,"[240.47, 170.279]","[-1.871, 1.333]","[-0.254, 2.484]"
42751,"[286.097, 108.041]","[-1.075, 0.978]","[-2.056, -2.845]"
42752,"[510.704, 449.318]","[0.328, -1.045]","[-0.166, -3.007]"
42753,"[156.391, 135.409]","[1.282, -2.318]","[-0.255, 2.854]"
42754,"[495.471, 476.646]","[0.402, -1.035]","[-2.382, 0.784]"
42755,"[308.383, 94.336]","[-1.726, 1.612]","[-2.823, 1.45]"
42756,"[943.631, 393.589]","[-1.039, -0.307]","[1.66, -0.892]"
42757,"[495.32, 491.593]","[-0.439, -0.313]","[0.322, -2.774]"
42758,"[589.288, 509.684]","[-0.361, 0.657]","[-0.447, 2.823]"
42759,"[537.404, 531.191]","[0.955, -0.132]","[-1.99, 1.132]"
42760,"[490.522, 477.773]","[-0.788, -1.337]","[-1.521, 1.687]"
42761,"[525.756, 513.098]","[1.869, 1.629]","[2.48, -0.592]"
42762,"[404.714, 391.53]","[-0.406, 2.065]","[0.283, -2.846]"
42763,"[268.927, 257.779]","[1.466, -1.0]","[1.473, -1.674]"
42764,"[302.322, 155.164]","[1.832, -1.063]","[-2.66, 1.972]"
42765,"[567.918, 548.472]","[-0.351, 0.156]","[-0.241, 2.983]"
42766,"[530.154, 520.302]","[0.407, -0.488]","[-2.022, 1.118]"
42767,"[561.503, 548.298]","[-1.041, -0.616]","[0.116, -3.107]"
42768,"[456.915, 456.491]","[-0.506, 1.439]","[-1.424, 1.59]"
42769,"[512.193, 501.092]","[-0.573, 0.255]","[2.663, -0.565]"
42770,"[249.851, 176.181]","[-0.521, 1.365]","[-1.854, 1.622]"
42771,"[113.321, 109.143]","[-2.371, 1.899]","[2.924, -0.436]"
42772,"[202.534, 201.949]","[1.446, -2.121]","[0.87, -2.331]"
42773,"[680.063, 184.952]","[-1.373, 0.79]","[-0.215, -1.487]"
42774,"[255.786, 252.846]","[2.383, -0.047]","[1.643, -1.494]"
42775,"[752.216, 728.292]","[-1.745, -0.185]","[2.349, -0.836]"
42776,"[1063.958, 844.93]","[-0.172, -0.703]","[0.931, -2.161]"
42777,"[491.273, 489.861]","[1.727, 1.116]","[-0.25, 2.89]"
42778,"[282.412, 272.764]","[-1.178, 1.503]","[-0.787, 2.257]"
42779,"[402.9, 365.128]","[-0.955, 0.47]","[2.35, -0.546]"
42780,"[403.06, 397.356]","[-1.334, 0.705]","[0.745, -2.35]"
42781,"[320.086, 317.84]","[-0.2, 1.685]","[-0.936, 2.17]"
42782,"[616.581, 522.8]","[-1.113, -0.759]","[0.021, -3.043]"
42783,"[785.423, 525.693]","[1.931, 0.507]","[0.201, 3.113]"
42784,"[473.42, 440.723]","[-2.312, -1.283]","[0.717, -2.465]"
42785,"[1141.263, 1099.19]","[-0.894, 0.058]","[2.913, -0.194]"
42786,"[559.809, 544.056]","[-1.328, -1.304]","[0.479, -2.64]"
42787,"[409.201, 400.56]","[-1.28, 0.0]","[-2.517, 0.698]"
42788,"[811.024, 766.98]","[-0.25, 0.375]","[-2.939, 0.305]"
42789,"[253.705, 240.02]","[2.202, -0.504]","[-0.437, 2.696]"
42790,"[359.631, 340.83]","[-1.924, 0.288]","[-1.443, 1.702]"
42791,"[530.014, 519.176]","[0.956, 2.098]","[0.841, -2.143]"
42792,"[464.486, 462.147]","[0.71, -0.139]","[-2.48, 0.64]"
42793,"[588.175, 572.976]","[0.938, -0.033]","[2.432, -0.898]"
42794,"[452.708, 443.285]","[-1.298, 0.398]","[1.852, -1.304]"
42795,"[390.756, 378.487]","[0.673, 1.975]","[-1.397, 1.687]"
42796,"[270.371, 269.956]","[0.654, -2.102]","[-1.756, 1.392]"
42797,"[812.404, 766.811]","[-1.244, -1.074]","[-0.046, -3.047]"
42798,"[326.12, 306.154]","[0.433, -1.531]","[-0.916, 2.282]"
42799,"[298.579, 267.564]","[-0.218, -2.339]","[1.813, -1.376]"
42800,"[329.019, 159.13]","[-0.686, 2.301]","[2.705, -0.183]"
42801,"[644.811, 271.472]","[-0.52, 0.533]","[2.062, -0.363]"
42802,"[625.575, 550.377]","[-1.026, 0.557]","[2.079, -1.131]"
42803,"[421.131, 399.897]","[0.573, -0.666]","[0.23, -2.931]"
42804,"[505.238, 477.213]","[1.755, 1.298]","[0.992, -2.251]"
42805,"[460.541, 456.672]","[-0.192, -0.84]","[1.411, -1.744]"
42806,"[592.573, 507.668]","[-0.051, 1.214]","[2.522, -0.577]"
42807,"[638.249, 631.878]","[-1.331, -0.924]","[0.499, -2.628]"
42808,"[523.902, 327.929]","[-0.959, 0.875]","[3.026, -1.004]"
42809,"[383.684, 373.904]","[0.025, 2.231]","[-1.169, 1.967]"
42810,"[401.01, 386.65]","[1.833, -0.583]","[2.371, -0.796]"
42811,"[507.905, 387.848]","[0.848, 0.036]","[-2.298, 0.631]"
42812,"[442.056, 440.336]","[1.644, 0.111]","[-0.249, 2.949]"
42813,"[504.988, 480.57]","[-1.598, -0.318]","[-0.758, 2.319]"
42814,"[457.608, 447.492]","[-1.239, -0.497]","[0.202, -2.919]"
42815,"[581.239, 537.76]","[-0.713, 0.935]","[0.888, -2.356]"
42816,"[905.013, 879.707]","[-1.267, -1.135]","[-2.588, 0.599]"
42817,"[414.34, 414.237]","[-0.908, -1.749]","[-1.689, 1.53]"
42818,"[344.146, 340.499]","[1.212, -0.566]","[2.457, -0.674]"
42819,"[404.02, 386.075]","[0.928, 1.999]","[2.113, -1.078]"
42820,"[408.347, 394.869]","[0.652, 1.914]","[-1.847, 1.419]"
42821,"[508.393, 499.056]","[0.735, 0.233]","[-2.522, 0.653]"
42822,"[419.813, 409.305]","[0.707, 1.888]","[1.874, -1.289]"
42823,"[210.002, 193.794]","[-0.809, 2.216]","[-1.313, 1.487]"
42824,"[475.145, 436.809]","[0.469, -0.223]","[-3.017, 0.035]"
42825,"[402.602, 371.884]","[-1.441, 0.12]","[-2.532, 0.837]"
42826,"[621.582, 542.433]","[0.726, 0.805]","[0.122, 2.976]"
42827,"[529.567, 506.57]","[-1.126, 0.09]","[2.308, -0.646]"
42828,"[718.668, 660.77]","[0.468, -0.684]","[-2.214, 1.057]"
42829,"[464.743, 460.739]","[1.462, 0.522]","[1.556, -1.159]"
42830,"[689.695, 679.309]","[-1.698, -2.116]","[1.585, -1.54]"
42831,"[411.515, 380.522]","[0.734, -1.235]","[-2.728, 0.481]"
42832,"[652.058, 355.848]","[-0.435, -0.417]","[2.12, -1.053]"
42833,"[310.531, 305.28]","[0.918, -1.064]","[2.508, -0.592]"
42834,"[496.301, 494.063]","[1.408, 0.894]","[-1.794, 1.464]"
42835,"[491.496, 392.344]","[0.026, -1.258]","[-2.931, 0.162]"
42836,"[423.575, 391.402]","[0.354, 1.476]","[2.919, -0.129]"
42837,"[541.276, 522.173]","[0.516, -0.523]","[-2.845, 0.292]"
42838,"[466.3, 447.01]","[-1.302, -0.215]","[-0.324, 2.839]"
42839,"[254.082, 238.139]","[-0.336, 2.121]","[-0.764, 2.553]"
42840,"[327.606, 239.47]","[-2.443, 0.559]","[0.802, -2.174]"
42841,"[290.306, 275.659]","[1.155, -1.111]","[0.305, -2.983]"
42842,"[932.666, 781.641]","[-0.724, -1.331]","[0.383, -2.928]"
42843,"[460.551, 447.565]","[-0.781, -1.134]","[-1.473, 1.692]"
42844,"[504.534, 454.453]","[1.07, 0.866]","[3.092, -0.03]"
42845,"[695.424, 691.644]","[-0.77, -2.006]","[-0.401, 2.788]"
42846,"[383.146, 383.052]","[0.566, 2.03]","[1.504, -1.657]"
42847,"[423.045, 404.932]","[-0.9, 0.071]","[1.628, -1.889]"
42848,"[1423.94, 1321.172]","[-0.497, 0.227]","[-2.661, 0.536]"
42849,"[392.967, 370.896]","[-1.921, -0.7]","[1.778, -1.358]"
42850,"[396.423, 376.681]","[0.251, -1.624]","[-2.507, 0.64]"
42851,"[489.916, 434.798]","[1.519, 1.001]","[0.336, -2.803]"
42852,"[455.382, 439.899]","[1.657, 1.951]","[-0.967, 2.137]"
42853,"[404.687, 380.241]","[-0.155, 0.947]","[1.081, -1.975]"
42854,"[250.176, 245.182]","[-0.829, 1.218]","[0.001, -3.132]"
42855,"[521.325, 514.013]","[-0.223, -1.667]","[-1.936, 1.188]"
42856,"[419.903, 380.669]","[-1.071, 0.336]","[1.502, -1.431]"
42857,"[320.732, 305.073]","[-1.715, 0.894]","[-2.21, 0.947]"
42858,"[520.909, 516.195]","[-0.623, -2.077]","[-2.477, 0.647]"
42859,"[440.301, 429.876]","[1.162, -0.007]","[2.555, -0.511]"
42860,"[552.38, 542.654]","[1.278, 1.117]","[2.524, -0.605]"
42861,"[565.348, 564.95]","[-0.09, -0.484]","[-0.645, 2.494]"
42862,"[502.997, 501.096]","[-1.313, -0.633]","[-2.613, 0.593]"
42863,"[431.422, 408.542]","[-1.633, 0.963]","[-1.098, 1.995]"
42864,"[408.146, 398.227]","[0.662, -0.369]","[-1.556, 1.511]"
42865,"[256.868, 254.16]","[2.175, -0.507]","[0.075, -2.947]"
42866,"[445.805, 393.244]","[-0.556, -1.391]","[-1.508, 1.789]"
42867,"[647.999, 620.782]","[0.8, 0.226]","[-1.832, 1.279]"
42868,"[867.284, 640.769]","[0.404, -0.501]","[-1.181, 2.03]"
42869,"[201.792, 195.279]","[-2.367, 0.842]","[-2.724, 0.421]"
42870,"[487.784, 464.446]","[-2.017, -1.647]","[0.873, -2.397]"
42871,"[732.261, 711.61]","[1.223, 0.346]","[1.248, -1.853]"
42872,"[560.068, 426.697]","[-0.104, -0.343]","[-0.103, 2.91]"
42873,"[468.745, 459.702]","[-0.082, 0.715]","[0.128, 3.13]"
42874,"[401.383, 395.531]","[2.096, 1.061]","[1.746, -1.404]"
42875,"[682.507, 626.435]","[0.124, 0.216]","[1.745, -1.352]"
42876,"[399.91, 385.831]","[1.239, 0.043]","[1.378, -1.785]"
42877,"[434.745, 415.973]","[-0.628, 0.99]","[0.666, -2.424]"
42878,"[500.277, 424.244]","[0.441, 0.785]","[-0.704, 2.636]"
42879,"[429.409, 427.268]","[1.09, 0.248]","[2.918, -0.222]"
42880,"[487.691, 445.806]","[-0.383, -0.27]","[3.069, -0.104]"
42881,"[514.63, 508.926]","[0.441, 0.401]","[0.705, -2.453]"
42882,"[428.277, 427.184]","[-1.56, -0.324]","[0.836, -2.424]"
42883,"[657.545, 465.862]","[-0.952, 0.09]","[1.258, -1.822]"
42884,"[404.911, 387.685]","[2.313, 0.533]","[1.844, -1.286]"
42885,"[567.667, 550.972]","[-0.64, -0.338]","[0.2, -2.919]"
42886,"[358.601, 318.299]","[-0.795, 1.113]","[-0.278, 2.716]"
42887,"[774.555, 675.652]","[-1.037, -1.179]","[-0.518, 2.7]"
42888,"[472.589, 437.435]","[-1.03, 0.824]","[-2.023, 1.141]"
42889,"[733.749, 296.685]","[0.052, -0.997]","[2.933, -1.431]"
42890,"[712.977, 615.25]","[1.176, 0.498]","[-2.978, 0.014]"
42891,"[379.975, 367.967]","[1.926, 0.413]","[-0.118, 3.037]"
42892,"[581.127, 490.617]","[1.377, 1.212]","[0.894, -2.002]"
42893,"[222.941, 218.819]","[-1.342, 1.793]","[-0.453, 2.712]"
42894,"[1000.759, 951.13]","[0.565, -0.31]","[0.387, -2.798]"
42895,"[270.378, 258.971]","[2.332, 0.071]","[-0.927, 2.134]"
42896,"[425.523, 417.418]","[-1.379, 0.349]","[-1.582, 1.429]"
42897,"[414.69, 411.097]","[0.728, 1.732]","[1.395, -1.795]"
42898,"[591.282, 584.712]","[1.018, -0.131]","[3.13, -0.015]"
42899,"[324.196, 308.416]","[-0.441, -2.377]","[-0.93, 2.121]"
42900,"[382.374, 373.728]","[1.242, 0.049]","[-2.77, 0.325]"
42901,"[343.558, 330.71]","[0.177, 1.974]","[2.981, -0.167]"
42902,"[590.144, 583.613]","[0.575, -0.633]","[-1.238, 1.897]"
42903,"[658.292, 608.574]","[-1.138, -0.028]","[1.437, -1.677]"
42904,"[469.901, 441.525]","[-1.991, -0.614]","[-0.911, 2.279]"
42905,"[605.638, 584.442]","[0.055, -0.121]","[-1.872, 1.113]"
42906,"[738.992, 471.843]","[-0.895, -0.123]","[0.161, -2.832]"
42907,"[470.831, 390.724]","[-0.789, 0.183]","[-2.085, 1.121]"
42908,"[855.172, 272.671]","[-0.017, 0.143]","[-0.464, 2.394]"
42909,"[400.687, 394.334]","[1.091, 2.205]","[1.964, -1.169]"
42910,"[561.806, 552.652]","[-1.658, 0.319]","[-0.937, 2.219]"
42911,"[263.692, 206.323]","[1.647, -0.924]","[-0.046, 3.033]"
42912,"[335.702, 144.39]","[1.977, 0.188]","[0.128, -2.719]"
42913,"[421.844, 406.601]","[-0.28, -1.756]","[0.884, -2.363]"
42914,"[541.379, 509.276]","[-0.04, -0.409]","[-2.779, 0.424]"
42915,"[411.029, 249.514]","[1.702, 0.549]","[-0.587, 2.521]"
42916,"[471.988, 459.199]","[0.111, -0.978]","[1.191, -1.898]"
42917,"[351.706, 326.112]","[-0.766, 1.023]","[-3.028, 0.211]"
42918,"[686.188, 680.389]","[-0.058, 0.131]","[0.904, -2.239]"
42919,"[371.401, 354.928]","[1.409, -0.075]","[-1.199, 1.99]"
42920,"[506.58, 506.314]","[-0.129, 1.015]","[-1.607, 1.536]"
42921,"[910.093, 861.253]","[0.811, 0.375]","[0.072, 3.059]"
42922,"[364.363, 360.377]","[-1.405, 1.063]","[0.816, -2.297]"
42923,"[267.084, 235.68]","[1.129, -1.583]","[0.211, -3.04]"
42924,"[372.758, 366.915]","[0.6, -1.104]","[1.851, -1.299]"
42925,"[443.038, 407.655]","[-0.815, 0.098]","[0.439, -2.639]"
42926,"[759.834, 692.86]","[0.892, -0.816]","[-2.86, 0.292]"
42927,"[495.199, 417.8]","[0.406, 2.147]","[-2.168, 0.663]"
42928,"[568.8, 394.462]","[-1.247, -0.055]","[-1.663, 1.517]"
42929,"[571.591, 569.266]","[0.758, 1.17]","[-2.21, 0.98]"
42930,"[176.602, 162.197]","[-2.184, 1.188]","[-1.686, 1.83]"
42931,"[550.055, 544.295]","[-1.284, -0.761]","[2.329, -0.826]"
42932,"[505.594, 493.165]","[0.259, -1.084]","[0.078, 3.138]"
42933,"[507.587, 471.379]","[0.688, 0.718]","[-1.419, 1.68]"
42934,"[471.933, 422.92]","[1.021, 1.88]","[2.29, -0.908]"
42935,"[509.614, 487.84]","[-0.411, -0.427]","[2.967, -0.18]"
42936,"[539.393, 531.073]","[0.716, -0.289]","[-2.699, 0.418]"
42937,"[526.061, 511.665]","[-0.867, -0.319]","[0.384, -2.856]"
42938,"[380.461, 352.839]","[-0.22, 1.374]","[-1.416, 1.753]"
42939,"[405.841, 405.534]","[1.007, 1.945]","[-0.519, 2.617]"
42940,"[339.755, 259.413]","[0.409, -1.606]","[2.968, -0.038]"
42941,"[207.784, 180.689]","[-1.958, 1.304]","[0.39, -2.84]"
42942,"[562.007, 561.086]","[-0.31, -1.199]","[1.675, -1.496]"
42943,"[469.573, 440.133]","[0.077, 0.907]","[-1.103, 2.238]"
42944,"[380.177, 333.366]","[1.647, -0.162]","[-1.858, 1.234]"
42945,"[543.737, 520.973]","[1.407, 1.686]","[-0.55, 2.591]"
42946,"[729.505, 646.579]","[-0.811, 0.768]","[-0.577, 2.549]"
42947,"[297.278, 293.624]","[-0.51, 1.704]","[-2.737, 0.524]"
42948,"[479.645, 448.127]","[1.565, 1.961]","[-1.828, 1.291]"
42949,"[411.652, 390.431]","[-0.274, -2.416]","[1.348, -1.867]"
42950,"[183.173, 138.342]","[0.839, -0.153]","[-0.387, -1.487]"
42951,"[488.879, 485.304]","[-0.272, -0.982]","[0.109, -3.057]"
42952,"[607.455, 574.516]","[-1.275, -1.086]","[-2.077, 0.966]"
42953,"[376.744, 373.638]","[0.095, 2.195]","[1.286, -1.822]"
42954,"[671.098, 520.376]","[0.403, 0.368]","[-1.25, 2.081]"
42955,"[492.233, 488.96]","[0.931, 0.913]","[-1.716, 1.443]"
42956,"[789.663, 770.961]","[-0.62, 0.415]","[-0.639, 2.491]"
42957,"[714.641, 703.74]","[-0.215, -0.249]","[0.796, -2.33]"
42958,"[563.01, 548.284]","[0.733, 0.884]","[0.799, -2.288]"
42959,"[635.151, 625.336]","[0.714, 0.577]","[-1.643, 1.595]"
42960,"[534.376, 514.992]","[-0.883, -1.552]","[2.109, -1.058]"
42961,"[394.272, 213.645]","[-1.399, 1.375]","[0.215, 2.972]"
42962,"[506.016, 456.263]","[-0.235, 1.045]","[-1.85, 1.271]"
42963,"[614.321, 580.068]","[0.679, 0.391]","[-2.291, 0.667]"
42964,"[333.794, 330.309]","[0.244, -1.7]","[-1.398, 1.759]"
42965,"[430.059, 402.535]","[-1.051, 0.344]","[-2.399, 0.745]"
42966,"[755.012, 752.412]","[-1.73, -1.654]","[1.901, -1.288]"
42967,"[611.742, 550.835]","[-0.289, 0.663]","[1.984, -1.244]"
42968,"[880.64, 350.339]","[1.76, 0.9]","[-1.029, 2.213]"
42969,"[189.827, 188.439]","[1.012, -2.279]","[1.914, -1.236]"
42970,"[430.653, 374.87]","[-1.157, 1.526]","[-0.43, 2.68]"
42971,"[414.76, 403.611]","[0.793, -0.542]","[0.465, -2.872]"
42972,"[516.202, 394.047]","[0.719, 0.045]","[2.819, -0.959]"
42973,"[498.087, 455.804]","[0.491, 0.844]","[0.439, -2.667]"
42974,"[426.756, 409.595]","[-0.86, 0.991]","[-1.596, 1.538]"
42975,"[636.576, 609.221]","[1.298, 0.78]","[-0.516, 2.579]"
42976,"[309.845, 298.071]","[0.217, 2.159]","[-1.285, 1.991]"
42977,"[383.267, 377.138]","[0.785, -0.429]","[-0.529, 2.6]"
42978,"[421.799, 396.996]","[-0.332, -1.828]","[-2.783, 0.263]"
42979,"[475.785, 471.932]","[1.302, 1.486]","[-0.869, 2.279]"
42980,"[351.896, 343.288]","[-1.133, 0.86]","[-2.603, 0.543]"
42981,"[352.877, 244.213]","[-0.838, 1.345]","[0.437, -2.569]"
42982,"[687.882, 555.537]","[0.469, -0.336]","[2.94, -0.32]"
42983,"[1017.13, 940.096]","[0.389, -1.483]","[-0.657, 2.504]"
42984,"[476.542, 468.373]","[0.61, 1.68]","[-0.739, 2.439]"
42985,"[475.078, 434.004]","[-1.273, -0.093]","[0.958, -1.821]"
42986,"[406.74, 398.598]","[1.395, 0.296]","[2.81, -0.372]"
42987,"[255.169, 247.302]","[0.922, -1.686]","[-2.198, 0.408]"
42988,"[453.117, 437.498]","[-1.33, 0.411]","[-2.14, 1.01]"
42989,"[508.506, 489.562]","[-0.682, -1.434]","[0.714, -2.489]"
42990,"[275.469, 256.469]","[-0.983, 1.936]","[2.26, -1.474]"
42991,"[484.125, 473.63]","[0.602, 1.731]","[-2.138, 0.839]"
42992,"[681.21, 634.178]","[-0.119, 0.404]","[-2.709, -0.279]"
42993,"[464.479, 455.266]","[-0.084, -1.359]","[0.307, -2.835]"
42994,"[673.685, 665.866]","[0.345, 1.0]","[-2.892, 0.224]"
42995,"[706.219, 640.641]","[0.252, 0.451]","[0.592, -2.573]"
42996,"[521.208, 345.921]","[-1.893, -0.553]","[-1.233, 1.495]"
42997,"[605.057, 605.007]","[1.226, 0.326]","[-2.898, 0.244]"
42998,"[291.011, 283.311]","[1.833, -0.419]","[0.278, -2.881]"
42999,"[530.947, 527.263]","[-1.786, 0.978]","[0.792, -2.349]"
43000,"[405.191, 356.829]","[-0.426, 2.009]","[1.798, -1.407]"
43001,"[815.905, 808.368]","[0.281, 0.627]","[1.572, -1.492]"
43002,"[407.863, 366.605]","[-1.851, -0.692]","[-2.915, 0.144]"
43003,"[454.529, 451.808]","[1.349, 0.772]","[-1.537, 1.609]"
43004,"[629.285, 557.812]","[-0.716, 0.18]","[0.095, 3.092]"
43005,"[477.321, 470.062]","[0.52, -0.114]","[-2.412, 0.606]"
43006,"[272.229, 235.424]","[2.134, -0.388]","[-0.469, -2.895]"
43007,"[630.635, 566.265]","[0.338, -0.494]","[-1.196, 1.881]"
43008,"[447.139, 442.801]","[0.577, 0.953]","[1.129, -2.073]"
43009,"[406.696, 363.925]","[-0.671, 1.838]","[0.843, -2.321]"
43010,"[571.531, 412.176]","[1.221, -0.122]","[-2.778, 1.17]"
43011,"[455.158, 384.768]","[0.234, -0.935]","[0.256, -2.991]"
43012,"[415.069, 401.895]","[1.955, 0.749]","[-0.901, 2.247]"
43013,"[229.01, 228.144]","[2.359, -0.313]","[3.006, 0.043]"
43014,"[263.318, 248.062]","[-0.796, 1.515]","[0.636, -2.359]"
43015,"[286.443, 282.301]","[-1.275, 0.888]","[1.811, -1.571]"
43016,"[517.453, 506.366]","[1.179, 0.764]","[-2.281, 0.885]"
43017,"[443.748, 420.416]","[0.935, -0.645]","[-0.155, 2.906]"
43018,"[686.799, 667.707]","[-1.341, -0.632]","[-1.749, 1.31]"
43019,"[402.863, 154.563]","[0.942, -0.23]","[-1.097, 1.716]"
43020,"[220.93, 219.156]","[2.152, -1.219]","[0.01, 3.112]"
43021,"[583.735, 472.917]","[-1.107, 0.28]","[-2.634, 0.314]"
43022,"[517.096, 341.931]","[1.206, 0.2]","[-0.86, 2.166]"
43023,"[319.728, 316.847]","[0.536, -1.614]","[-2.203, 0.873]"
43024,"[335.767, 330.228]","[0.519, -1.563]","[-0.969, 2.208]"
43025,"[614.616, 593.534]","[0.009, -0.721]","[-0.554, 2.554]"
43026,"[651.671, 497.069]","[0.412, -1.308]","[1.603, -1.695]"
43027,"[460.176, 453.446]","[2.027, 0.487]","[-1.966, 1.129]"
43028,"[767.1, 490.478]","[1.045, 0.408]","[-2.828, 0.563]"
43029,"[327.113, 310.901]","[0.021, -1.99]","[-1.858, 1.311]"
43030,"[698.677, 638.371]","[-0.973, 0.546]","[-2.504, 0.573]"
43031,"[437.631, 399.469]","[-1.648, -0.542]","[-2.073, 1.178]"
43032,"[954.257, 222.321]","[-0.709, 1.174]","[1.256, -2.149]"
43033,"[511.226, 504.985]","[-0.563, -0.041]","[-2.42, 0.782]"
43034,"[435.42, 387.327]","[-0.159, 0.987]","[-1.702, 1.317]"
43035,"[608.119, 560.334]","[0.681, 0.782]","[3.117, 0.06]"
43036,"[435.825, 413.968]","[1.6, 0.731]","[-2.592, 0.556]"
43037,"[476.25, 469.908]","[0.184, -0.666]","[3.046, -0.118]"
43038,"[338.469, 328.843]","[-0.271, 2.355]","[1.448, -1.613]"
43039,"[362.645, 340.224]","[0.149, 1.705]","[1.104, -2.017]"
43040,"[317.668, 317.223]","[-0.258, -2.043]","[-0.848, 2.285]"
43041,"[655.08, 613.468]","[1.006, -0.494]","[2.508, -0.645]"
43042,"[450.585, 444.02]","[0.093, 0.599]","[-1.399, 1.513]"
43043,"[584.666, 583.381]","[0.53, -1.931]","[-3.086, 0.106]"
43044,"[470.73, 465.481]","[-0.079, 1.8]","[-2.015, 1.116]"
43045,"[548.862, 532.496]","[-0.628, 0.085]","[2.336, -0.939]"
43046,"[288.432, 259.811]","[-0.354, 1.826]","[-0.87, 2.11]"
43047,"[549.813, 467.931]","[-0.368, -0.567]","[0.925, -2.27]"
43048,"[551.474, 533.654]","[-1.01, -0.143]","[-2.258, 0.919]"
43049,"[597.137, 595.899]","[0.705, 0.41]","[-2.77, 0.227]"
43050,"[369.065, 342.898]","[-1.28, 0.073]","[-2.991, 0.206]"
43051,"[462.026, 461.868]","[1.146, 0.545]","[2.286, -0.861]"
43052,"[420.671, 411.848]","[0.023, -0.916]","[1.852, -1.316]"
43053,"[536.027, 476.495]","[0.044, -0.869]","[-0.396, 2.551]"
43054,"[334.936, 316.828]","[1.295, -0.972]","[-2.102, 1.039]"
43055,"[477.671, 429.643]","[-0.104, 0.931]","[-2.106, 0.965]"
43056,"[458.959, 447.271]","[-1.113, -0.729]","[-0.623, 2.516]"
43057,"[620.32, 531.721]","[0.078, -1.293]","[-0.886, 2.329]"
43058,"[450.258, 447.447]","[0.083, -0.676]","[0.752, -2.442]"
43059,"[546.953, 486.574]","[-0.958, -1.509]","[1.336, -1.754]"
43060,"[875.848, 841.042]","[0.746, 1.308]","[-2.686, 0.403]"
43061,"[521.619, 383.279]","[-1.85, -1.117]","[0.088, -3.11]"
43062,"[581.53, 535.709]","[2.108, 1.449]","[-0.369, 2.97]"
43063,"[500.978, 307.908]","[0.914, -1.197]","[-1.404, 2.365]"
43064,"[655.008, 652.639]","[1.011, 2.195]","[-1.512, 1.635]"
43065,"[386.753, 372.774]","[-2.1, -0.584]","[-1.555, 1.651]"
43066,"[466.583, 466.308]","[-0.455, -1.162]","[2.719, -0.416]"
43067,"[1103.424, 1095.173]","[0.227, 0.826]","[0.438, -2.702]"
43068,"[693.004, 679.314]","[1.485, -0.336]","[1.621, -1.518]"
43069,"[444.219, 381.167]","[-0.635, 0.345]","[2.627, -0.151]"
43070,"[480.512, 449.761]","[-1.886, -1.513]","[0.975, -2.161]"
43071,"[383.455, 369.632]","[0.264, -0.986]","[-1.61, 1.734]"
43072,"[522.747, 401.025]","[-0.449, -0.577]","[-1.342, 1.774]"
43073,"[680.773, 654.572]","[0.546, -0.556]","[1.49, -1.63]"
43074,"[537.191, 445.126]","[-1.128, -1.104]","[0.412, -2.72]"
43075,"[425.438, 349.354]","[-2.144, -1.276]","[0.496, -2.61]"
43076,"[604.361, 546.396]","[0.78, 0.874]","[2.159, -1.009]"
43077,"[193.604, 188.949]","[0.863, -2.434]","[3.096, -0.038]"
43078,"[462.316, 433.569]","[-0.08, 0.179]","[-1.139, 1.943]"
43079,"[466.883, 426.355]","[-2.129, -0.758]","[-2.198, 0.944]"
43080,"[568.287, 559.992]","[0.216, 0.509]","[-0.546, 2.548]"
43081,"[375.256, 293.073]","[1.277, -0.742]","[1.121, -1.788]"
43082,"[949.693, 925.765]","[0.344, 1.011]","[1.594, -1.568]"
43083,"[439.035, 436.454]","[1.271, -0.261]","[2.564, -0.6]"
43084,"[399.55, 391.477]","[0.869, 2.075]","[3.091, -0.026]"
43085,"[284.665, 272.832]","[0.029, 2.103]","[-0.196, 2.988]"
43086,"[227.985, 225.266]","[0.935, -1.993]","[1.724, -1.403]"
43087,"[480.187, 478.983]","[1.711, 2.124]","[0.445, -2.69]"
43088,"[399.32, 371.605]","[1.623, 0.301]","[-1.7, 1.456]"
43089,"[659.057, 574.31]","[-0.456, -1.585]","[-1.847, 1.315]"
