,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
24796,439.208,314.434,-2.134,0.015,2.568,-0.351
24797,377.67,333.951,0.046,0.159,1.381,-2.366
24798,385.974,376.619,1.535,1.173,-0.301,2.711
24799,369.64,347.045,1.068,1.317,-2.066,0.883
24800,289.118,254.566,-0.357,-1.717,-2.849,0.138
24801,206.85,203.179,1.997,-0.188,2.35,-0.735
24802,398.411,282.147,1.695,1.546,-2.056,1.269
24803,241.253,205.113,2.131,0.027,1.823,-1.07
24804,330.731,321.381,-0.281,-0.353,-2.246,0.908
24805,851.159,843.617,0.081,0.404,0.672,-2.479
24806,366.219,359.416,0.495,-0.54,-0.212,3.036
24807,373.088,311.727,-0.4,-0.873,1.981,-1.141
24808,361.099,309.828,1.293,2.346,-1.144,2.049
24809,308.587,255.684,0.832,-1.042,-0.453,2.751
24810,575.176,465.11,-1.326,-1.254,-2.11,1.354
24811,234.161,212.115,-2.278,-0.223,-1.764,1.383
24812,474.998,443.722,2.278,0.922,1.922,-1.243
24813,252.111,213.854,-1.76,0.378,-0.27,2.918
24814,250.354,236.442,2.181,0.462,-0.02,2.97
24815,408.943,392.289,2.046,1.13,-2.06,1.092
24816,394.665,287.738,1.487,2.212,1.183,-2.031
24817,553.826,365.332,-0.026,0.778,-1.279,2.231
24818,340.177,328.223,0.153,0.025,3.14,-0.001
24819,366.797,317.59,0.171,0.867,2.393,-0.968
24820,308.358,251.834,0.522,-1.086,-1.763,1.956
24821,207.012,159.925,-0.984,2.204,2.811,-0.884
24822,453.03,426.821,1.664,1.286,2.46,-0.703
24823,160.793,149.827,-2.439,1.31,-1.989,1.232
24824,346.788,340.341,-1.181,-1.313,-2.654,0.443
24825,319.052,220.178,-0.46,1.404,1.044,3.093
24826,689.932,558.499,1.019,1.191,-0.215,2.993
24827,298.221,286.888,-1.805,0.125,1.871,-1.367
24828,310.263,300.322,0.949,-0.522,-1.515,1.681
24829,377.936,366.671,-0.935,-1.329,-0.735,2.667
24830,406.928,390.03,0.72,1.483,1.507,-1.629
24831,319.44,284.899,0.066,-0.593,1.926,-1.667
24832,352.41,339.579,1.454,-0.962,2.431,-0.786
24833,378.094,355.559,0.047,0.237,2.65,-0.566
24834,443.66,428.953,0.682,0.551,-1.328,1.844
24835,403.159,276.135,0.963,0.901,2.017,-0.986
24836,349.414,297.152,0.119,0.443,-1.133,2.098
24837,384.118,373.427,-0.05,0.37,3.032,-0.202
24838,512.316,325.636,-0.876,1.048,0.929,-2.37
24839,298.343,256.299,-0.943,0.365,0.856,-2.494
24840,346.127,298.777,0.013,-0.767,-0.558,2.482
24841,297.046,196.871,1.37,-0.724,-2.865,0.457
24842,484.661,468.316,-0.412,-1.207,-0.354,2.693
24843,442.29,411.687,1.749,0.206,-0.586,2.381
24844,189.956,185.177,0.183,-2.23,-0.095,3.009
24845,256.834,233.942,-1.794,0.111,-0.526,2.767
24846,193.194,188.74,-0.102,-2.385,2.835,-0.284
24847,387.454,383.255,-0.137,1.319,1.289,-1.834
24848,742.328,681.208,-1.375,-0.346,-1.186,1.82
24849,171.297,168.676,-0.729,2.41,2.423,-0.197
24850,333.735,208.654,-0.406,0.919,1.661,-1.353
24851,314.983,312.911,-0.723,-1.554,-2.335,0.496
24852,332.416,290.975,-0.253,-1.069,-1.787,1.256
24853,550.887,440.755,-0.746,-0.623,0.755,-2.326
24854,435.21,417.614,-0.963,-0.572,2.517,-0.643
24855,370.823,356.305,-1.126,-0.934,-1.634,1.503
24856,232.712,185.319,0.076,-2.029,1.902,-0.982
24857,277.013,269.512,-0.048,2.304,-2.98,0.129
24858,277.408,269.956,-2.142,-0.707,-1.23,1.793
24859,249.124,240.011,1.579,-1.388,-0.439,1.912
24860,764.564,268.515,1.374,-1.328,2.586,-0.371
24861,330.347,328.859,-0.061,0.098,1.946,-1.221
24862,259.193,222.025,1.957,-0.332,-2.896,0.039
24863,553.899,542.964,-0.39,0.771,-0.661,2.46
24864,396.88,361.905,-0.314,0.264,0.546,-2.436
24865,250.227,192.252,0.968,-1.171,1.474,-1.98
24866,377.609,366.816,-0.89,0.188,-2.669,0.484
24867,679.474,653.213,-0.052,-0.582,3.127,-0.031
24868,291.372,234.598,-0.538,-2.22,-2.23,1.005
24869,291.056,286.373,0.324,-1.602,0.029,-3.109
24870,396.76,386.516,-1.317,-0.105,0.103,-3.088
24871,596.087,459.384,-0.752,-1.402,2.088,-0.893
24872,364.214,329.235,1.27,2.4,1.885,-1.233
24873,280.604,208.57,0.679,-0.973,-3.103,0.166
24874,392.407,248.345,-0.479,-1.589,1.987,-0.691
24875,405.393,392.255,-0.549,-1.064,0.258,-2.852
24876,663.445,651.2,1.034,0.056,-2.382,0.755
24877,270.849,257.467,-0.139,1.626,-2.298,0.715
24878,192.644,162.598,1.656,-1.546,1.585,-1.607
24879,299.423,272.163,-1.955,-0.4,1.102,-1.753
24880,179.828,178.932,-1.153,2.435,1.179,-1.944
24881,449.296,308.213,0.109,0.925,-2.937,1.184
24882,426.729,374.029,1.969,1.503,-0.143,2.985
24883,333.392,290.385,-1.246,0.699,-2.406,0.719
24884,383.215,340.369,-0.871,-0.263,3.005,-0.525
24885,381.506,320.899,-0.093,-0.39,-1.81,1.23
24886,362.224,358.909,0.16,2.298,-2.387,0.744
24887,409.743,354.804,2.405,2.072,2.498,-0.774
24888,431.174,428.446,1.503,1.032,2.241,-0.909
24889,331.291,320.878,-0.157,-1.51,1.071,-2.043
24890,357.92,340.877,0.142,0.25,1.316,-1.814
24891,377.696,294.475,1.072,2.181,-1.925,1.375
24892,342.879,333.896,0.05,-0.741,-0.29,2.853
24893,540.165,529.18,0.203,0.017,-0.797,2.217
24894,374.478,367.878,-2.016,-1.842,0.468,-2.721
24895,155.443,146.147,-2.411,0.389,-2.063,1.024
24896,493.997,484.92,-1.348,-1.096,-0.197,2.968
24897,431.824,398.09,-0.347,-0.132,-2.746,0.467
24898,418.469,284.221,-0.384,-1.188,-1.588,2.112
24899,215.143,208.483,-1.237,1.752,-2.492,0.586
24900,357.942,307.994,-0.469,0.185,2.554,-0.793
24901,343.877,327.407,-1.331,-0.626,-0.2,2.885
24902,313.655,300.991,1.915,1.204,-1.011,2.119
24903,356.515,350.916,0.012,1.063,0.396,-2.75
24904,449.258,288.911,-0.328,-1.043,2.669,-0.716
24905,463.262,447.668,0.348,-0.218,-2.601,0.559
24906,283.062,240.796,2.421,0.639,0.95,-2.021
24907,109.091,99.991,-1.381,2.251,2.673,-0.447
24908,451.268,450.023,-1.166,-1.675,-3.013,0.169
24909,204.894,199.578,0.053,2.382,-1.621,1.508
24910,528.767,512.185,0.003,1.388,1.079,-2.058
24911,455.809,424.392,-0.337,0.078,-2.66,0.477
24912,266.476,255.142,-0.146,2.168,-1.656,1.505
24913,514.292,495.426,-0.105,0.331,-1.494,1.831
24914,663.579,367.841,1.135,0.483,-2.586,0.856
24915,369.654,357.051,0.019,-0.364,-1.041,2.137
24916,140.484,137.382,-1.108,2.184,-0.081,-2.963
24917,725.18,722.504,1.403,0.83,1.896,-1.239
24918,180.361,81.726,-0.638,1.494,1.654,-1.738
24919,297.473,296.437,0.319,-0.992,-0.384,2.769
24920,444.642,443.842,1.128,0.873,1.563,-1.529
24921,311.509,279.204,-0.271,-1.674,-0.853,2.407
24922,327.773,300.453,0.345,1.968,-2.319,0.732
24923,370.82,326.915,-1.27,-0.51,2.444,-0.3
24924,353.356,344.257,0.723,0.319,0.599,-2.606
24925,1154.388,115.141,0.13,-0.368,-0.703,2.341
24926,464.676,425.828,0.888,0.003,-3.109,-0.175
24927,273.355,214.629,-0.55,1.509,1.704,-1.484
24928,224.575,209.44,2.465,0.241,0.121,-2.889
24929,245.939,241.855,-1.448,0.7,-2.001,1.156
24930,460.093,434.548,0.956,0.808,2.516,-0.619
24931,326.528,255.264,-0.385,-1.456,-1.886,1.342
24932,354.665,339.881,0.598,0.41,-0.912,2.219
24933,396.855,308.668,0.374,0.284,-0.704,2.33
24934,304.892,303.436,-1.009,0.175,0.251,-2.701
24935,191.828,131.828,-1.724,2.068,-0.522,-2.77
24936,399.227,381.08,-0.553,-0.467,1.523,-1.64
24937,379.409,237.204,-0.784,0.23,1.382,-2.045
24938,248.525,199.754,0.408,-1.669,-2.267,1.122
24939,332.127,286.524,-0.498,0.808,0.16,-3.04
24940,343.132,280.288,-1.178,-1.788,1.236,-1.931
24941,237.258,230.927,0.084,-1.826,-0.376,2.471
24942,241.39,236.892,1.653,-2.426,0.74,-2.436
24943,344.06,304.03,2.248,0.801,-2.511,0.727
24944,275.281,234.423,-2.167,-0.149,-0.276,3.0
24945,356.811,356.462,-1.22,-1.472,-2.309,0.851
24946,538.343,526.307,1.491,0.767,2.726,-0.44
24947,247.356,220.564,-0.291,2.033,-0.199,2.931
24948,163.882,162.781,-2.329,0.993,0.139,-3.056
24949,424.682,421.838,-0.269,0.059,1.712,-1.346
24950,667.92,478.968,1.171,0.702,-1.019,2.043
24951,300.996,245.62,-0.264,-2.033,-1.216,2.185
24952,166.706,164.402,-1.871,0.915,-2.827,0.292
24953,523.315,451.741,1.06,0.981,-1.256,1.974
24954,771.01,764.918,-0.843,-0.837,-2.441,0.697
24955,254.302,178.258,0.215,-1.817,-0.137,2.664
24956,336.402,287.951,-0.328,0.412,2.886,-0.141
24957,305.606,296.492,1.121,-0.301,0.51,-2.634
24958,304.315,202.117,-0.528,1.037,-0.894,1.943
24959,283.326,208.653,2.135,0.177,-2.759,0.459
24960,227.272,219.406,-0.727,1.254,0.58,-2.624
24961,368.918,350.97,0.904,0.241,0.547,-2.676
24962,371.907,362.747,-1.292,-1.822,-0.183,3.124
24963,312.748,298.446,0.96,-1.073,0.721,-2.521
24964,558.771,374.948,2.111,1.132,0.721,3.059
24965,452.451,402.519,0.917,1.377,-0.725,2.375
24966,174.13,173.171,0.451,-2.212,1.728,-1.572
24967,333.99,289.922,-0.317,1.211,-2.817,0.323
24968,351.932,349.124,-0.26,0.012,-2.038,1.117
24969,506.027,347.849,-0.56,-0.855,-1.562,2.141
24970,463.809,461.768,0.906,0.376,-1.183,1.978
24971,654.407,580.003,0.064,0.752,1.038,-2.041
24972,333.742,305.591,-0.487,0.107,0.626,-2.339
24973,269.73,240.178,-0.029,-2.384,2.03,-1.115
24974,339.771,278.151,0.537,0.452,0.078,-3.095
24975,260.912,139.399,-2.171,1.48,0.685,-2.14
24976,438.064,409.702,-0.634,-1.223,-2.696,0.293
24977,411.093,396.417,-0.525,-0.159,3.087,-0.133
24978,441.534,429.347,-0.218,0.177,-1.009,2.148
24979,508.306,483.408,0.978,0.748,1.498,-1.676
24980,197.96,191.595,-2.23,0.79,-3.061,0.016
24981,303.459,218.097,-1.725,-0.036,1.787,-1.883
24982,304.205,298.077,2.193,0.95,-1.553,1.515
24983,391.083,274.281,-0.064,0.197,0.613,-2.398
24984,305.316,300.364,0.626,-0.538,-2.912,0.025
24985,239.436,64.038,-1.754,1.858,0.448,-1.211
24986,349.853,324.574,-0.154,1.292,-3.069,0.297
24987,316.843,185.61,-0.338,2.036,2.118,-1.43
24988,276.93,263.692,-0.452,-1.886,-1.163,2.0
24989,382.904,345.7,-1.323,0.927,0.46,-2.611
24990,386.156,378.481,1.425,1.372,-2.814,0.334
24991,437.714,380.609,1.808,0.466,2.135,-0.981
24992,219.272,204.795,-2.341,0.259,3.008,0.623
24993,338.269,333.648,1.927,2.461,-0.966,2.141
24994,270.637,270.178,0.599,2.373,0.229,-2.94
24995,353.718,347.777,-0.353,0.71,0.726,-2.412
24996,326.945,310.191,0.877,-1.29,-0.599,2.444
24997,362.923,342.516,-1.089,-0.658,-1.6,1.445
24998,283.045,273.753,-0.901,-2.094,0.851,-2.279
24999,297.36,294.993,-1.546,0.332,1.943,-1.202
25000,286.18,237.036,1.182,-0.354,2.689,-0.665
25001,308.604,307.51,-1.022,-0.15,-1.363,1.738
25002,575.608,551.955,1.669,1.005,1.434,-1.741
25003,220.702,215.229,-0.843,1.109,1.956,-1.266
25004,430.864,331.544,0.007,1.167,-1.542,1.984
25005,444.538,339.626,-0.584,-0.629,2.671,-0.414
25006,284.647,268.434,0.105,-2.019,3.113,-0.01
25007,678.783,282.07,1.041,0.289,2.331,-0.669
25008,394.599,257.56,-1.506,2.261,-2.903,0.285
25009,428.981,409.691,-1.214,-0.077,-2.653,0.48
25010,446.439,382.694,-2.013,-1.34,-2.12,0.983
25011,496.7,450.487,-0.852,-1.951,2.205,-0.967
25012,425.312,298.973,1.772,-0.125,1.954,-0.781
25013,334.389,216.19,0.919,-1.364,0.908,-2.105
25014,410.421,383.74,0.678,0.733,-1.057,2.111
25015,191.014,145.399,0.914,-1.998,-0.615,2.377
25016,337.727,280.798,0.596,-0.342,1.376,-1.773
25017,252.281,234.749,0.684,-1.391,1.332,-1.989
25018,495.954,404.155,-0.371,-1.47,1.102,-1.6
25019,491.582,470.677,-0.567,1.034,1.179,-1.974
25020,211.879,173.98,-0.444,1.812,1.152,-2.191
25021,239.7,213.489,-0.707,1.23,2.438,-0.602
25022,368.718,363.416,0.391,-0.445,2.935,-0.186
25023,653.539,570.804,-0.007,1.095,3.139,0.025
25024,392.637,316.514,0.273,-1.098,2.808,-0.424
25025,596.878,536.875,1.087,1.802,0.417,-2.818
25026,185.503,179.515,-0.377,2.062,2.188,-0.907
25027,356.154,326.63,0.751,-0.213,2.968,-0.453
25028,410.418,406.125,-1.74,-1.641,-1.461,1.68
25029,451.875,446.262,-0.392,0.031,0.097,-3.115
25030,419.414,377.888,-1.444,-1.482,1.247,-1.84
25031,335.539,246.842,-1.981,-0.484,-1.514,1.502
25032,503.23,497.684,1.477,1.044,-1.439,1.672
25033,276.723,276.171,2.045,0.829,-2.726,0.506
25034,321.2,311.747,0.744,-0.614,-0.329,2.776
25035,444.071,357.158,1.619,1.256,1.59,-1.421
25036,248.221,242.238,-0.079,-1.996,-1.713,1.41
25037,421.146,408.224,-0.566,-0.06,-0.468,2.724
25038,433.985,399.779,-0.304,0.938,3.072,-0.552
25039,364.465,335.691,1.385,2.091,-0.783,2.404
25040,267.443,265.399,-1.436,1.134,0.645,-2.15
25041,350.356,339.535,0.818,1.516,-0.559,2.659
25042,436.514,417.169,-1.109,-1.222,-1.499,1.621
25043,178.611,164.357,-1.06,2.302,2.75,-0.302
25044,428.803,417.439,-1.859,-0.803,2.469,-0.654
25045,330.21,305.917,-1.195,-0.876,2.841,-0.231
25046,285.184,278.402,-0.883,0.254,-0.993,2.169
25047,355.806,302.464,-1.41,-0.702,2.215,-0.831
25048,367.91,363.834,-0.63,-0.759,0.474,-2.737
25049,286.602,274.46,-1.32,0.25,-1.099,2.04
25050,558.075,539.87,1.152,0.483,-0.665,2.611
25051,359.73,292.633,-0.623,-1.513,1.002,-2.008
25052,389.408,368.755,1.39,1.675,2.683,-0.364
25053,279.542,259.383,0.117,-1.474,-2.906,0.291
25054,293.554,291.791,-0.882,0.365,2.811,-0.272
25055,307.115,271.035,1.573,0.444,-0.384,3.04
25056,270.002,242.888,-0.447,-2.061,0.757,-2.379
25057,321.352,214.986,-1.717,-0.217,1.567,-2.157
25058,317.636,311.186,-0.102,1.335,0.902,-2.399
25059,228.834,153.452,-1.569,0.809,-1.714,1.048
25060,321.88,315.619,-0.336,-0.957,-1.714,1.449
25061,520.64,443.654,-0.602,-0.008,0.515,-2.463
25062,404.662,391.501,-0.638,-0.176,-0.36,2.246
25063,210.508,196.546,1.522,-0.676,2.932,-0.2
25064,434.233,400.042,1.033,-0.233,2.307,-0.848
25065,326.725,318.521,0.716,2.042,1.958,-1.129
25066,208.732,200.276,-2.437,-0.106,-2.831,-0.044
25067,184.659,180.665,1.371,-1.128,-2.092,1.011
25068,402.242,379.984,1.302,1.091,0.231,-2.906
25069,613.625,408.512,-0.258,0.974,-1.286,1.88
25070,305.978,292.754,-0.934,0.109,-1.695,1.465
25071,124.049,114.276,2.214,-1.577,2.94,-0.031
25072,430.463,418.825,-0.701,-0.572,-0.259,2.883
25073,290.287,259.915,0.264,1.681,-2.401,0.785
25074,359.372,305.094,-0.285,0.638,2.45,-0.789
25075,413.523,199.663,1.294,0.194,0.868,-2.115
25076,279.428,277.361,0.035,1.93,3.043,0.034
25077,376.862,355.422,1.168,0.48,-0.874,2.363
25078,570.614,563.323,0.456,0.913,-1.928,1.242
25079,381.597,354.558,1.019,1.284,-0.803,1.999
25080,306.396,284.027,-0.036,1.407,0.695,-2.474
25081,350.382,306.83,-1.536,-0.252,-2.327,0.79
25082,528.473,335.718,-0.731,-0.845,-0.871,2.239
25083,344.658,342.561,-2.33,-1.444,1.424,-1.735
25084,287.836,257.424,0.299,-1.605,1.682,-1.464
25085,213.629,209.112,-1.7,0.311,-0.375,2.83
25086,278.526,277.043,-1.661,-0.14,-2.219,0.815
25087,393.841,391.05,-1.576,-1.593,-0.208,2.915
25088,285.393,216.408,-0.652,1.49,3.001,-0.214
25089,573.879,519.412,0.394,1.873,1.44,-1.559
25090,375.398,345.849,0.233,-0.496,-0.813,2.137
25091,501.34,476.559,-0.742,-0.992,2.722,-0.404
25092,423.522,416.851,-0.839,1.246,-0.66,2.477
25093,358.56,334.847,0.852,0.685,-0.707,2.466
25094,513.015,508.292,1.118,1.037,2.804,-0.352
25095,224.453,119.075,-1.111,1.886,-1.756,1.044
25096,317.314,301.294,-0.526,0.204,-0.288,2.786
25097,237.81,185.403,2.472,0.503,1.143,-1.728
25098,278.846,275.758,1.352,-0.391,1.888,-1.302
25099,356.278,333.597,-1.184,-2.219,-0.264,2.816
25100,311.041,272.647,-0.353,-1.529,0.615,-2.631
25101,392.24,387.108,0.282,0.305,1.754,-1.371
25102,340.72,281.922,-0.215,-1.731,-2.135,0.704
25103,389.832,218.002,-1.463,0.759,-2.16,1.264
25104,290.248,272.316,0.098,1.434,-1.41,1.712
25105,353.378,322.991,-0.958,-0.066,0.412,-2.758
25106,571.657,341.363,0.947,0.054,1.069,-2.028
25107,192.157,189.82,1.555,-0.699,-0.809,2.254
25108,340.951,210.196,0.747,-1.411,-2.084,2.185
25109,343.187,154.699,0.302,1.22,1.167,-2.353
25110,143.962,142.919,-1.895,1.056,-2.154,0.962
25111,631.692,145.411,0.067,-1.884,-1.859,0.397
25112,249.498,233.253,-1.7,-0.015,1.709,-1.453
25113,370.846,357.973,1.014,1.788,2.159,-0.987
25114,590.216,586.546,-1.14,-1.947,2.912,-0.233
25115,478.575,420.198,1.577,0.684,-0.437,2.74
25116,343.995,305.868,1.281,-0.941,2.652,-0.425
25117,235.215,181.364,-1.7,0.799,0.664,-1.692
25118,393.639,385.474,0.659,1.594,-1.062,2.09
25119,337.66,240.214,-0.025,-2.038,-2.226,1.128
25120,323.255,311.147,1.285,0.676,-0.958,2.318
25121,423.123,401.482,0.867,-0.162,-1.713,1.417
25122,364.066,328.233,-0.753,-1.329,0.788,-2.03
25123,397.236,363.609,-1.634,-0.527,-0.944,2.319
25124,362.293,347.586,0.574,0.066,-1.319,1.735
25125,454.354,425.855,0.341,1.15,0.392,-2.767
25126,345.548,341.088,0.884,0.572,-0.531,2.586
25127,332.082,327.32,-2.434,-0.486,2.759,-0.496
25128,316.992,314.462,1.141,0.191,-0.295,2.841
25129,200.856,200.753,-2.4,-0.187,0.744,-2.397
25130,405.264,383.712,0.485,1.479,-1.932,1.129
25131,513.388,496.561,-1.644,-2.036,1.598,-1.505
25132,319.688,279.799,2.468,1.164,0.46,-2.477
25133,475.329,367.267,-0.637,-0.313,-0.615,2.629
25134,283.888,270.543,-0.343,-1.397,1.652,-1.459
25135,330.203,327.706,-1.685,-1.672,2.415,-0.719
25136,372.574,350.661,1.482,1.729,-2.146,1.016
25137,345.857,257.428,2.165,1.143,0.959,-1.994
25138,594.4,585.793,-0.685,-1.292,0.588,-2.556
25139,174.145,134.991,-2.254,0.017,-1.02,2.264
25140,174.437,167.01,0.88,-1.875,0.345,-2.823
25141,344.192,318.459,-0.703,0.568,1.475,-1.594
25142,402.443,383.979,1.539,1.398,2.879,-0.256
25143,279.298,106.076,-1.516,1.34,2.682,-1.348
25144,330.545,329.216,-0.877,-1.163,-1.735,1.4
25145,423.444,419.444,0.091,-0.867,1.342,-1.793
25146,324.023,315.242,-0.259,-0.761,0.563,-2.563
25147,360.329,345.543,-0.065,-1.333,0.751,-2.345
25148,341.496,336.335,-1.36,-0.245,-1.99,1.144
25149,212.827,201.321,1.254,-1.155,0.946,-1.799
25150,508.46,458.743,0.21,0.458,-2.792,0.291
25151,368.781,333.527,-1.186,-0.603,-0.596,2.442
25152,392.462,362.348,-0.459,-2.47,-0.513,2.629
25153,377.885,374.389,1.499,2.199,-0.362,2.759
25154,295.197,254.046,-1.904,-0.658,0.934,-2.356
25155,303.048,291.506,-1.49,-0.632,-1.272,1.832
25156,428.062,269.223,-0.564,-0.438,0.186,-2.508
25157,328.434,325.712,1.019,0.985,-2.722,0.416
25158,360.995,279.971,0.074,-2.469,0.0,-2.978
25159,504.219,491.457,-0.095,-0.726,1.081,-2.123
25160,1020.784,829.952,0.196,0.478,1.609,-1.454
25161,404.43,367.467,0.143,0.048,-2.785,0.338
25162,178.368,75.395,2.415,-1.293,-2.402,0.437
25163,162.586,146.539,-0.3,2.491,-2.997,0.137
25164,355.61,349.976,0.328,-0.047,-1.894,1.147
25165,330.196,319.035,-0.162,0.159,-2.835,0.305
25166,363.86,324.071,1.534,2.118,-2.357,1.046
25167,302.21,189.611,1.845,-0.23,0.741,3.118
25168,418.249,294.119,-0.799,0.321,-0.97,2.156
25169,284.929,234.374,-1.865,-0.122,1.466,-0.393
25170,388.383,289.455,1.372,1.19,-1.653,1.576
25171,370.2,357.919,1.21,1.352,-2.866,0.274
25172,336.082,319.308,-0.037,1.22,-0.017,3.095
25173,231.142,228.048,-2.311,-0.113,-2.043,1.08
25174,218.26,180.485,-1.194,1.09,0.747,-1.831
25175,547.746,483.522,-1.327,-1.637,0.9,-2.235
25176,165.288,156.592,1.914,-1.612,-2.884,0.195
25177,372.238,371.553,-1.264,-0.383,-0.29,2.877
25178,324.515,313.991,-0.091,1.401,2.467,-0.595
25179,325.863,316.837,-0.991,-0.341,2.113,-1.031
25180,991.363,949.576,0.636,1.261,0.078,3.064
25181,346.311,344.155,0.378,-0.6,-3.037,0.089
25182,485.098,466.791,0.656,0.396,0.898,-2.25
25183,263.639,202.473,-2.241,-0.825,-2.859,0.397
25184,543.482,511.41,-0.801,1.42,0.299,-2.065
25185,324.475,270.898,-0.151,-1.315,-1.394,1.068
25186,329.93,324.714,-0.163,-0.742,-2.475,0.716
25187,405.227,308.286,-0.801,0.008,0.446,-2.764
25188,464.5,462.141,-1.085,0.46,-2.31,0.843
25189,378.551,364.835,-1.209,-1.109,-0.518,2.602
25190,404.876,366.689,-0.573,-1.24,-1.377,1.77
25191,136.801,130.665,1.297,-2.472,2.267,-0.878
25192,1069.466,682.673,0.808,0.801,-0.565,2.25
25193,275.948,275.693,-0.107,-1.48,-2.448,0.705
25194,667.389,638.451,-0.057,-2.289,-1.205,2.358
25195,442.449,354.384,-1.212,-0.918,-2.492,0.618
25196,358.227,354.914,-0.43,-1.508,0.351,-2.741
25197,267.961,88.336,0.078,1.563,2.656,2.133
25198,177.59,174.513,-0.039,2.459,1.275,-1.889
25199,382.782,355.113,1.961,1.076,2.16,-1.003
25200,328.006,323.43,0.744,1.485,-0.162,2.97
25201,234.816,163.368,-1.079,1.199,-0.543,2.565
25202,374.971,202.292,0.535,1.364,1.721,-0.574
25203,443.267,398.543,1.219,0.458,-2.254,0.796
25204,488.018,451.259,0.126,-1.114,1.93,-1.221
25205,373.819,348.456,-0.951,0.04,2.583,-0.486
25206,758.702,751.94,-0.33,0.606,-1.606,1.693
25207,552.733,539.318,-0.88,-2.217,-1.203,1.941
25208,931.927,729.707,1.597,1.291,-1.776,1.356
25209,281.326,270.724,-1.341,0.221,1.025,-2.002
25210,383.589,383.493,-0.399,0.241,1.806,-1.333
25211,326.022,321.206,-1.32,-0.828,-0.629,2.479
25212,477.47,342.708,0.113,-1.383,-1.886,1.105
25213,286.459,284.123,-1.352,1.575,0.304,-2.68
25214,320.046,270.337,0.68,-0.821,-0.241,2.884
25215,268.459,196.382,-1.226,1.428,-2.801,-2.121
25216,346.077,324.626,-0.841,-1.352,2.462,-0.674
25217,294.866,273.689,-1.021,-2.103,1.568,-1.484
25218,323.21,286.018,-0.174,-1.259,-2.859,0.134
25219,311.132,302.202,-0.232,0.595,-2.731,0.412
25220,434.553,424.391,0.151,0.163,-1.319,1.843
25221,649.564,555.333,0.615,0.694,-0.908,1.704
25222,221.861,218.782,0.926,-0.948,1.913,-1.232
25223,404.06,388.16,1.396,1.758,0.537,-2.595
25224,410.49,399.461,-1.039,0.117,1.13,-2.151
25225,466.973,430.74,-0.262,-0.446,-1.643,1.381
25226,525.579,517.743,1.465,1.755,-2.082,1.018
25227,1075.56,1057.174,1.175,0.458,-2.01,1.439
25228,347.632,326.627,-0.018,1.08,0.23,-2.969
25229,247.484,246.68,-1.879,-0.098,-0.808,2.368
25230,161.044,85.434,-2.11,1.583,-1.848,1.202
25231,762.768,732.019,0.095,-0.415,1.59,-1.65
25232,362.935,351.423,0.627,0.567,0.26,-2.936
25233,402.877,392.406,-1.0,-1.501,2.967,-0.156
25234,246.907,246.397,-0.108,-2.374,-0.828,2.287
25235,357.207,346.621,-0.427,-0.589,0.64,-2.794
25236,352.403,318.302,-1.646,-1.047,2.542,-0.555
25237,335.994,279.07,0.107,-0.769,-2.34,0.82
25238,315.566,301.619,-0.57,0.862,0.97,-2.22
25239,384.924,286.122,-1.328,-0.129,-0.503,3.04
25240,282.855,230.595,-0.263,1.513,-1.707,1.044
25241,422.458,388.893,1.557,2.325,-1.415,1.933
25242,430.604,68.595,-1.131,2.411,3.093,-0.039
25243,228.874,227.762,2.056,-0.616,-2.264,0.777
25244,303.002,296.102,1.375,0.296,-2.178,1.243
25245,410.505,267.94,1.032,-0.723,1.32,-2.076
25246,217.949,191.433,-1.753,0.748,3.042,0.005
25247,387.75,382.61,-1.4,-1.796,-0.876,2.302
25248,371.695,368.474,-2.177,-0.578,2.333,-0.848
25249,372.942,346.4,-0.879,-0.734,0.488,-2.778
25250,384.982,340.865,0.621,0.894,-2.811,0.224
25251,306.541,259.45,0.553,-0.748,-0.154,2.437
25252,265.577,210.679,1.413,-1.752,1.9,-1.083
25253,795.193,649.681,-0.909,-0.817,2.707,-0.662
25254,537.271,235.565,-0.512,-1.123,1.554,-2.259
25255,504.305,443.932,0.46,1.174,-2.686,0.477
25256,247.853,231.15,-1.38,0.356,2.796,-0.285
25257,311.303,310.112,-0.604,0.417,0.334,-2.83
25258,384.314,328.521,-0.463,-0.184,2.963,-0.045
25259,386.434,379.398,-0.361,-0.924,1.993,-1.173
25260,348.3,294.581,-0.517,-1.141,0.193,-2.671
25261,623.288,584.473,-1.541,-1.373,-0.852,2.318
25262,291.151,284.26,1.202,-0.113,-0.955,2.192
25263,364.957,362.625,-0.709,0.175,-3.108,-0.113
25264,409.94,130.798,0.663,-0.273,-0.629,2.92
25265,258.6,239.603,-0.248,-2.069,2.036,-0.913
25266,586.357,576.499,-0.495,-0.71,0.227,-2.926
25267,930.834,925.842,0.84,0.267,1.716,-1.548
25268,256.82,255.384,1.351,-0.281,2.674,-0.473
25269,945.277,476.755,0.596,-0.496,2.195,-1.104
25270,309.015,302.234,0.24,-0.853,-2.171,1.008
25271,415.372,289.545,-0.278,-0.094,0.802,-2.204
25272,262.339,255.533,0.497,1.884,-2.174,1.03
25273,134.679,127.232,0.919,-2.226,0.961,-2.364
25274,338.813,334.779,-0.635,-2.261,2.899,-0.253
25275,320.735,320.027,-0.76,1.064,1.281,-1.856
