,Momenta,Eta,Phi
4039,"[96.894, 90.056]","[-0.782, -0.024]","[-1.25, 1.732]"
4040,"[624.259, 349.918]","[1.25, 0.304]","[-2.46, 0.279]"
4041,"[130.54, 70.868]","[0.786, 1.057]","[-0.754, 2.43]"
4042,"[96.063, 65.053]","[-1.584, -0.163]","[0.916, -2.079]"
4043,"[126.776, 120.346]","[-0.029, -0.436]","[-0.359, 1.511]"
4044,"[120.102, 92.001]","[-0.196, -0.509]","[-0.277, 2.518]"
4045,"[156.506, 71.439]","[1.009, 0.877]","[0.723, -2.386]"
4046,"[361.717, 312.167]","[-0.967, -1.082]","[0.867, -2.335]"
4047,"[258.752, 57.671]","[-0.311, -1.545]","[-2.318, -1.3]"
4048,"[116.464, 86.18]","[0.202, -0.864]","[-2.389, 0.491]"
4049,"[124.785, 72.5]","[0.027, 1.019]","[0.636, 3.067]"
4050,"[96.247, 89.686]","[0.378, 0.668]","[2.721, -0.371]"
4051,"[141.813, 108.999]","[1.329, 1.269]","[3.022, -0.358]"
4052,"[99.904, 94.578]","[0.141, 0.681]","[2.844, -0.277]"
4053,"[154.09, 83.674]","[-1.02, -0.025]","[-3.008, -0.235]"
4054,"[156.519, 64.314]","[-0.816, -0.849]","[1.698, -0.994]"
4055,"[96.43, 64.616]","[-0.271, 0.649]","[-0.329, 3.02]"
4056,"[99.915, 46.08]","[-1.284, 0.83]","[-1.736, 2.128]"
4057,"[82.36, 58.683]","[-0.52, -2.11]","[-0.758, 2.407]"
4058,"[105.719, 85.377]","[-0.608, -0.175]","[-2.758, 0.328]"
4059,"[79.4, 60.834]","[-0.475, -2.344]","[3.072, -0.128]"
4060,"[96.4, 92.733]","[-1.55, -0.809]","[-2.39, 0.802]"
4061,"[153.878, 70.788]","[1.668, 1.362]","[0.548, -1.482]"
4062,"[145.828, 70.548]","[-1.71, -1.23]","[-1.103, 1.805]"
4063,"[120.584, 118.034]","[-0.494, 0.154]","[1.273, -1.645]"
4064,"[100.055, 82.543]","[-0.005, -1.017]","[0.808, -2.374]"
4065,"[86.336, 85.25]","[1.248, 0.112]","[-2.091, 1.005]"
4066,"[117.361, 87.402]","[0.873, 0.958]","[2.499, -1.502]"
4067,"[102.906, 97.359]","[0.558, 0.631]","[-1.37, 2.061]"
4068,"[139.369, 126.373]","[-0.681, -1.956]","[0.49, -0.454]"
4069,"[95.115, 76.925]","[0.015, 0.69]","[0.225, -3.054]"
4070,"[101.425, 96.084]","[1.503, 1.571]","[2.861, 0.047]"
4071,"[125.356, 94.205]","[0.003, -0.665]","[-0.187, 2.355]"
4072,"[168.593, 35.291]","[0.873, -1.046]","[-0.35, -2.222]"
4073,"[174.231, 65.023]","[1.396, 0.838]","[2.057, -0.659]"
4074,"[170.278, 26.33]","[-0.282, 1.754]","[-2.195, 1.989]"
4075,"[104.178, 81.896]","[1.937, 1.182]","[0.611, -2.326]"
4076,"[134.532, 46.37]","[0.177, 1.635]","[0.477, -2.368]"
4077,"[110.787, 93.125]","[0.274, 0.047]","[-0.729, 2.339]"
4078,"[111.796, 80.097]","[-0.997, -1.728]","[2.152, -1.338]"
4079,"[111.043, 56.548]","[-0.239, -2.0]","[-2.26, 2.13]"
4080,"[125.426, 55.941]","[0.397, -1.462]","[0.638, -2.97]"
4081,"[121.425, 86.782]","[1.775, 1.664]","[-2.785, 0.964]"
4082,"[62.407, 60.202]","[-0.316, -2.317]","[-0.968, 2.206]"
4083,"[98.171, 58.173]","[0.703, 2.133]","[-0.225, 3.079]"
4084,"[127.721, 92.688]","[-0.112, 0.712]","[-2.091, -0.079]"
4085,"[96.449, 87.389]","[-0.783, 0.077]","[-0.532, 2.563]"
4086,"[1085.252, 1012.52]","[-0.148, -0.09]","[-2.04, 1.098]"
4087,"[143.884, 81.265]","[0.089, -0.395]","[-0.666, -2.797]"
4088,"[66.649, 63.209]","[-0.196, -1.942]","[-3.02, 0.072]"
4089,"[534.69, 197.466]","[-0.533, 0.006]","[1.199, 0.235]"
4090,"[101.283, 86.354]","[-0.562, 0.125]","[0.502, -2.728]"
4091,"[123.489, 65.742]","[1.181, 2.149]","[-1.898, 1.341]"
4092,"[95.618, 88.433]","[0.985, 0.254]","[2.902, -0.224]"
4093,"[163.573, 101.8]","[-0.856, 1.38]","[1.335, 0.143]"
4094,"[95.641, 80.582]","[-1.277, -0.517]","[1.959, -0.805]"
4095,"[95.772, 85.648]","[-0.059, 1.16]","[1.251, -2.672]"
4096,"[119.427, 81.811]","[-1.569, -1.02]","[-0.033, -2.931]"
4097,"[141.243, 68.647]","[0.836, 2.362]","[-1.252, -2.417]"
4098,"[72.176, 44.691]","[-0.589, 1.632]","[2.767, -0.07]"
4099,"[91.336, 86.812]","[-1.483, -0.37]","[0.348, -3.07]"
4100,"[209.579, 132.397]","[0.827, 0.197]","[-1.606, -0.514]"
4101,"[135.996, 71.437]","[-0.558, -0.923]","[1.666, -1.172]"
4102,"[142.97, 72.216]","[-0.706, -0.757]","[1.42, -1.252]"
4103,"[70.428, 65.43]","[-0.924, 0.892]","[-0.036, -3.093]"
4104,"[61.675, 21.499]","[-1.17, 2.234]","[2.015, 0.349]"
4105,"[121.198, 108.532]","[0.132, -0.82]","[1.699, -2.812]"
4106,"[126.211, 106.534]","[-0.149, -1.77]","[-0.263, 3.038]"
4107,"[253.618, 51.513]","[-0.674, 0.294]","[-0.601, 0.974]"
4108,"[106.407, 77.741]","[-1.15, -1.833]","[-1.447, 1.807]"
4109,"[145.239, 133.914]","[0.637, 0.414]","[0.046, -2.761]"
4110,"[101.959, 101.171]","[2.286, 2.232]","[-0.242, 2.911]"
4111,"[120.92, 70.654]","[0.159, 0.415]","[-1.408, 2.009]"
4112,"[77.206, 58.273]","[0.785, -1.183]","[2.034, -0.748]"
4113,"[97.373, 92.417]","[-1.036, -0.306]","[2.86, -0.476]"
4114,"[235.563, 225.064]","[-0.507, -0.7]","[1.065, 1.93]"
4115,"[80.352, 70.918]","[0.901, -0.736]","[0.178, -2.595]"
4116,"[104.08, 92.773]","[-0.939, -1.342]","[2.981, 0.6]"
4117,"[145.683, 85.241]","[-0.306, 0.125]","[0.743, -2.82]"
4118,"[98.473, 77.135]","[0.234, -0.803]","[-1.688, 1.258]"
4119,"[109.769, 62.972]","[-0.583, 0.863]","[-0.848, 2.579]"
4120,"[181.545, 44.287]","[1.285, 2.426]","[0.733, -3.032]"
4121,"[102.433, 90.203]","[-1.094, -0.831]","[-2.65, 0.442]"
4122,"[111.437, 86.136]","[-1.298, -1.463]","[1.854, -1.194]"
4123,"[113.274, 61.184]","[-0.005, 1.262]","[1.264, -1.497]"
4124,"[283.777, 209.372]","[0.489, -0.664]","[-2.124, 0.666]"
4125,"[99.332, 92.268]","[0.289, 0.232]","[1.68, -1.535]"
4126,"[113.572, 69.956]","[-0.573, 0.506]","[2.259, -0.391]"
4127,"[98.051, 96.034]","[-1.184, -1.179]","[2.819, -0.286]"
4128,"[110.86, 82.592]","[-1.867, -1.085]","[0.981, -2.371]"
4129,"[82.894, 64.771]","[0.744, -0.891]","[0.655, -2.997]"
4130,"[105.542, 91.94]","[-0.368, -0.566]","[-0.954, 2.858]"
4131,"[177.789, 59.713]","[-0.538, -0.173]","[0.892, -2.746]"
4132,"[120.618, 90.375]","[-1.291, 0.216]","[1.497, -2.697]"
4133,"[102.554, 92.38]","[-0.198, -0.81]","[-0.059, -2.868]"
4134,"[177.437, 115.028]","[0.104, -0.458]","[-0.107, -2.12]"
4135,"[103.123, 91.198]","[1.066, 0.593]","[3.114, 0.034]"
4136,"[219.188, 191.88]","[0.42, -0.269]","[2.875, 0.489]"
4137,"[140.654, 139.572]","[-0.005, -0.071]","[-2.49, 2.253]"
4138,"[78.644, 28.257]","[-0.784, 1.899]","[1.11, -2.147]"
4139,"[134.795, 67.553]","[-0.375, 1.075]","[0.632, -1.124]"
4140,"[101.381, 66.198]","[1.684, 0.288]","[-2.832, 0.339]"
4141,"[105.682, 102.295]","[0.757, 0.982]","[0.823, -2.785]"
4142,"[96.417, 77.258]","[0.291, 0.451]","[1.381, -1.469]"
4143,"[137.214, 86.998]","[-0.753, -0.717]","[2.463, 0.068]"
4144,"[116.818, 74.987]","[0.108, 1.109]","[2.95, -0.819]"
4145,"[131.321, 74.81]","[1.375, 1.499]","[1.975, -1.257]"
4146,"[134.049, 100.938]","[-0.827, -0.315]","[1.047, -1.994]"
4147,"[159.468, 143.681]","[0.368, 0.644]","[-0.6, -2.139]"
4148,"[107.465, 90.585]","[-0.58, -0.423]","[-0.091, 2.988]"
4149,"[98.64, 90.687]","[-2.255, -1.469]","[2.451, -0.615]"
4150,"[102.447, 95.213]","[0.314, 0.641]","[1.662, -1.452]"
4151,"[92.167, 78.38]","[0.788, -0.356]","[-0.631, 2.177]"
4152,"[146.73, 51.264]","[-0.161, 1.158]","[1.376, -0.914]"
4153,"[163.691, 58.74]","[-1.134, -0.753]","[-2.851, 0.515]"
4154,"[116.701, 72.329]","[-1.713, -0.745]","[-2.305, 0.495]"
4155,"[122.41, 76.456]","[0.643, -0.036]","[2.565, -0.64]"
4156,"[93.503, 58.424]","[-1.12, 0.727]","[-1.552, 0.667]"
4157,"[134.704, 74.083]","[-1.071, -0.581]","[1.616, -1.843]"
4158,"[98.539, 98.07]","[1.676, 1.501]","[1.842, -1.443]"
4159,"[163.773, 87.639]","[-0.288, -0.881]","[0.286, -1.301]"
4160,"[137.28, 101.442]","[0.645, 0.154]","[1.176, -1.609]"
4161,"[93.166, 83.556]","[0.824, 0.886]","[-2.778, 0.472]"
4162,"[153.462, 120.121]","[0.431, 1.061]","[-0.347, 1.071]"
4163,"[172.212, 77.292]","[-1.557, -1.18]","[-1.393, 0.68]"
4164,"[119.283, 81.0]","[-1.749, -1.146]","[-0.809, 2.342]"
4165,"[203.753, 79.603]","[-0.427, -0.556]","[-0.523, 1.345]"
4166,"[137.923, 88.251]","[-0.787, -0.103]","[0.774, -1.859]"
4167,"[114.912, 109.477]","[-1.737, -0.963]","[-1.393, 1.876]"
4168,"[78.672, 62.271]","[-0.305, 1.36]","[-0.876, 2.563]"
4169,"[234.702, 125.192]","[1.3, 0.277]","[2.897, 0.452]"
4170,"[96.524, 38.928]","[-1.24, 0.913]","[-2.072, 0.428]"
4171,"[118.466, 65.765]","[-0.84, 0.354]","[0.183, -2.071]"
4172,"[85.257, 75.385]","[0.349, -1.376]","[-0.626, 2.94]"
4173,"[146.277, 73.399]","[0.761, 1.498]","[-0.585, -2.848]"
4174,"[96.173, 85.834]","[1.249, 0.349]","[3.002, 0.325]"
4175,"[104.333, 83.696]","[-1.291, -2.283]","[-2.18, 1.257]"
4176,"[106.193, 90.113]","[1.109, 1.188]","[-1.398, 1.454]"
4177,"[64.919, 51.417]","[-1.42, 0.869]","[-2.566, 0.369]"
4178,"[98.106, 97.52]","[0.623, 0.015]","[-1.409, 1.698]"
4179,"[96.169, 81.519]","[1.337, 0.294]","[2.542, -0.798]"
4180,"[88.001, 73.396]","[0.353, -1.083]","[-1.095, 1.904]"
4181,"[248.708, 63.333]","[-0.767, -0.815]","[-0.005, -2.074]"
4182,"[105.859, 93.969]","[-1.34, -1.024]","[-1.969, 1.157]"
4183,"[111.894, 81.289]","[-1.148, -1.855]","[0.444, -2.906]"
4184,"[96.516, 90.323]","[1.825, 1.138]","[1.935, -1.137]"
4185,"[94.988, 72.816]","[-0.795, 0.364]","[2.634, -0.527]"
4186,"[101.345, 97.914]","[-1.454, -1.571]","[-0.288, 2.849]"
4187,"[98.977, 81.261]","[0.639, -0.712]","[-0.829, 2.841]"
4188,"[125.974, 73.701]","[0.403, -0.045]","[-0.571, 2.581]"
4189,"[99.433, 87.516]","[1.863, 2.198]","[1.511, -1.674]"
4190,"[120.434, 89.017]","[-0.67, -0.706]","[-1.066, 1.785]"
4191,"[677.778, 604.111]","[0.986, 0.56]","[2.373, -0.77]"
4192,"[110.379, 97.319]","[1.299, 1.246]","[1.308, -1.676]"
4193,"[164.575, 134.393]","[0.292, 1.198]","[-1.732, 1.36]"
4194,"[138.559, 128.375]","[0.483, 1.006]","[2.535, -0.532]"
4195,"[100.661, 81.363]","[0.288, 1.374]","[-1.311, 1.894]"
4196,"[108.212, 98.866]","[0.138, -0.127]","[1.378, -1.269]"
4197,"[119.329, 84.605]","[0.742, 0.371]","[1.041, -1.727]"
4198,"[120.159, 101.163]","[0.397, 0.061]","[1.907, -1.033]"
4199,"[121.597, 66.621]","[-1.237, -2.233]","[-3.096, -0.229]"
4200,"[114.84, 90.792]","[-0.509, 0.11]","[-0.487, 2.571]"
4201,"[108.099, 80.204]","[0.025, 0.941]","[0.922, -2.359]"
4202,"[84.106, 58.74]","[-0.31, -2.132]","[-0.533, 2.119]"
4203,"[108.817, 52.641]","[0.33, 0.353]","[2.435, -0.797]"
4204,"[117.451, 78.845]","[0.423, 1.236]","[0.256, -2.978]"
4205,"[99.206, 94.33]","[0.937, 0.039]","[1.966, -1.072]"
4206,"[126.438, 63.587]","[2.324, 1.554]","[-2.15, 0.836]"
4207,"[134.245, 50.645]","[-1.191, -2.433]","[2.629, -0.574]"
4208,"[130.435, 61.77]","[1.453, 0.183]","[-1.396, 1.464]"
4209,"[77.179, 71.86]","[1.766, 0.19]","[2.957, -0.675]"
4210,"[69.587, 52.494]","[-1.046, 1.058]","[-1.032, 2.351]"
4211,"[111.957, 105.132]","[2.154, 2.37]","[2.544, -1.098]"
4212,"[97.406, 90.716]","[1.357, 0.985]","[-2.016, 1.031]"
4213,"[106.491, 86.248]","[0.034, 0.475]","[-2.621, 0.336]"
4214,"[74.93, 70.385]","[-0.097, -1.856]","[0.158, -2.435]"
4215,"[169.491, 63.585]","[-1.455, -1.503]","[-1.658, 1.057]"
4216,"[115.283, 74.512]","[0.481, 1.137]","[-2.42, 0.483]"
4217,"[234.169, 43.552]","[-0.098, -0.604]","[2.203, -0.373]"
4218,"[75.84, 70.811]","[1.148, -0.48]","[-2.523, 0.631]"
4219,"[174.01, 28.933]","[-1.328, 0.794]","[-0.778, 1.131]"
4220,"[96.203, 78.935]","[1.685, 1.925]","[-0.407, -3.052]"
4221,"[141.245, 138.997]","[-0.331, -0.356]","[-2.546, 0.488]"
4222,"[107.088, 71.793]","[1.324, 0.274]","[0.246, -2.884]"
4223,"[114.669, 94.621]","[1.046, 1.112]","[-0.624, 2.776]"
4224,"[91.678, 58.231]","[-1.306, 0.413]","[-0.057, -2.438]"
4225,"[116.608, 96.14]","[-1.653, -1.626]","[3.01, 0.349]"
4226,"[179.571, 47.816]","[-1.245, -0.478]","[1.917, -1.21]"
4227,"[73.292, 55.152]","[-1.803, 0.295]","[0.728, -1.471]"
4228,"[94.179, 90.155]","[-1.004, -0.22]","[-1.199, 1.942]"
4229,"[96.361, 84.175]","[0.843, 0.135]","[3.086, 0.694]"
4230,"[156.583, 72.757]","[-1.023, -1.349]","[-1.981, 1.066]"
4231,"[73.54, 56.723]","[-0.053, 2.021]","[-1.052, 2.633]"
4232,"[110.94, 92.468]","[-0.536, -1.268]","[2.478, -1.406]"
4233,"[128.677, 69.666]","[1.027, 1.521]","[0.264, 2.641]"
4234,"[115.256, 100.747]","[0.678, 0.692]","[-2.325, 1.159]"
4235,"[101.656, 92.874]","[-0.036, 0.368]","[-1.593, 1.501]"
4236,"[126.793, 77.376]","[-0.684, -0.1]","[1.754, -1.192]"
4237,"[116.662, 92.721]","[-1.86, -1.206]","[-2.611, 1.502]"
4238,"[657.051, 156.902]","[0.054, -2.001]","[-0.2, -2.514]"
4239,"[277.898, 200.076]","[0.096, -0.658]","[-0.822, -0.15]"
4240,"[110.746, 89.208]","[1.082, 1.334]","[3.107, 0.607]"
4241,"[144.698, 73.705]","[1.127, 1.494]","[1.182, -1.877]"
4242,"[93.67, 85.026]","[0.475, 1.222]","[-0.94, 2.085]"
4243,"[88.525, 60.415]","[1.516, -0.045]","[-1.483, 1.602]"
4244,"[76.894, 58.808]","[0.327, -1.328]","[2.538, -0.635]"
4245,"[48.195, 31.576]","[0.978, -2.204]","[1.557, -1.894]"
4246,"[121.325, 96.521]","[-0.42, -0.234]","[2.41, -1.054]"
4247,"[100.274, 91.734]","[0.28, 0.82]","[2.171, -1.019]"
4248,"[143.944, 118.48]","[-1.518, -1.648]","[-1.435, 1.14]"
4249,"[107.158, 85.182]","[-0.786, -0.429]","[-1.667, 1.773]"
4250,"[191.657, 53.687]","[1.177, -0.073]","[-2.085, 2.631]"
4251,"[140.89, 96.129]","[-0.086, 0.161]","[-2.086, 1.884]"
4252,"[132.42, 79.998]","[-1.134, -0.54]","[-2.62, 0.275]"
4253,"[109.126, 83.046]","[-2.084, -1.593]","[-1.676, 1.492]"
4254,"[105.412, 86.957]","[-0.098, 0.546]","[-3.022, 0.489]"
4255,"[130.156, 103.153]","[1.862, 1.592]","[2.401, -1.358]"
4256,"[109.492, 91.734]","[2.313, 2.335]","[1.683, -1.46]"
4257,"[72.228, 35.094]","[1.863, -0.782]","[0.538, -2.583]"
4258,"[212.272, 176.665]","[0.295, -0.158]","[1.065, 0.211]"
4259,"[104.364, 64.564]","[-0.613, 0.715]","[-1.157, 2.01]"
4260,"[81.9, 36.758]","[-1.996, 0.348]","[-0.502, 2.7]"
4261,"[97.214, 95.097]","[-0.884, -0.058]","[2.493, -0.291]"
4262,"[246.727, 41.674]","[-0.5, -0.508]","[-0.724, 2.087]"
4263,"[383.628, 298.171]","[2.095, 1.383]","[1.794, -1.139]"
4264,"[119.595, 75.443]","[-1.038, -1.71]","[-0.578, 2.432]"
4265,"[110.02, 64.112]","[0.146, -1.074]","[-0.647, 2.594]"
4266,"[80.166, 69.783]","[0.206, 1.819]","[-2.468, 0.716]"
4267,"[143.474, 33.043]","[-0.287, -2.191]","[-2.184, 0.43]"
4268,"[77.107, 46.829]","[0.818, -1.75]","[0.068, 2.349]"
4269,"[71.186, 66.912]","[2.308, 0.482]","[-1.266, 1.834]"
4270,"[112.789, 93.512]","[0.982, 1.355]","[-1.672, 2.146]"
4271,"[110.776, 77.904]","[0.214, 2.036]","[-0.737, -0.239]"
4272,"[93.79, 79.899]","[-1.266, -0.105]","[-2.449, 0.512]"
4273,"[107.319, 97.355]","[1.984, 2.474]","[1.976, -1.202]"
4274,"[174.668, 26.706]","[1.653, -0.706]","[1.474, 0.511]"
4275,"[145.612, 126.533]","[0.255, 1.258]","[0.324, -0.863]"
4276,"[64.189, 64.08]","[-0.317, -2.314]","[1.706, -1.459]"
4277,"[141.699, 111.975]","[-0.626, -1.586]","[0.575, 2.741]"
4278,"[147.629, 71.177]","[-0.208, -0.672]","[0.15, -2.541]"
4279,"[354.549, 281.28]","[1.099, -0.705]","[1.187, -1.656]"
4280,"[106.211, 73.992]","[0.623, 1.815]","[-0.997, 2.893]"
4281,"[96.445, 75.944]","[1.629, 0.204]","[-2.071, 1.109]"
4282,"[115.422, 107.544]","[-1.107, -1.151]","[1.783, -0.698]"
4283,"[119.631, 84.948]","[-1.105, -1.455]","[0.622, -2.785]"
4284,"[100.12, 32.571]","[-0.773, 1.832]","[-1.736, 2.927]"
4285,"[120.774, 108.829]","[0.033, 0.709]","[1.975, 0.242]"
4286,"[706.137, 252.234]","[-0.257, 0.601]","[1.422, -2.876]"
4287,"[261.442, 182.888]","[-1.524, -0.832]","[-0.229, 2.299]"
4288,"[114.789, 49.515]","[1.171, 2.057]","[-2.117, 0.501]"
4289,"[92.96, 91.949]","[-0.898, 0.151]","[2.434, -0.763]"
4290,"[185.354, 144.416]","[-0.613, -0.482]","[-2.181, 2.591]"
4291,"[106.466, 84.224]","[1.841, 1.241]","[-0.837, 1.962]"
4292,"[153.53, 79.379]","[-0.587, -1.89]","[-1.419, -2.418]"
4293,"[98.451, 85.192]","[1.196, 0.332]","[-2.982, 0.186]"
4294,"[284.734, 227.575]","[0.33, -0.255]","[0.071, 3.049]"
4295,"[114.838, 67.439]","[-0.174, -1.286]","[-1.78, 1.001]"
4296,"[128.541, 90.73]","[-1.065, -1.102]","[-1.391, 2.438]"
4297,"[120.735, 81.321]","[-1.925, -1.113]","[-1.998, 2.121]"
4298,"[154.541, 103.319]","[-0.217, 0.19]","[0.054, 2.255]"
4299,"[114.612, 88.325]","[-0.182, 0.674]","[-2.426, 0.846]"
4300,"[105.385, 80.5]","[-0.819, 0.499]","[-0.363, 1.697]"
4301,"[109.934, 62.005]","[0.683, 1.772]","[0.874, -2.513]"
4302,"[111.531, 90.926]","[-1.45, -1.705]","[0.229, -2.979]"
4303,"[117.481, 79.069]","[0.21, -0.626]","[-0.155, -2.36]"
4304,"[98.574, 96.924]","[-0.596, -0.952]","[2.344, -0.85]"
4305,"[122.976, 97.937]","[1.435, 1.589]","[-2.359, 0.988]"
4306,"[186.775, 120.48]","[-1.131, -0.34]","[0.132, -0.976]"
4307,"[105.38, 103.329]","[0.469, 0.11]","[3.006, -0.087]"
4308,"[100.193, 66.389]","[-0.633, 0.29]","[1.59, -2.176]"
4309,"[91.038, 89.199]","[-0.321, -0.961]","[-1.686, 1.461]"
4310,"[73.016, 70.104]","[0.498, 2.246]","[-0.958, 2.771]"
4311,"[115.159, 71.046]","[0.384, 1.539]","[-1.322, 1.721]"
4312,"[76.736, 71.387]","[-0.826, 0.909]","[1.47, -1.681]"
4313,"[212.117, 81.624]","[-0.936, -1.366]","[0.427, 2.004]"
4314,"[100.125, 99.708]","[1.968, 1.925]","[-1.79, 1.218]"
4315,"[136.854, 85.705]","[-0.451, -0.008]","[2.13, -0.1]"
4316,"[112.74, 108.833]","[1.004, 1.56]","[-1.709, 1.903]"
4317,"[99.81, 80.476]","[-0.83, 0.224]","[2.534, -0.532]"
4318,"[235.176, 73.766]","[1.784, 1.311]","[0.658, -2.09]"
4319,"[130.615, 102.187]","[-0.274, -0.575]","[-0.279, 2.611]"
4320,"[135.819, 97.995]","[0.402, -0.557]","[3.108, 0.9]"
4321,"[111.479, 87.144]","[1.038, -0.401]","[-1.792, 1.411]"
4322,"[215.753, 199.257]","[-1.045, 0.44]","[-1.203, 1.9]"
4323,"[161.184, 90.323]","[-1.624, -2.287]","[1.53, 2.987]"
4324,"[120.206, 93.789]","[2.047, 1.663]","[2.256, -0.596]"
4325,"[119.971, 74.413]","[0.531, 1.64]","[-2.833, 1.223]"
4326,"[103.809, 75.555]","[2.143, 1.164]","[2.747, 0.024]"
4327,"[82.032, 80.389]","[0.28, 1.59]","[-0.252, 3.016]"
4328,"[135.097, 71.247]","[-1.38, -1.372]","[-0.811, 1.812]"
4329,"[129.165, 106.525]","[0.381, 0.011]","[2.193, -2.136]"
4330,"[88.595, 69.547]","[-0.699, -2.063]","[2.838, -0.667]"
4331,"[109.038, 96.345]","[1.689, 1.925]","[2.511, -0.973]"
4332,"[119.267, 84.01]","[1.362, 2.151]","[2.259, -1.16]"
4333,"[93.974, 93.626]","[-0.45, 0.142]","[-2.622, 0.699]"
4334,"[99.858, 69.414]","[-0.751, 0.565]","[-2.382, 1.143]"
4335,"[118.993, 78.949]","[1.202, 1.686]","[-2.629, 0.197]"
4336,"[102.292, 94.587]","[-0.929, -0.433]","[0.221, -2.623]"
4337,"[103.79, 98.178]","[-0.587, -0.358]","[-1.529, 1.614]"
4338,"[457.437, 395.483]","[-0.919, 0.207]","[-1.146, 2.076]"
4339,"[212.604, 127.696]","[-1.885, -0.849]","[1.362, 2.411]"
4340,"[122.358, 89.847]","[0.887, 0.885]","[-1.139, 1.707]"
4341,"[98.111, 86.363]","[2.064, 1.065]","[-0.276, 2.368]"
4342,"[125.307, 54.153]","[0.872, -0.307]","[-2.73, 0.764]"
4343,"[92.316, 84.727]","[0.287, 1.368]","[1.19, -1.788]"
4344,"[104.455, 93.036]","[0.766, 1.25]","[1.085, -1.756]"
4345,"[168.127, 29.484]","[0.794, -1.261]","[-1.562, 2.478]"
4346,"[82.76, 60.014]","[1.869, 0.395]","[-2.032, 1.271]"
4347,"[115.714, 91.361]","[1.363, 0.25]","[-0.665, -2.48]"
4348,"[180.372, 49.015]","[-0.016, -1.053]","[-0.513, -2.863]"
4349,"[114.899, 91.155]","[0.777, 0.786]","[-2.331, 0.52]"
4350,"[104.257, 103.339]","[-1.196, -1.056]","[0.438, -2.294]"
4351,"[131.285, 63.84]","[-0.235, -0.355]","[-2.897, -0.064]"
4352,"[107.793, 62.521]","[-0.171, 0.692]","[0.599, -3.121]"
4353,"[118.548, 96.439]","[0.626, -0.063]","[-2.009, 1.192]"
4354,"[132.474, 56.512]","[-1.408, -0.043]","[2.088, -1.91]"
4355,"[90.493, 88.741]","[-0.813, 0.545]","[0.026, -3.022]"
4356,"[201.633, 179.75]","[-1.078, -1.832]","[-1.998, 1.257]"
4357,"[111.349, 75.053]","[-0.894, 0.11]","[-0.51, 1.843]"
4358,"[166.375, 59.282]","[0.507, 0.073]","[-0.068, -2.694]"
4359,"[114.557, 80.837]","[1.285, 1.056]","[0.866, -1.779]"
4360,"[85.196, 49.883]","[-2.023, -0.01]","[-1.84, 1.199]"
4361,"[372.143, 368.389]","[1.359, 1.462]","[-2.334, 0.812]"
4362,"[107.317, 83.414]","[0.029, -0.202]","[1.244, -1.984]"
4363,"[103.719, 76.02]","[-0.093, -1.082]","[-0.87, 1.674]"
4364,"[123.627, 86.253]","[-1.908, -1.532]","[-0.451, 3.119]"
4365,"[149.271, 65.503]","[-1.704, -0.432]","[1.742, -2.86]"
4366,"[599.732, 594.701]","[-0.386, -1.708]","[1.668, -1.512]"
4367,"[85.427, 52.043]","[0.215, 2.173]","[2.56, -0.633]"
4368,"[103.302, 89.732]","[-1.555, -2.166]","[0.025, 2.817]"
4369,"[153.627, 130.633]","[-2.428, -0.15]","[2.343, -0.792]"
4370,"[109.035, 93.338]","[-0.499, -1.063]","[-0.904, 2.121]"
4371,"[179.078, 73.7]","[-0.727, -1.244]","[1.855, -2.363]"
4372,"[113.254, 85.507]","[2.136, 1.21]","[3.083, 0.075]"
4373,"[105.144, 58.517]","[1.17, -0.27]","[-0.581, 2.756]"
4374,"[290.014, 140.926]","[-0.846, -0.313]","[1.13, 0.26]"
4375,"[123.32, 68.292]","[-1.473, -1.911]","[2.639, -0.624]"
4376,"[111.1, 75.946]","[1.221, -0.491]","[2.303, -1.786]"
4377,"[127.984, 113.756]","[-1.198, -1.02]","[1.959, -1.604]"
4378,"[145.3, 57.889]","[-0.75, -0.084]","[2.928, -0.17]"
4379,"[323.808, 153.107]","[0.011, -1.496]","[1.51, -1.259]"
4380,"[106.392, 46.582]","[0.481, -1.223]","[-1.317, 1.731]"
4381,"[155.29, 110.395]","[-0.502, -0.56]","[2.204, -0.325]"
4382,"[92.196, 88.562]","[-0.038, -0.924]","[1.947, -1.264]"
4383,"[91.077, 80.795]","[0.434, -0.569]","[-0.289, 2.76]"
4384,"[637.019, 572.29]","[0.07, 0.764]","[-2.174, 0.597]"
4385,"[115.599, 93.636]","[0.589, 0.925]","[0.146, -2.366]"
4386,"[150.788, 66.593]","[1.239, 1.481]","[2.884, -0.49]"
4387,"[245.416, 46.114]","[-1.046, -0.835]","[-0.27, -2.855]"
4388,"[112.571, 91.224]","[-0.78, -1.249]","[-0.047, 2.614]"
4389,"[113.22, 86.041]","[-0.661, 0.343]","[-0.315, 2.614]"
4390,"[101.758, 92.063]","[0.352, 1.084]","[-1.846, 1.393]"
4391,"[97.713, 94.61]","[-0.603, -0.019]","[-2.363, 0.969]"
4392,"[126.858, 80.627]","[1.063, 1.441]","[2.62, -0.158]"
4393,"[76.873, 68.586]","[-0.647, 1.004]","[2.204, -0.834]"
4394,"[113.686, 98.646]","[-0.331, -0.247]","[1.173, -1.646]"
4395,"[90.983, 84.957]","[1.486, 0.079]","[1.416, -1.607]"
4396,"[104.352, 95.994]","[-0.907, -1.471]","[-2.111, 1.125]"
