,Momenta,Eta,Phi
2854,"[324.414, 174.415]","[-0.856, -0.72]","[-0.877, -2.185]"
2855,"[111.681, 107.519]","[2.136, -0.418]","[-1.775, 1.351]"
2856,"[118.878, 117.598]","[-0.82, 0.586]","[-0.486, 2.792]"
2857,"[156.832, 146.005]","[-0.622, -0.761]","[-0.204, 2.446]"
2858,"[136.217, 94.574]","[-0.083, 1.453]","[-2.476, 0.262]"
2859,"[74.723, 58.866]","[1.25, -1.537]","[-0.412, 2.351]"
2860,"[194.328, 116.216]","[-0.378, -0.579]","[-3.021, -0.171]"
2861,"[272.093, 169.242]","[0.576, 0.945]","[0.038, 1.574]"
2862,"[227.187, 102.475]","[-1.196, -1.105]","[0.813, -1.696]"
2863,"[184.979, 146.121]","[0.613, -0.015]","[1.65, -1.485]"
2864,"[143.747, 136.124]","[-0.036, 0.729]","[-1.665, 1.42]"
2865,"[126.607, 126.066]","[-0.643, 0.545]","[-2.501, 0.722]"
2866,"[151.572, 136.323]","[-0.285, 0.285]","[-2.131, 0.859]"
2867,"[156.863, 126.654]","[0.721, 1.391]","[2.543, -0.684]"
2868,"[148.559, 143.625]","[-0.67, -0.543]","[-0.962, 2.029]"
2869,"[97.901, 91.384]","[-0.466, -1.71]","[0.971, -2.467]"
2870,"[136.414, 41.403]","[-0.439, 1.214]","[-1.037, 2.482]"
2871,"[178.996, 147.14]","[1.917, 1.223]","[0.338, 2.434]"
2872,"[465.8, 113.508]","[0.469, 0.806]","[0.722, 2.112]"
2873,"[152.553, 149.639]","[0.723, 0.519]","[0.312, -2.79]"
2874,"[172.403, 135.542]","[0.336, -0.063]","[-0.054, 2.922]"
2875,"[191.744, 88.747]","[-1.087, -2.213]","[2.846, -0.031]"
2876,"[181.939, 161.224]","[0.712, 1.447]","[0.709, -2.384]"
2877,"[79.351, 69.92]","[1.512, -1.174]","[1.658, -1.389]"
2878,"[182.548, 143.754]","[0.813, 0.789]","[-1.838, 0.642]"
2879,"[165.511, 127.642]","[-0.019, 1.523]","[0.88, -0.33]"
2880,"[143.596, 134.513]","[-0.841, -1.634]","[-2.362, 0.768]"
2881,"[265.873, 120.12]","[1.165, 1.237]","[-0.857, -2.738]"
2882,"[182.028, 98.871]","[-1.282, -0.309]","[-1.666, 1.731]"
2883,"[157.732, 125.537]","[0.315, 1.115]","[1.605, -1.321]"
2884,"[161.239, 142.84]","[0.887, 0.747]","[-2.093, 0.791]"
2885,"[157.368, 128.584]","[-0.347, -1.125]","[-0.245, 2.631]"
2886,"[155.568, 133.671]","[0.344, -0.356]","[-1.733, 1.403]"
2887,"[220.479, 106.452]","[-0.795, -1.441]","[-0.843, 2.959]"
2888,"[158.597, 145.569]","[0.463, 0.756]","[0.224, -2.354]"
2889,"[347.119, 75.607]","[-0.425, -1.644]","[2.214, 1.189]"
2890,"[156.657, 141.779]","[-2.061, -1.802]","[-0.116, 3.003]"
2891,"[269.359, 153.698]","[-0.084, -1.278]","[1.211, 2.18]"
2892,"[157.606, 144.784]","[0.244, 0.851]","[-0.075, 3.046]"
2893,"[176.106, 124.142]","[-1.254, -0.744]","[1.121, -2.466]"
2894,"[165.963, 163.228]","[0.637, 0.044]","[-1.843, 1.61]"
2895,"[185.097, 132.003]","[1.646, 1.235]","[-1.217, 1.284]"
2896,"[121.051, 77.563]","[0.686, -1.347]","[-0.182, -2.995]"
2897,"[151.569, 150.142]","[0.193, 0.188]","[-1.944, 1.272]"
2898,"[157.243, 155.114]","[-1.647, -1.255]","[2.28, -0.668]"
2899,"[117.677, 110.82]","[1.069, -0.487]","[0.589, -2.142]"
2900,"[167.565, 104.808]","[0.131, -1.11]","[-0.477, 2.768]"
2901,"[148.092, 111.362]","[-0.337, -1.501]","[2.267, -1.266]"
2902,"[143.239, 123.881]","[0.628, -0.789]","[1.334, -2.064]"
2903,"[154.503, 141.205]","[-0.514, -0.085]","[-3.101, -0.169]"
2904,"[152.173, 138.894]","[-0.031, 0.855]","[-2.437, 0.688]"
2905,"[321.86, 75.98]","[0.561, -1.175]","[-0.946, -1.295]"
2906,"[156.639, 108.104]","[0.719, -1.083]","[1.257, -2.924]"
2907,"[174.512, 129.75]","[-0.956, -1.527]","[-2.51, -0.122]"
2908,"[161.188, 151.852]","[0.462, 0.776]","[1.383, -1.666]"
2909,"[270.551, 127.539]","[0.896, 0.576]","[1.29, 3.127]"
2910,"[379.615, 229.189]","[-0.206, -1.095]","[-1.323, -1.725]"
2911,"[169.559, 128.951]","[-1.212, -0.249]","[-1.855, 1.129]"
2912,"[77.642, 35.996]","[-0.583, 0.206]","[2.875, -0.706]"
2913,"[236.386, 73.049]","[-0.811, 0.666]","[1.453, -0.473]"
2914,"[142.383, 140.832]","[-0.716, -0.094]","[-0.574, 2.568]"
2915,"[197.744, 183.285]","[0.077, 0.018]","[0.189, -2.66]"
2916,"[159.641, 132.643]","[0.456, -0.349]","[-1.999, 1.657]"
2917,"[147.513, 129.768]","[1.945, 1.113]","[-1.257, 1.796]"
2918,"[139.949, 132.501]","[1.581, 0.443]","[3.046, -0.137]"
2919,"[155.802, 117.193]","[-0.05, -0.397]","[-2.909, -0.19]"
2920,"[160.126, 126.888]","[-0.432, -0.207]","[-1.112, 2.073]"
2921,"[168.556, 133.574]","[-0.787, 0.322]","[-1.649, 2.37]"
2922,"[185.824, 120.047]","[1.458, 2.286]","[1.617, -2.443]"
2923,"[178.646, 107.403]","[-0.329, 0.024]","[1.111, -2.139]"
2924,"[114.934, 112.467]","[-0.122, 1.302]","[0.193, -3.133]"
2925,"[128.589, 123.118]","[-1.745, -0.88]","[-2.757, 0.245]"
2926,"[116.99, 60.797]","[-1.156, 1.261]","[0.689, 2.865]"
2927,"[147.701, 94.988]","[1.248, -0.161]","[2.136, -0.152]"
2928,"[126.372, 86.899]","[0.583, 2.325]","[-0.643, 2.435]"
2929,"[189.628, 132.357]","[-0.438, -1.37]","[1.142, -2.278]"
2930,"[74.168, 59.998]","[-1.23, 1.643]","[1.057, -2.224]"
2931,"[142.631, 134.856]","[0.046, -0.099]","[-1.267, 1.837]"
2932,"[158.563, 141.744]","[-1.397, -1.361]","[-0.816, 2.4]"
2933,"[379.116, 220.461]","[0.463, 1.043]","[0.456, -2.466]"
2934,"[105.697, 102.439]","[-0.561, -2.437]","[0.03, -2.619]"
2935,"[162.367, 151.373]","[-1.271, -1.319]","[2.581, -0.449]"
2936,"[115.164, 97.154]","[2.073, 0.262]","[-1.216, 1.467]"
2937,"[211.049, 117.061]","[-1.152, -0.147]","[1.56, -0.329]"
2938,"[185.878, 97.074]","[0.948, -0.242]","[2.867, -0.673]"
2939,"[155.605, 147.75]","[-0.029, -0.176]","[-0.977, 2.185]"
2940,"[140.359, 120.124]","[0.659, 1.806]","[0.227, -2.615]"
2941,"[159.841, 132.658]","[-0.308, -0.451]","[0.596, -2.577]"
2942,"[312.926, 51.301]","[0.443, -1.316]","[0.885, 3.032]"
2943,"[152.06, 111.005]","[-1.019, -0.017]","[-0.726, 2.403]"
2944,"[164.642, 114.782]","[0.604, 1.439]","[0.238, -2.744]"
2945,"[127.511, 102.899]","[1.379, -1.066]","[2.652, 0.257]"
2946,"[292.555, 250.518]","[1.592, 1.213]","[0.891, -2.707]"
2947,"[142.577, 136.912]","[-0.121, 0.36]","[3.116, -0.1]"
2948,"[137.13, 111.175]","[0.682, -0.204]","[0.534, -2.294]"
2949,"[124.511, 90.866]","[-0.595, -2.327]","[1.626, -1.701]"
2950,"[130.977, 122.746]","[0.393, -0.687]","[1.629, -1.476]"
2951,"[219.814, 107.235]","[-1.091, -0.914]","[-1.625, 1.77]"
2952,"[442.344, 95.401]","[0.275, 0.226]","[-2.824, -1.221]"
2953,"[192.853, 133.596]","[0.765, 0.653]","[2.438, -0.097]"
2954,"[125.175, 121.244]","[0.99, -0.385]","[-2.824, 0.161]"
2955,"[154.061, 127.195]","[1.006, 0.569]","[0.835, -2.326]"
2956,"[179.981, 108.393]","[-1.019, -1.573]","[-2.501, 0.64]"
2957,"[112.969, 75.779]","[-0.357, -2.412]","[-1.902, 0.796]"
2958,"[152.964, 108.016]","[0.317, -0.829]","[-1.818, 0.891]"
2959,"[220.809, 115.226]","[0.733, 1.717]","[-2.44, -0.904]"
2960,"[151.844, 151.518]","[-0.902, -1.055]","[-0.962, 1.747]"
2961,"[125.456, 103.2]","[-0.258, 1.316]","[-1.316, 1.461]"
2962,"[148.881, 111.434]","[1.565, 0.167]","[0.385, 2.608]"
2963,"[230.625, 79.825]","[0.299, 1.624]","[2.409, 0.393]"
2964,"[146.127, 131.107]","[1.304, 0.364]","[-1.608, 1.568]"
2965,"[201.394, 89.504]","[-0.742, 0.051]","[2.732, -0.5]"
2966,"[396.372, 382.978]","[1.417, 0.879]","[1.547, -1.585]"
2967,"[120.594, 120.303]","[1.231, -0.175]","[-1.455, 1.797]"
2968,"[189.073, 105.908]","[-0.764, -1.219]","[0.622, -2.713]"
2969,"[153.624, 143.065]","[-0.75, -0.507]","[2.709, -0.872]"
2970,"[342.429, 301.08]","[-0.497, -0.657]","[-3.012, -2.045]"
2971,"[155.455, 144.184]","[-2.1, -2.168]","[1.258, -1.877]"
2972,"[264.206, 139.105]","[0.947, 1.278]","[2.281, 0.534]"
2973,"[166.33, 136.778]","[-0.033, 0.26]","[-1.277, 2.564]"
2974,"[194.125, 114.494]","[-1.324, -1.393]","[-0.981, 2.237]"
2975,"[162.844, 129.64]","[1.544, 1.003]","[0.614, -2.366]"
2976,"[145.405, 139.845]","[-0.749, -1.867]","[-2.166, 0.015]"
2977,"[121.042, 101.742]","[-0.221, 1.43]","[-0.474, 2.496]"
2978,"[240.488, 110.874]","[-0.183, -0.633]","[0.238, 2.508]"
2979,"[182.118, 106.222]","[-0.684, -0.404]","[2.01, -0.817]"
2980,"[160.069, 138.16]","[0.306, 0.066]","[1.17, -2.286]"
2981,"[148.248, 68.832]","[-0.601, -0.269]","[2.166, -0.93]"
2982,"[225.106, 78.338]","[-0.274, -2.08]","[2.773, -2.652]"
2983,"[185.783, 147.531]","[-1.206, -0.831]","[-0.344, 1.851]"
2984,"[153.311, 151.42]","[0.402, 0.481]","[0.761, -2.177]"
2985,"[181.587, 105.191]","[0.537, 1.363]","[1.298, -1.852]"
2986,"[193.057, 152.225]","[-0.815, -0.426]","[1.801, -1.099]"
2987,"[130.854, 118.697]","[-0.807, -1.259]","[2.814, -0.238]"
2988,"[325.451, 275.896]","[-0.5, -0.293]","[-2.967, 2.346]"
2989,"[220.769, 107.229]","[1.017, 1.698]","[2.128, -1.863]"
2990,"[180.771, 132.995]","[0.521, -0.164]","[-2.185, 0.396]"
2991,"[196.936, 93.031]","[0.24, 1.481]","[-3.108, 0.136]"
2992,"[120.152, 105.043]","[-0.252, -1.866]","[0.891, -2.381]"
2993,"[110.578, 86.549]","[-0.802, 1.376]","[-1.077, 1.251]"
2994,"[203.394, 122.055]","[1.987, 2.106]","[-1.833, 0.629]"
2995,"[175.703, 138.982]","[-0.287, -0.333]","[-1.885, 0.687]"
2996,"[184.127, 133.558]","[0.049, 0.351]","[-2.955, -0.601]"
2997,"[422.249, 81.068]","[-0.946, -0.432]","[2.605, -1.149]"
2998,"[130.731, 127.405]","[1.525, 0.309]","[-0.112, -3.058]"
2999,"[144.605, 117.569]","[-1.227, -0.099]","[-2.873, 0.181]"
3000,"[239.441, 92.233]","[-0.132, -0.664]","[2.834, 0.274]"
3001,"[188.003, 88.986]","[1.787, 0.177]","[-1.872, -0.199]"
3002,"[334.839, 102.212]","[0.176, 0.355]","[0.866, 2.739]"
3003,"[777.52, 43.715]","[0.331, 1.285]","[2.065, 0.664]"
3004,"[120.839, 117.701]","[-1.143, 0.176]","[-1.114, 2.159]"
3005,"[167.532, 138.279]","[-0.561, -0.073]","[0.161, -2.79]"
3006,"[187.627, 187.458]","[-0.807, 0.312]","[-2.171, 2.854]"
3007,"[94.953, 82.895]","[0.665, -1.744]","[0.828, -2.173]"
3008,"[245.003, 121.583]","[0.115, -0.091]","[2.281, -1.207]"
3009,"[119.024, 114.899]","[0.398, -0.937]","[-0.715, 2.294]"
3010,"[152.107, 115.706]","[0.698, -0.081]","[1.327, -1.986]"
3011,"[162.859, 105.443]","[-0.313, 0.668]","[-0.88, 1.944]"
3012,"[217.0, 144.315]","[1.062, 1.628]","[3.003, -1.187]"
3013,"[226.47, 96.037]","[-0.492, 0.075]","[1.314, -2.22]"
3014,"[128.253, 121.655]","[-0.199, 1.104]","[1.164, -1.92]"
3015,"[191.081, 148.46]","[-1.169, -0.877]","[0.33, 2.601]"
3016,"[157.223, 139.456]","[0.146, 1.158]","[1.969, -2.032]"
3017,"[134.987, 122.221]","[0.134, -0.962]","[1.489, -2.1]"
3018,"[227.11, 115.642]","[1.505, 1.204]","[2.083, -0.754]"
3019,"[163.929, 133.802]","[1.187, 1.757]","[0.635, -2.623]"
3020,"[86.099, 84.739]","[0.878, -1.355]","[2.699, 0.068]"
3021,"[169.453, 102.251]","[0.239, -0.812]","[-1.991, 1.167]"
3022,"[144.795, 133.571]","[1.89, 1.72]","[1.376, -1.756]"
3023,"[150.781, 140.926]","[0.496, -0.262]","[-2.662, 0.459]"
3024,"[157.702, 137.165]","[0.698, 0.736]","[2.079, -0.849]"
3025,"[182.613, 131.064]","[0.999, 1.029]","[1.043, -2.416]"
3026,"[168.026, 157.964]","[-0.263, 0.049]","[-1.291, 2.189]"
3027,"[250.273, 183.871]","[-1.885, -2.229]","[-1.913, -0.42]"
3028,"[172.994, 114.7]","[-0.576, -1.349]","[-0.366, 2.81]"
3029,"[150.076, 44.002]","[-1.696, -1.356]","[-2.298, -2.688]"
3030,"[151.854, 149.037]","[0.095, -0.17]","[-2.467, 0.792]"
3031,"[155.824, 149.426]","[0.677, 0.268]","[0.401, -2.941]"
3032,"[130.539, 129.347]","[-1.058, -0.394]","[-1.633, 1.116]"
3033,"[209.156, 90.65]","[-1.283, -2.141]","[-1.257, 1.827]"
3034,"[157.827, 87.059]","[0.394, -1.108]","[2.374, -0.936]"
3035,"[186.806, 108.344]","[-0.674, -1.208]","[-1.907, 1.026]"
3036,"[250.518, 161.539]","[0.512, 0.899]","[0.403, -1.2]"
3037,"[142.557, 117.373]","[1.113, 2.147]","[-1.743, 1.672]"
3038,"[190.029, 149.472]","[-0.055, -0.358]","[-2.437, 1.681]"
3039,"[175.855, 123.859]","[1.887, 1.477]","[0.878, -2.036]"
3040,"[166.057, 152.596]","[-0.378, -0.383]","[-0.794, -3.132]"
3041,"[150.203, 140.301]","[0.837, 1.295]","[2.782, -0.412]"
3042,"[156.493, 123.426]","[-0.685, 0.203]","[-2.696, 0.724]"
3043,"[328.817, 107.828]","[0.117, 1.321]","[0.255, -0.464]"
3044,"[139.217, 136.24]","[-2.209, -1.401]","[2.876, 0.036]"
3045,"[123.05, 95.285]","[1.989, 0.078]","[-1.141, 2.618]"
3046,"[155.803, 126.391]","[-1.065, -0.504]","[-2.297, 0.421]"
3047,"[166.403, 134.957]","[1.888, 1.812]","[-2.055, 1.117]"
3048,"[209.557, 135.839]","[1.272, 1.393]","[2.257, -1.767]"
3049,"[177.654, 134.451]","[-0.731, -0.997]","[2.011, -1.762]"
3050,"[114.774, 93.513]","[0.088, -1.826]","[-1.977, 1.507]"
3051,"[151.944, 130.096]","[-0.529, -1.129]","[0.556, -2.48]"
3052,"[151.51, 147.005]","[-2.123, -1.586]","[-3.087, 0.053]"
3053,"[155.302, 145.892]","[-0.801, -1.413]","[-1.733, 1.695]"
3054,"[149.877, 132.832]","[0.072, -0.664]","[2.686, -0.4]"
3055,"[152.078, 142.527]","[1.333, 1.113]","[1.0, -2.107]"
3056,"[157.562, 138.846]","[0.016, 0.295]","[0.651, -2.386]"
3057,"[205.101, 172.148]","[0.311, 0.074]","[-3.04, -0.25]"
3058,"[173.402, 109.272]","[0.451, -0.62]","[0.433, -2.9]"
3059,"[175.265, 161.714]","[-0.341, -0.202]","[-2.443, 0.484]"
3060,"[140.271, 138.824]","[1.336, 2.194]","[-0.716, 2.469]"
3061,"[152.004, 139.713]","[-1.952, -1.781]","[1.925, -1.432]"
3062,"[103.833, 102.934]","[1.923, 0.029]","[1.417, -1.776]"
3063,"[149.148, 126.99]","[-2.211, -1.274]","[-2.717, 0.446]"
3064,"[94.807, 78.459]","[-1.274, 0.905]","[2.416, -0.543]"
3065,"[173.899, 117.56]","[-1.011, -0.52]","[0.419, -2.413]"
3066,"[176.382, 104.514]","[1.683, 0.778]","[-0.062, -3.088]"
3067,"[136.718, 135.661]","[-1.228, -0.34]","[0.192, -2.998]"
3068,"[136.115, 120.787]","[1.494, -0.089]","[-2.681, 1.398]"
3069,"[138.055, 127.521]","[-0.872, -1.907]","[1.691, -1.596]"
3070,"[123.941, 114.931]","[-0.797, -2.165]","[2.167, -1.188]"
3071,"[148.256, 144.234]","[1.28, 1.075]","[2.809, -0.37]"
3072,"[143.303, 135.301]","[-0.441, -0.321]","[2.62, -0.692]"
3073,"[113.076, 94.236]","[-1.974, -0.0]","[1.086, -1.042]"
3074,"[233.39, 202.626]","[2.223, 0.92]","[-1.464, -1.728]"
3075,"[144.95, 130.411]","[-0.414, -0.669]","[0.867, -2.408]"
3076,"[280.862, 69.125]","[-0.496, -0.616]","[-2.919, 0.286]"
3077,"[188.062, 140.979]","[0.366, 0.329]","[0.702, -2.608]"
3078,"[290.224, 128.265]","[-0.197, 0.439]","[1.162, -0.323]"
3079,"[147.619, 140.363]","[-1.165, -0.325]","[-1.214, 1.347]"
3080,"[155.015, 140.199]","[-0.195, 0.426]","[-1.057, 2.086]"
3081,"[138.458, 66.819]","[-0.586, -2.196]","[-1.271, 2.068]"
3082,"[128.17, 116.37]","[1.378, -0.013]","[0.476, -2.487]"
3083,"[187.3, 143.734]","[-2.06, -1.509]","[2.316, -1.882]"
3084,"[291.507, 168.53]","[-0.942, -2.133]","[-2.485, 3.092]"
3085,"[188.389, 127.436]","[0.645, 0.501]","[-0.113, 3.087]"
3086,"[132.947, 113.404]","[-0.33, 1.03]","[-3.05, -0.017]"
3087,"[136.468, 120.141]","[-1.51, -0.377]","[0.597, -2.986]"
3088,"[112.89, 71.735]","[0.857, -1.315]","[0.566, -2.125]"
3089,"[295.835, 122.472]","[0.96, 1.174]","[0.709, 2.621]"
3090,"[186.218, 136.408]","[-0.131, -0.428]","[-0.603, -2.883]"
3091,"[179.431, 127.394]","[1.038, 0.035]","[0.554, 2.591]"
3092,"[172.83, 138.818]","[0.166, 0.726]","[2.728, 0.716]"
3093,"[155.255, 139.842]","[0.516, 0.312]","[-0.854, 2.372]"
3094,"[132.514, 107.914]","[1.841, 1.647]","[-2.651, 0.643]"
3095,"[155.472, 111.879]","[-0.153, -1.174]","[3.083, 0.016]"
3096,"[131.81, 124.148]","[-0.54, 0.577]","[2.223, -0.641]"
3097,"[113.0, 80.335]","[0.044, -2.043]","[1.199, -1.845]"
3098,"[150.644, 129.726]","[1.024, 0.287]","[0.203, -3.081]"
3099,"[221.218, 199.676]","[-0.789, -0.349]","[0.663, -2.497]"
3100,"[242.079, 165.134]","[-0.476, -0.702]","[-0.32, -2.949]"
3101,"[119.909, 119.862]","[-0.345, 0.723]","[-3.075, 0.11]"
3102,"[276.399, 264.077]","[1.201, -0.715]","[2.307, -1.204]"
3103,"[152.372, 121.987]","[1.72, 0.626]","[2.5, -0.456]"
3104,"[140.985, 136.716]","[-0.459, -0.68]","[-0.289, 2.754]"
3105,"[251.036, 202.227]","[0.432, 0.692]","[-1.681, 1.565]"
3106,"[121.991, 112.81]","[0.147, 1.348]","[1.41, -2.02]"
3107,"[204.238, 151.4]","[1.125, 0.085]","[-1.526, 1.852]"
3108,"[379.799, 377.242]","[1.225, 0.852]","[1.997, -1.06]"
3109,"[159.713, 132.467]","[0.021, 0.715]","[-1.005, 2.318]"
3110,"[227.692, 94.669]","[1.45, 1.221]","[2.731, -0.548]"
3111,"[189.495, 141.784]","[-0.028, -0.756]","[3.069, -0.917]"
3112,"[119.121, 103.276]","[1.194, 0.374]","[-1.37, 1.767]"
3113,"[173.536, 112.639]","[0.787, 0.039]","[-1.196, 2.059]"
3114,"[145.84, 145.504]","[2.191, 2.135]","[-3.013, 0.592]"
3115,"[221.426, 104.497]","[1.134, 0.974]","[-0.748, 2.025]"
3116,"[153.2, 153.068]","[0.886, 0.952]","[1.27, -1.864]"
3117,"[199.084, 144.247]","[0.141, 1.14]","[0.929, 2.631]"
3118,"[262.675, 71.745]","[-0.062, 0.462]","[-0.521, 3.068]"
3119,"[142.059, 140.673]","[-0.601, 0.005]","[2.926, -0.156]"
3120,"[188.519, 128.001]","[-1.102, -0.775]","[1.975, -1.717]"
3121,"[164.016, 110.16]","[1.921, 0.832]","[1.611, -1.685]"
3122,"[220.108, 153.383]","[-0.092, -1.461]","[-0.356, 2.677]"
3123,"[148.083, 133.723]","[1.317, 2.079]","[-1.585, 1.722]"
3124,"[172.406, 137.334]","[1.251, 1.334]","[-1.37, 1.997]"
3125,"[202.874, 96.049]","[-0.447, -1.499]","[2.542, -0.98]"
3126,"[149.271, 148.874]","[-2.098, -2.087]","[1.037, -2.197]"
3127,"[147.508, 147.246]","[-0.545, -0.15]","[0.813, -2.386]"
3128,"[112.047, 85.881]","[1.505, -0.517]","[-0.185, 3.114]"
3129,"[157.509, 144.007]","[-1.905, -2.008]","[-1.223, 1.886]"
3130,"[145.08, 136.932]","[0.996, 0.386]","[2.546, -0.625]"
3131,"[790.002, 573.312]","[0.858, -0.306]","[-0.459, -3.089]"
3132,"[152.649, 137.966]","[-1.012, -0.475]","[-2.549, 0.471]"
3133,"[123.287, 121.929]","[0.156, -1.21]","[-0.512, 2.75]"
3134,"[211.348, 141.267]","[0.097, -0.033]","[2.997, 0.939]"
3135,"[153.474, 140.367]","[-1.608, -2.262]","[2.821, -0.673]"
3136,"[209.99, 134.451]","[0.396, -0.262]","[1.338, -3.012]"
3137,"[168.882, 137.949]","[-0.873, -1.25]","[-2.496, 0.483]"
3138,"[213.771, 201.552]","[1.735, 1.793]","[-0.786, -2.328]"
3139,"[140.24, 120.613]","[0.128, -0.882]","[2.144, -0.861]"
3140,"[144.569, 139.073]","[-0.647, -0.193]","[2.537, -0.759]"
3141,"[240.13, 125.759]","[-0.837, -0.947]","[1.452, -2.783]"
3142,"[161.455, 135.649]","[-1.918, -2.276]","[-0.04, 2.945]"
3143,"[144.36, 105.638]","[-0.389, 1.013]","[2.895, -0.807]"
3144,"[111.359, 100.133]","[-0.293, 1.573]","[-0.37, 2.896]"
3145,"[152.137, 137.02]","[-0.428, -1.049]","[-0.875, 2.434]"
3146,"[126.608, 85.661]","[-0.669, 1.092]","[-0.839, 1.783]"
3147,"[148.503, 77.835]","[-0.262, -2.214]","[-2.175, 0.466]"
3148,"[164.299, 138.412]","[0.635, 0.819]","[-0.25, 2.717]"
3149,"[117.002, 114.384]","[-0.702, 0.377]","[2.128, -0.601]"
3150,"[447.594, 49.584]","[0.869, 0.751]","[2.062, -1.066]"
3151,"[119.036, 100.799]","[-2.208, -0.929]","[1.472, -1.234]"
3152,"[152.756, 142.53]","[0.455, -0.658]","[-0.214, 2.869]"
3153,"[188.73, 100.137]","[0.34, -0.643]","[1.587, -2.162]"
3154,"[143.624, 107.786]","[1.892, 0.573]","[-0.724, 1.659]"
3155,"[138.009, 128.608]","[-0.522, -1.45]","[0.245, 2.978]"
3156,"[97.658, 92.714]","[-0.963, 1.098]","[0.45, -2.419]"
3157,"[150.237, 116.306]","[-1.269, -2.007]","[1.074, -1.96]"
3158,"[146.331, 131.93]","[1.308, 1.316]","[-2.287, 0.617]"
3159,"[127.62, 82.962]","[1.759, -0.162]","[1.619, -1.145]"
3160,"[187.572, 103.424]","[-0.088, -0.701]","[1.735, -1.405]"
3161,"[263.725, 93.991]","[-0.914, -0.037]","[-1.596, 2.15]"
3162,"[160.969, 116.955]","[-1.403, -0.798]","[2.34, -0.921]"
3163,"[128.423, 80.403]","[-0.335, -2.396]","[-0.572, 2.191]"
3164,"[186.747, 54.28]","[-0.349, -0.387]","[3.113, -0.423]"
3165,"[157.499, 150.11]","[-1.993, -1.923]","[2.595, -0.527]"
3166,"[239.177, 83.48]","[0.117, -1.28]","[0.152, 2.376]"
3167,"[126.722, 96.579]","[-1.401, 0.215]","[1.349, -1.695]"
3168,"[204.768, 90.517]","[0.738, -0.28]","[1.96, -0.749]"
3169,"[147.566, 137.843]","[0.613, 1.052]","[0.0, 2.788]"
3170,"[145.677, 137.59]","[-0.114, -0.852]","[-1.566, 1.461]"
3171,"[148.139, 142.508]","[0.129, 0.545]","[2.14, -1.109]"
3172,"[137.543, 128.116]","[1.051, 2.014]","[2.141, -1.069]"
3173,"[175.792, 116.882]","[0.335, -0.428]","[-2.404, 1.381]"
3174,"[106.025, 64.461]","[0.609, 1.385]","[1.153, -3.095]"
3175,"[180.956, 154.206]","[-2.019, -2.32]","[-1.034, 3.102]"
3176,"[170.245, 142.481]","[1.341, 1.133]","[0.293, -2.207]"
3177,"[166.306, 156.795]","[-0.611, -0.379]","[1.34, -2.036]"
3178,"[147.329, 146.152]","[-0.013, 0.359]","[1.395, -1.777]"
3179,"[265.622, 67.97]","[0.247, 1.31]","[1.531, -2.135]"
3180,"[155.161, 134.24]","[-0.648, -0.283]","[2.855, -0.558]"
3181,"[103.316, 100.138]","[0.588, -0.65]","[1.38, -1.816]"
3182,"[119.402, 84.342]","[1.169, -0.765]","[3.037, -0.156]"
3183,"[133.39, 97.739]","[0.761, 2.32]","[1.14, -1.649]"
3184,"[195.114, 193.107]","[-0.951, -1.309]","[-3.065, -1.362]"
3185,"[163.072, 160.486]","[1.429, 0.394]","[1.74, -1.42]"
3186,"[166.451, 118.648]","[1.716, 2.413]","[0.157, -3.092]"
3187,"[155.474, 142.127]","[0.174, -0.383]","[0.359, -2.238]"
3188,"[295.907, 274.092]","[0.004, -0.048]","[-1.613, -0.512]"
3189,"[155.137, 154.854]","[-1.888, -1.237]","[-2.113, 1.125]"
3190,"[136.681, 133.368]","[0.23, -0.946]","[-0.252, 2.226]"
3191,"[88.658, 55.889]","[0.294, -0.067]","[1.405, -1.527]"
3192,"[163.223, 89.748]","[0.406, -1.171]","[1.537, -2.571]"
3193,"[161.818, 109.538]","[0.315, -1.096]","[-0.547, -2.491]"
3194,"[137.219, 134.257]","[0.246, -0.738]","[2.29, -0.304]"
3195,"[82.849, 57.496]","[0.59, -0.952]","[-2.683, 0.954]"
3196,"[162.014, 125.806]","[1.763, 0.58]","[-1.727, 0.307]"
3197,"[266.072, 108.14]","[0.593, 1.695]","[0.631, -0.82]"
3198,"[149.44, 143.934]","[-1.32, -1.687]","[3.015, 0.101]"
3199,"[118.705, 116.631]","[0.759, -0.769]","[2.899, -0.262]"
3200,"[179.937, 122.618]","[-2.093, -1.755]","[0.272, -3.081]"
3201,"[173.642, 140.21]","[-0.72, -1.847]","[2.546, -2.048]"
3202,"[133.096, 105.994]","[1.052, -1.487]","[0.578, -2.599]"
3203,"[144.255, 138.598]","[-0.394, -0.885]","[-2.745, 0.318]"
3204,"[181.047, 126.728]","[-0.935, -1.024]","[-1.709, 1.578]"
3205,"[127.206, 113.379]","[2.346, 0.89]","[2.128, -1.216]"
3206,"[124.772, 124.39]","[1.344, -0.225]","[0.272, -3.134]"
3207,"[150.627, 143.998]","[-0.931, -0.751]","[1.567, -1.684]"
3208,"[158.784, 141.513]","[-1.133, -0.915]","[2.205, -0.751]"
3209,"[165.115, 143.997]","[-0.765, 0.079]","[-1.046, -2.973]"
3210,"[136.088, 134.231]","[0.02, -1.024]","[1.968, -1.052]"
3211,"[147.808, 141.471]","[0.92, 0.894]","[-1.574, 1.514]"
3212,"[142.789, 97.034]","[1.928, 0.456]","[0.016, 2.998]"
