,Momenta,Eta,Phi
4623,"[318.026, 193.36]","[0.059, -0.307]","[2.999, 0.17]"
4624,"[318.216, 191.211]","[-0.788, -1.489]","[0.872, -1.604]"
4625,"[285.151, 219.669]","[-0.446, -0.649]","[-1.41, 1.694]"
4626,"[210.637, 170.557]","[-0.692, -2.062]","[3.013, -0.108]"
4627,"[249.716, 248.488]","[-1.407, -1.501]","[1.786, -1.401]"
4628,"[221.123, 193.883]","[0.21, 1.451]","[0.514, -2.789]"
4629,"[153.909, 103.13]","[0.045, 1.128]","[0.91, -1.716]"
4630,"[219.863, 215.461]","[0.441, -0.615]","[-0.828, 2.224]"
4631,"[267.879, 233.065]","[0.447, 0.656]","[-1.98, 0.995]"
4632,"[272.684, 172.671]","[1.023, 2.106]","[1.737, -1.503]"
4633,"[251.852, 218.612]","[0.873, -0.12]","[-3.12, -0.08]"
4634,"[204.886, 178.918]","[-0.977, 0.492]","[-2.681, 0.583]"
4635,"[326.686, 153.3]","[1.363, -0.011]","[-2.31, 1.88]"
4636,"[250.472, 129.367]","[-1.352, 0.337]","[2.613, -0.542]"
4637,"[259.778, 236.119]","[1.748, 1.98]","[0.252, -3.094]"
4638,"[160.713, 117.63]","[0.81, -1.433]","[-2.945, 0.159]"
4639,"[304.63, 233.168]","[-1.723, -1.547]","[-0.01, -2.273]"
4640,"[150.96, 103.962]","[1.724, -0.947]","[0.451, -2.616]"
4641,"[276.075, 162.033]","[1.043, -0.165]","[1.054, -1.942]"
4642,"[225.458, 220.904]","[1.683, 1.055]","[-2.482, 0.731]"
4643,"[216.955, 213.107]","[-1.266, -0.17]","[2.644, -0.652]"
4644,"[192.047, 183.348]","[0.787, 2.353]","[-0.963, 2.152]"
4645,"[458.413, 192.539]","[-0.549, -0.398]","[2.557, -1.316]"
4646,"[158.419, 149.595]","[-1.248, 0.9]","[-0.664, 2.738]"
4647,"[225.735, 186.657]","[0.784, 2.131]","[-2.276, 1.495]"
4648,"[252.587, 244.049]","[2.301, 2.284]","[-1.594, 1.546]"
4649,"[722.511, 123.015]","[-0.233, -0.331]","[-1.481, 2.811]"
4650,"[175.475, 137.051]","[0.509, -1.465]","[1.313, -1.554]"
4651,"[308.167, 177.968]","[1.032, 0.344]","[1.829, -1.139]"
4652,"[262.826, 247.025]","[0.163, -0.427]","[1.146, -1.902]"
4653,"[167.447, 163.62]","[2.406, 0.361]","[-2.77, 0.343]"
4654,"[269.229, 233.672]","[-0.849, -0.923]","[0.653, -2.303]"
4655,"[203.671, 185.102]","[-0.131, -1.574]","[-0.475, 2.78]"
4656,"[219.674, 175.472]","[-2.166, -0.679]","[-0.511, 3.01]"
4657,"[213.208, 170.531]","[0.87, 2.424]","[2.249, -0.874]"
4658,"[195.319, 191.984]","[1.534, 0.037]","[2.785, -0.28]"
4659,"[304.168, 271.83]","[0.62, 1.063]","[2.177, 0.188]"
4660,"[433.88, 132.799]","[-0.342, -1.6]","[2.572, -1.778]"
4661,"[236.234, 219.132]","[0.625, -0.333]","[0.607, -2.67]"
4662,"[246.156, 241.693]","[-0.407, -0.886]","[1.826, -1.274]"
4663,"[274.142, 204.522]","[0.286, 1.029]","[1.231, -1.48]"
4664,"[107.217, 100.053]","[-1.199, 1.823]","[-0.057, 2.955]"
4665,"[985.058, 912.597]","[0.205, 0.437]","[0.891, -2.209]"
4666,"[496.887, 118.015]","[0.062, 1.208]","[-2.007, 2.238]"
4667,"[222.548, 177.268]","[-0.246, -1.66]","[-1.341, 1.575]"
4668,"[298.219, 197.394]","[1.725, 1.533]","[-1.161, 1.705]"
4669,"[315.223, 203.02]","[-0.156, 0.324]","[0.508, -2.425]"
4670,"[247.759, 192.629]","[0.3, -0.762]","[0.092, 3.136]"
4671,"[136.397, 114.905]","[-0.186, 2.483]","[0.437, 2.95]"
4672,"[216.986, 204.548]","[0.001, 1.234]","[-2.499, 1.042]"
4673,"[356.842, 171.307]","[-0.673, -0.989]","[2.084, -1.274]"
4674,"[229.718, 211.063]","[0.118, -0.956]","[2.169, -0.333]"
4675,"[285.491, 224.672]","[0.237, 0.369]","[-1.994, 1.367]"
4676,"[322.883, 184.958]","[1.794, 1.272]","[-2.613, 0.911]"
4677,"[220.087, 205.286]","[1.096, 1.86]","[-2.983, 0.605]"
4678,"[224.786, 217.574]","[1.579, 0.717]","[-1.58, 1.649]"
4679,"[225.025, 223.109]","[-0.488, 0.636]","[1.002, -1.852]"
4680,"[382.199, 116.601]","[-0.216, 1.039]","[0.461, -2.2]"
4681,"[258.478, 248.73]","[1.134, 1.016]","[1.384, -1.581]"
4682,"[251.397, 251.203]","[0.877, 1.069]","[-2.392, 0.78]"
4683,"[235.274, 144.118]","[-0.428, 1.443]","[2.092, -0.131]"
4684,"[329.597, 130.269]","[-0.745, 0.607]","[2.603, -1.325]"
4685,"[149.093, 135.675]","[1.021, -1.315]","[-1.857, 1.08]"
4686,"[207.315, 185.157]","[1.285, -0.021]","[1.806, -1.348]"
4687,"[213.411, 194.079]","[-1.317, -0.011]","[1.821, -1.179]"
4688,"[274.332, 225.675]","[0.145, 0.545]","[-2.777, 0.143]"
4689,"[226.406, 185.431]","[1.257, -0.038]","[-3.067, 0.276]"
4690,"[240.451, 236.741]","[1.349, 1.92]","[2.4, -0.876]"
4691,"[195.119, 148.675]","[-0.582, 0.679]","[-3.033, -0.025]"
4692,"[260.148, 241.57]","[0.307, 0.553]","[0.792, -2.326]"
4693,"[174.372, 171.727]","[-0.141, -1.995]","[0.125, -2.99]"
4694,"[355.151, 192.791]","[1.048, 0.532]","[-1.721, 0.559]"
4695,"[609.655, 119.085]","[-1.169, -0.69]","[-0.796, 1.375]"
4696,"[286.231, 190.001]","[-0.318, 0.565]","[-1.343, 1.509]"
4697,"[265.155, 207.142]","[0.714, 0.017]","[1.691, -1.306]"
4698,"[305.722, 266.115]","[-2.03, -1.799]","[-0.515, 2.658]"
4699,"[264.73, 240.195]","[-0.711, -0.172]","[2.584, -0.797]"
4700,"[244.654, 233.913]","[0.253, 0.903]","[-0.947, 2.165]"
4701,"[240.537, 226.951]","[0.977, 1.713]","[1.268, -1.593]"
4702,"[490.165, 225.651]","[-0.189, -0.315]","[3.057, -1.729]"
4703,"[401.128, 159.504]","[-0.218, -0.451]","[-1.547, 1.094]"
4704,"[271.79, 234.472]","[0.531, -0.022]","[-1.093, 1.78]"
4705,"[215.021, 105.752]","[0.662, -1.488]","[-1.16, 2.343]"
4706,"[235.005, 207.308]","[-1.405, -0.101]","[-1.68, 1.436]"
4707,"[190.04, 175.314]","[0.065, 1.773]","[0.433, -2.961]"
4708,"[241.253, 215.67]","[-0.58, -1.488]","[2.867, -0.614]"
4709,"[266.425, 241.827]","[1.657, 1.88]","[2.868, -0.305]"
4710,"[272.373, 192.597]","[0.375, 1.372]","[-1.12, 1.521]"
4711,"[253.884, 230.051]","[-1.875, -1.439]","[-1.675, 1.514]"
4712,"[261.299, 240.688]","[-0.709, -0.53]","[-1.341, 1.741]"
4713,"[331.506, 166.263]","[-1.534, -0.403]","[2.582, -1.161]"
4714,"[288.404, 246.003]","[-1.515, -1.882]","[-2.726, -0.452]"
4715,"[275.051, 228.103]","[-0.608, -0.28]","[-2.466, 0.43]"
4716,"[165.654, 119.728]","[-1.094, 1.285]","[-0.97, 2.198]"
4717,"[168.301, 147.358]","[1.476, -0.491]","[-0.523, 2.937]"
4718,"[317.939, 199.213]","[-0.526, -0.597]","[1.171, -1.941]"
4719,"[298.429, 204.095]","[-1.005, -0.659]","[-1.665, 1.465]"
4720,"[208.014, 189.117]","[1.008, -0.179]","[-0.682, 2.302]"
4721,"[244.256, 214.305]","[-0.694, 0.107]","[1.894, -1.272]"
4722,"[209.239, 171.874]","[-1.258, 0.347]","[2.911, -0.199]"
4723,"[248.312, 247.648]","[-0.012, 0.275]","[0.194, -2.864]"
4724,"[315.057, 201.176]","[0.84, 0.674]","[-2.711, 0.491]"
4725,"[277.21, 180.118]","[-0.7, 0.353]","[-2.566, 0.849]"
4726,"[307.61, 185.542]","[-0.232, 0.294]","[-0.428, 2.978]"
4727,"[146.965, 114.744]","[1.4, -1.134]","[-0.971, 2.462]"
4728,"[249.292, 232.22]","[-1.398, -1.501]","[-0.134, 2.985]"
4729,"[271.624, 246.73]","[0.336, 0.511]","[-0.014, 2.562]"
4730,"[224.187, 222.863]","[-1.486, -0.473]","[1.684, -1.201]"
4731,"[255.957, 231.134]","[0.121, 0.572]","[-0.305, 2.816]"
4732,"[295.766, 222.305]","[-0.808, -0.691]","[1.062, -2.575]"
4733,"[439.939, 296.056]","[-0.226, -1.062]","[2.89, 1.743]"
4734,"[230.979, 223.47]","[-0.977, -1.941]","[-2.56, 0.783]"
4735,"[196.475, 174.468]","[-1.557, 0.098]","[2.868, -0.273]"
4736,"[241.396, 239.507]","[-0.313, -0.644]","[-1.852, 1.299]"
4737,"[278.379, 242.668]","[-1.276, -1.089]","[-2.39, 1.036]"
4738,"[247.229, 224.212]","[1.305, -0.304]","[-0.342, 2.987]"
4739,"[276.995, 208.148]","[-0.927, -1.825]","[2.482, 0.045]"
4740,"[203.877, 192.76]","[0.738, -0.539]","[-0.072, -3.062]"
4741,"[255.574, 241.684]","[-1.437, -1.512]","[-2.43, 0.732]"
4742,"[180.206, 124.105]","[-0.276, 1.929]","[0.371, -2.683]"
4743,"[231.541, 174.199]","[1.359, -0.105]","[-0.14, -3.098]"
4744,"[265.869, 230.258]","[0.886, 1.163]","[-2.956, 0.31]"
4745,"[159.263, 138.111]","[0.772, -1.481]","[2.42, -0.784]"
4746,"[293.204, 148.364]","[0.08, -1.404]","[1.761, -2.517]"
4747,"[225.922, 203.275]","[-0.264, 0.952]","[-0.431, 2.496]"
4748,"[314.618, 183.271]","[0.129, -0.671]","[0.899, -2.746]"
4749,"[251.385, 216.744]","[-0.669, -1.514]","[0.08, -2.848]"
4750,"[268.667, 166.937]","[0.63, -0.527]","[-2.662, 0.369]"
4751,"[257.22, 247.367]","[1.301, 1.128]","[0.507, -2.699]"
4752,"[209.153, 140.34]","[1.653, -0.212]","[-0.031, -2.633]"
4753,"[406.397, 209.236]","[-0.236, 0.241]","[1.096, -1.001]"
4754,"[194.415, 190.067]","[0.788, -0.821]","[-1.678, 1.846]"
4755,"[279.796, 178.445]","[-1.314, -0.106]","[0.276, -2.14]"
4756,"[243.873, 218.851]","[-1.493, -0.526]","[0.672, -1.979]"
4757,"[312.266, 131.239]","[-0.188, 1.339]","[1.306, -1.083]"
4758,"[314.76, 203.61]","[-1.795, -1.899]","[1.689, -1.338]"
4759,"[264.676, 227.783]","[0.069, 0.48]","[0.503, -2.634]"
4760,"[267.959, 203.167]","[0.773, 1.456]","[-0.963, 1.97]"
4761,"[243.135, 229.493]","[0.875, 0.385]","[-1.18, 1.919]"
4762,"[195.92, 145.454]","[0.762, -1.171]","[0.332, -2.562]"
4763,"[247.419, 237.687]","[-0.531, -0.997]","[1.571, -1.564]"
4764,"[232.776, 164.998]","[-2.198, -1.14]","[-2.137, 1.221]"
4765,"[241.428, 225.659]","[0.456, -0.31]","[-1.686, 1.469]"
4766,"[233.696, 212.93]","[0.819, -0.263]","[0.436, -2.592]"
4767,"[205.6, 203.847]","[-1.966, -0.608]","[1.887, -0.982]"
4768,"[313.151, 199.698]","[-0.136, -0.298]","[-0.799, 2.337]"
4769,"[240.927, 160.62]","[-0.402, 0.624]","[-1.472, -2.949]"
4770,"[683.837, 46.972]","[0.819, -0.867]","[-2.027, 0.402]"
4771,"[398.294, 146.72]","[1.399, 0.653]","[-0.527, -2.982]"
4772,"[349.62, 335.937]","[1.026, 1.398]","[-0.132, 2.793]"
4773,"[274.751, 229.867]","[0.65, 0.204]","[2.879, -0.175]"
4774,"[249.144, 237.141]","[2.066, 1.644]","[0.448, -2.646]"
4775,"[443.59, 151.01]","[-0.694, -0.201]","[-0.491, 2.196]"
4776,"[299.53, 208.579]","[-0.869, -0.861]","[1.624, -1.762]"
4777,"[185.373, 184.797]","[1.905, 0.491]","[3.092, -0.151]"
4778,"[228.101, 201.386]","[-0.735, 0.355]","[-1.607, 1.228]"
4779,"[302.278, 259.778]","[-0.159, 0.252]","[-1.372, 0.773]"
4780,"[246.016, 213.323]","[1.46, 0.426]","[-2.971, 0.71]"
4781,"[327.123, 226.483]","[-1.334, -0.952]","[1.057, -2.968]"
4782,"[229.847, 211.325]","[-0.447, -1.319]","[0.033, 2.988]"
4783,"[620.588, 571.316]","[0.141, 0.15]","[0.755, -2.403]"
4784,"[251.684, 248.675]","[-1.044, -1.273]","[0.022, 3.053]"
4785,"[335.737, 183.926]","[-0.671, -0.203]","[2.414, -0.118]"
4786,"[262.748, 220.839]","[0.11, -0.843]","[-2.493, 1.491]"
4787,"[208.045, 176.475]","[-0.985, 0.699]","[-2.061, 0.447]"
4788,"[180.489, 168.96]","[1.336, -0.44]","[-1.141, 1.938]"
4789,"[271.758, 233.734]","[-0.101, -0.266]","[-0.534, 2.994]"
4790,"[319.989, 255.725]","[0.225, 0.384]","[-2.576, -0.448]"
4791,"[242.054, 228.813]","[0.703, 1.389]","[-3.083, -0.058]"
4792,"[148.17, 115.234]","[0.761, -1.768]","[-0.458, 2.568]"
4793,"[227.562, 154.415]","[-0.917, 0.952]","[0.144, -2.918]"
4794,"[259.682, 242.876]","[-0.928, -0.843]","[2.542, -0.648]"
4795,"[247.581, 245.304]","[0.814, 1.173]","[-0.024, -3.107]"
4796,"[271.49, 126.254]","[-0.033, -0.034]","[0.408, 1.956]"
4797,"[298.306, 196.721]","[0.092, -0.073]","[0.72, -1.988]"
4798,"[189.516, 153.502]","[-0.13, -1.375]","[0.857, -2.504]"
4799,"[207.219, 192.04]","[-1.672, -0.246]","[0.888, -2.445]"
4800,"[212.349, 175.016]","[-0.335, 1.139]","[-2.235, 0.925]"
4801,"[238.236, 228.41]","[1.136, 1.14]","[2.198, -0.654]"
4802,"[249.684, 218.947]","[1.89, 1.111]","[1.434, -1.614]"
4803,"[194.242, 190.808]","[-0.085, 1.577]","[-2.511, 0.176]"
4804,"[408.933, 245.205]","[-0.425, -1.151]","[2.722, 0.229]"
4805,"[425.241, 154.412]","[0.216, 0.072]","[-1.73, 1.983]"
4806,"[271.809, 270.112]","[0.637, 0.862]","[0.332, -2.022]"
4807,"[274.172, 224.563]","[1.356, 1.378]","[-0.041, -2.961]"
4808,"[176.895, 175.382]","[-0.789, 0.989]","[-2.574, 0.552]"
4809,"[253.951, 199.568]","[2.105, 1.153]","[-0.154, 2.961]"
4810,"[352.735, 228.408]","[-0.533, -0.417]","[1.373, -0.685]"
4811,"[241.588, 224.899]","[-0.266, -1.106]","[0.273, -3.085]"
4812,"[311.298, 275.197]","[1.376, 1.25]","[-3.101, 0.134]"
4813,"[357.255, 190.744]","[0.77, 0.725]","[-2.894, -0.36]"
4814,"[304.144, 207.967]","[-0.058, 0.016]","[2.194, -0.771]"
4815,"[268.557, 243.215]","[0.4, 0.492]","[-2.171, 1.103]"
4816,"[268.076, 204.783]","[-1.025, -1.869]","[1.086, -1.824]"
4817,"[217.001, 186.386]","[-0.648, -2.079]","[0.257, 2.819]"
4818,"[258.856, 242.696]","[-1.046, -0.992]","[0.633, -2.361]"
4819,"[188.737, 167.232]","[-0.5, -2.239]","[1.612, -1.706]"
4820,"[226.16, 209.203]","[-0.382, 0.694]","[0.649, -2.44]"
4821,"[252.787, 186.978]","[0.072, 1.147]","[2.454, -0.931]"
4822,"[114.915, 78.145]","[1.824, -1.436]","[-2.867, 0.231]"
4823,"[247.775, 238.952]","[-0.541, -0.137]","[1.708, -1.636]"
4824,"[198.128, 195.081]","[2.275, 0.888]","[0.214, 3.067]"
4825,"[222.864, 182.083]","[0.623, -1.263]","[-2.356, -0.999]"
4826,"[383.565, 120.015]","[0.35, -0.862]","[0.468, -2.894]"
4827,"[245.396, 222.07]","[-0.236, 0.611]","[-1.331, 2.132]"
4828,"[232.029, 227.511]","[-1.897, -2.188]","[2.535, -0.165]"
4829,"[224.406, 173.863]","[0.552, -0.994]","[-1.98, 0.689]"
4830,"[244.825, 220.795]","[1.307, 0.486]","[1.305, -1.956]"
4831,"[268.023, 210.388]","[0.82, 1.524]","[0.644, -2.52]"
4832,"[384.809, 167.451]","[-0.922, -1.19]","[-2.114, 0.333]"
4833,"[249.944, 174.029]","[0.043, 1.013]","[2.402, -0.479]"
4834,"[257.584, 194.492]","[-1.261, -0.938]","[-2.725, 0.169]"
4835,"[212.245, 210.73]","[-0.635, 0.592]","[-1.818, 1.387]"
4836,"[255.386, 215.865]","[-1.524, -0.768]","[1.8, -1.735]"
4837,"[251.441, 246.564]","[1.292, 0.821]","[-2.702, 0.871]"
4838,"[217.836, 177.682]","[0.79, -0.794]","[-2.425, 0.714]"
4839,"[196.624, 156.326]","[0.982, -0.768]","[1.5, -1.629]"
4840,"[274.276, 228.015]","[0.378, 0.531]","[-2.994, 0.28]"
4841,"[194.608, 68.455]","[1.152, -1.722]","[1.949, -0.079]"
4842,"[309.036, 245.807]","[-0.567, -0.574]","[0.639, -1.658]"
4843,"[225.982, 216.669]","[1.025, 0.049]","[-1.736, 1.355]"
4844,"[260.934, 255.78]","[1.108, 1.546]","[-2.388, -0.025]"
4845,"[231.518, 225.832]","[1.095, -0.262]","[0.213, -2.871]"
4846,"[285.836, 220.335]","[-0.644, -0.659]","[-2.702, 0.73]"
4847,"[237.785, 235.741]","[-1.486, -1.016]","[0.781, -2.447]"
4848,"[249.486, 215.71]","[1.009, 0.176]","[-0.001, -2.826]"
4849,"[241.547, 202.697]","[-1.017, -0.048]","[0.593, -2.516]"
4850,"[376.943, 194.238]","[-0.433, -0.676]","[-2.305, 0.01]"
4851,"[265.941, 239.124]","[-1.081, -1.042]","[2.098, -1.077]"
4852,"[420.209, 252.038]","[1.203, 0.334]","[2.917, 1.559]"
4853,"[221.15, 194.043]","[0.575, -0.669]","[1.651, -1.485]"
4854,"[315.169, 216.015]","[0.216, 0.783]","[-1.432, 0.966]"
4855,"[278.898, 158.943]","[1.068, -0.207]","[0.967, -2.66]"
4856,"[292.195, 213.981]","[1.973, 1.944]","[2.663, -0.543]"
4857,"[254.019, 247.166]","[-1.069, -1.311]","[0.251, -2.785]"
4858,"[228.172, 180.851]","[-0.55, -1.98]","[-1.979, 0.903]"
4859,"[220.076, 175.881]","[0.118, -1.391]","[1.144, -1.767]"
4860,"[214.232, 199.144]","[-2.445, -1.204]","[0.018, 3.075]"
4861,"[267.361, 175.545]","[-0.354, 0.692]","[-0.372, 2.676]"
4862,"[517.036, 228.17]","[-0.345, -1.032]","[-2.196, -0.803]"
4863,"[342.555, 116.211]","[0.992, 2.345]","[2.155, -0.368]"
4864,"[265.342, 161.868]","[-1.556, -0.314]","[1.969, -1.565]"
4865,"[266.544, 200.078]","[0.003, 0.708]","[2.983, 0.094]"
4866,"[303.391, 202.847]","[1.344, 1.085]","[2.2, -0.786]"
4867,"[255.785, 178.868]","[0.013, 1.236]","[2.735, -1.066]"
4868,"[426.421, 33.867]","[-0.748, -1.924]","[2.526, -1.695]"
4869,"[244.794, 242.467]","[-1.717, -1.256]","[-1.445, 1.813]"
4870,"[235.002, 219.762]","[-1.37, -0.48]","[-0.811, 2.148]"
4871,"[258.109, 223.796]","[-0.249, -1.21]","[1.71, -0.678]"
4872,"[247.726, 226.524]","[-0.744, -1.383]","[2.173, -0.853]"
4873,"[265.671, 238.393]","[-1.172, -0.61]","[2.55, -1.035]"
4874,"[317.84, 237.108]","[-1.222, -1.039]","[0.857, -2.916]"
4875,"[340.577, 174.793]","[-0.423, -0.856]","[1.401, -1.761]"
4876,"[296.368, 238.834]","[0.194, 0.461]","[-3.083, 0.708]"
4877,"[255.574, 229.662]","[-0.681, -1.266]","[2.792, -0.094]"
4878,"[314.616, 286.945]","[0.05, -0.528]","[-1.864, 1.74]"
4879,"[386.808, 353.519]","[-0.92, -1.528]","[2.712, -0.386]"
4880,"[373.918, 266.082]","[-0.575, -1.2]","[-0.427, -2.072]"
4881,"[238.807, 188.108]","[0.783, 1.729]","[-1.435, 1.649]"
4882,"[305.418, 198.395]","[-0.736, -0.686]","[2.554, -0.636]"
4883,"[237.06, 168.777]","[-1.238, 0.149]","[-1.11, 1.911]"
4884,"[228.642, 183.856]","[-0.625, -0.164]","[2.805, -0.801]"
4885,"[255.234, 230.424]","[-1.577, -1.41]","[-2.684, 0.315]"
4886,"[184.304, 146.555]","[-0.89, 1.242]","[0.504, -1.532]"
4887,"[241.57, 200.723]","[-0.043, -1.211]","[-0.605, 2.733]"
4888,"[234.61, 212.308]","[0.396, -0.826]","[2.949, 0.039]"
4889,"[223.969, 202.493]","[1.244, 0.109]","[0.498, -2.379]"
4890,"[269.246, 246.967]","[0.781, 0.858]","[2.821, -0.765]"
4891,"[251.663, 114.847]","[-0.676, 1.252]","[-2.392, 0.471]"
4892,"[249.005, 239.258]","[0.366, 0.913]","[2.03, -1.345]"
4893,"[284.776, 240.865]","[1.881, 1.938]","[-2.815, 0.937]"
4894,"[233.077, 136.962]","[-0.169, -1.885]","[-1.28, 1.589]"
4895,"[275.166, 187.577]","[-0.837, 0.113]","[0.295, -2.958]"
4896,"[265.073, 189.82]","[-0.31, -1.173]","[-1.533, 1.826]"
4897,"[269.393, 230.785]","[0.154, 1.148]","[-0.245, 2.028]"
4898,"[129.963, 124.617]","[-1.758, 0.876]","[1.897, -0.96]"
4899,"[214.011, 210.719]","[0.244, -0.998]","[-0.852, 1.972]"
4900,"[206.241, 139.477]","[-0.625, 1.422]","[-2.374, 2.871]"
4901,"[196.038, 166.813]","[-0.369, 1.447]","[-0.109, 2.778]"
4902,"[216.183, 202.918]","[-1.963, -0.736]","[3.093, 0.065]"
4903,"[244.621, 226.362]","[0.47, -0.259]","[-0.978, 2.216]"
4904,"[269.948, 218.245]","[0.512, 0.993]","[2.577, -0.651]"
4905,"[199.305, 189.735]","[-0.516, -1.951]","[-1.259, 1.919]"
4906,"[360.88, 159.191]","[-1.034, 0.039]","[-2.302, -0.196]"
4907,"[251.047, 205.806]","[-0.923, -1.671]","[1.184, -1.777]"
4908,"[237.658, 164.164]","[-1.005, 0.9]","[-2.823, -1.563]"
4909,"[202.171, 177.632]","[-1.958, -0.323]","[-2.732, 1.12]"
4910,"[254.469, 247.075]","[-1.743, -1.459]","[-2.197, 0.893]"
4911,"[207.726, 133.496]","[0.634, -1.476]","[2.611, -1.8]"
4912,"[163.156, 154.3]","[0.642, -1.345]","[2.139, -0.938]"
4913,"[294.949, 169.291]","[0.611, -0.422]","[-1.405, 1.105]"
4914,"[246.421, 226.505]","[0.052, -0.54]","[-0.736, 2.227]"
4915,"[258.613, 225.124]","[-1.276, -0.793]","[-1.504, 1.58]"
4916,"[489.847, 157.36]","[-0.202, -1.069]","[-1.573, 2.969]"
4917,"[448.065, 170.813]","[0.336, 0.264]","[0.943, -2.845]"
4918,"[922.686, 570.183]","[-0.009, 0.663]","[-1.755, -1.603]"
4919,"[315.126, 170.385]","[0.261, -0.487]","[3.138, -0.164]"
4920,"[335.287, 232.036]","[0.273, -0.097]","[-0.013, -2.782]"
4921,"[238.653, 235.013]","[2.211, 1.8]","[-2.797, 0.378]"
4922,"[269.35, 241.323]","[0.398, 0.054]","[2.137, -1.138]"
4923,"[266.332, 188.005]","[-1.699, -0.701]","[2.861, -0.634]"
4924,"[187.53, 162.035]","[-0.122, -1.927]","[2.646, -0.275]"
4925,"[264.59, 252.794]","[-1.782, -1.469]","[1.022, -2.144]"
4926,"[276.508, 191.577]","[0.288, 0.917]","[2.045, -1.622]"
4927,"[170.942, 137.922]","[0.11, -2.06]","[1.23, -1.701]"
4928,"[667.841, 36.08]","[-1.057, 1.08]","[0.225, -2.819]"
4929,"[279.647, 198.705]","[-1.517, -0.686]","[2.028, -1.016]"
4930,"[255.57, 198.531]","[0.657, 1.565]","[3.056, -0.373]"
4931,"[297.952, 107.685]","[0.189, 1.924]","[-1.729, 1.816]"
4932,"[272.552, 123.781]","[0.335, 2.019]","[-1.445, 1.155]"
4933,"[283.434, 171.123]","[-1.191, -2.317]","[-1.61, 1.891]"
4934,"[248.693, 240.235]","[0.836, 1.293]","[-0.831, 2.468]"
4935,"[195.655, 167.039]","[-1.314, -2.063]","[-2.863, 0.452]"
4936,"[308.552, 185.483]","[-0.761, -1.012]","[1.696, -1.627]"
4937,"[226.398, 223.682]","[0.008, -0.835]","[-3.09, 0.062]"
4938,"[148.658, 139.492]","[0.734, -1.695]","[1.644, -1.461]"
4939,"[262.221, 214.76]","[1.027, 1.706]","[0.089, -2.702]"
4940,"[235.597, 218.262]","[0.025, -0.866]","[-0.858, 2.295]"
4941,"[274.321, 224.605]","[-0.575, -0.415]","[0.971, -2.07]"
4942,"[184.458, 181.966]","[-1.94, -0.275]","[-2.401, 0.974]"
4943,"[262.14, 236.391]","[-0.715, -1.09]","[0.03, -3.127]"
4944,"[628.711, 121.804]","[0.04, -0.487]","[1.04, -2.691]"
4945,"[177.039, 176.487]","[0.378, 2.038]","[1.17, -2.059]"
4946,"[405.905, 154.027]","[0.62, -0.721]","[-1.259, -2.754]"
4947,"[264.778, 229.604]","[-1.143, -1.103]","[-1.536, 1.619]"
4948,"[299.626, 194.299]","[-0.81, -1.386]","[0.672, -2.128]"
4949,"[255.451, 233.128]","[0.698, 0.6]","[1.458, -1.64]"
4950,"[269.686, 232.589]","[-1.029, -0.634]","[-2.469, 0.921]"
4951,"[437.504, 271.635]","[-0.808, -1.077]","[2.308, -2.335]"
4952,"[251.79, 251.269]","[-1.196, -1.35]","[-0.411, 2.706]"
4953,"[267.562, 172.061]","[0.886, -0.073]","[-1.223, 2.274]"
4954,"[226.869, 173.827]","[-0.606, 0.809]","[2.329, -1.155]"
4955,"[252.036, 129.744]","[1.432, -0.303]","[-1.472, 1.538]"
4956,"[297.238, 258.094]","[-0.137, 0.245]","[2.326, 0.191]"
4957,"[153.371, 148.382]","[1.133, -0.97]","[-2.924, 0.172]"
4958,"[293.449, 170.821]","[-0.662, -1.029]","[0.86, -1.819]"
4959,"[225.627, 201.379]","[1.03, 2.175]","[-3.07, 0.13]"
4960,"[268.128, 253.416]","[0.235, 0.322]","[2.493, -0.735]"
4961,"[257.201, 238.032]","[0.364, 0.116]","[0.224, -2.81]"
4962,"[248.723, 223.774]","[1.827, 1.398]","[-1.422, 1.706]"
4963,"[223.485, 190.009]","[-1.61, 0.101]","[-2.143, 1.007]"
4964,"[274.908, 180.66]","[1.404, 0.294]","[-1.204, 1.457]"
4965,"[363.357, 234.201]","[0.032, -0.017]","[-0.549, -2.67]"
4966,"[286.307, 209.88]","[-1.267, -1.18]","[-2.708, 0.17]"
4967,"[257.499, 218.741]","[0.626, -0.007]","[0.004, -3.092]"
4968,"[203.52, 163.818]","[-1.417, -1.558]","[-0.404, -2.874]"
4969,"[289.195, 134.488]","[1.204, -0.367]","[3.039, 0.694]"
4970,"[135.334, 116.008]","[0.884, -1.617]","[-3.128, 0.899]"
4971,"[354.726, 165.136]","[0.511, -0.413]","[1.072, -1.354]"
4972,"[240.968, 199.109]","[-2.033, -1.408]","[1.427, -1.23]"
4973,"[252.757, 237.162]","[0.63, 0.13]","[-1.679, 1.761]"
4974,"[311.61, 189.592]","[-1.31, -1.684]","[1.334, -1.977]"
4975,"[351.957, 160.778]","[0.486, -0.052]","[-2.369, 0.584]"
4976,"[246.125, 231.1]","[-1.769, -1.225]","[2.637, -0.625]"
4977,"[250.931, 237.109]","[-1.568, -1.436]","[-1.073, 2.297]"
4978,"[319.942, 193.403]","[-0.784, -1.168]","[-2.816, 0.515]"
4979,"[241.076, 185.662]","[0.719, -0.666]","[-2.239, -0.039]"
4980,"[238.509, 214.257]","[1.143, 1.98]","[0.444, -2.548]"
