,Momenta 1,Momenta 2,Eta 1,Eta 2,Phi 1,Phi 2
2552,365.389,343.84,-0.992,-1.76,-2.152,0.963
2553,398.572,344.59,-0.235,0.142,0.525,-2.714
2554,285.67,223.92,-0.797,-2.413,1.621,-1.46
2555,311.679,298.953,-1.164,0.259,-2.766,0.1
2556,388.052,355.273,-1.464,-1.121,-1.132,2.003
2557,398.314,314.27,-0.439,-1.111,-2.215,0.794
2558,246.813,187.093,0.92,-1.375,-0.329,3.088
2559,354.985,315.474,0.093,1.063,-0.649,2.659
2560,362.828,360.617,-0.501,0.079,1.714,-1.412
2561,444.627,444.501,0.287,0.132,0.373,-2.617
2562,195.272,184.343,1.2,-1.346,1.085,-2.141
2563,483.334,388.043,0.579,-0.956,-2.052,-1.822
2564,353.928,297.604,-0.303,0.828,1.171,-1.791
2565,667.005,208.303,-1.331,-1.662,2.046,-1.619
2566,195.568,170.442,-1.033,1.711,2.704,0.645
2567,352.133,248.768,1.74,0.169,2.983,0.663
2568,410.735,351.477,0.258,0.182,1.202,-1.76
2569,228.467,220.115,-0.796,1.025,-0.95,1.871
2570,246.31,240.928,-0.14,1.843,0.435,-2.713
2571,279.256,251.871,-1.13,0.52,2.756,-0.511
2572,376.158,339.689,-0.956,-1.768,1.481,-1.678
2573,265.699,185.476,0.301,-1.252,-1.587,-2.064
2574,503.148,172.118,-0.26,-1.825,-3.1,-0.679
2575,340.371,299.569,-0.841,0.175,0.221,-3.051
2576,332.287,329.607,0.501,-0.622,2.924,-0.231
2577,378.449,366.904,1.064,1.063,0.266,-2.909
2578,146.467,38.863,0.911,-1.324,-1.027,1.59
2579,397.022,371.331,-0.925,-0.959,-0.365,2.172
2580,460.953,279.263,-0.131,0.405,-0.668,2.587
2581,562.92,106.512,0.272,-2.064,-0.22,-1.211
2582,367.718,348.436,-0.33,0.109,-0.063,3.01
2583,293.203,127.232,-1.729,1.479,-2.142,2.913
2584,627.628,225.563,-0.244,-0.031,2.671,-0.521
2585,293.195,258.07,0.185,-1.188,-1.688,1.485
2586,467.003,463.371,0.384,0.427,-1.998,0.924
2587,416.791,340.39,0.201,0.358,2.592,-0.757
2588,270.22,253.436,0.078,-1.633,-0.185,3.079
2589,497.188,291.594,-0.705,-0.918,-1.261,2.19
2590,402.897,286.959,-0.634,-1.475,-2.138,0.764
2591,340.685,308.765,-2.271,-1.121,-2.942,0.286
2592,503.272,182.006,-0.151,1.238,-2.835,-0.424
2593,360.995,313.014,1.41,0.481,0.615,-2.633
2594,366.448,315.694,0.06,-0.869,-2.484,0.664
2595,395.124,345.09,-0.235,-0.274,0.32,-2.81
2596,791.698,725.776,-1.089,-1.018,0.079,-2.842
2597,369.896,312.492,-0.298,-0.629,-1.681,1.557
2598,349.636,207.271,0.495,-1.248,-0.817,2.233
2599,378.578,359.373,-0.334,-0.013,-2.511,0.487
2600,343.499,337.887,0.487,1.267,2.059,-1.031
2601,384.366,359.035,-0.851,-0.552,-2.826,0.335
2602,371.485,362.425,0.006,-0.437,-2.584,0.761
2603,447.433,318.968,0.226,-0.187,1.293,-1.303
2604,449.808,316.897,-1.668,-0.96,-1.804,1.08
2605,453.302,275.319,-0.039,0.627,1.375,-1.548
2606,415.615,336.094,0.722,0.871,1.816,-1.437
2607,404.897,350.45,1.375,1.478,-1.694,1.542
2608,309.776,194.157,-1.731,0.163,-0.226,2.703
2609,137.027,136.837,-1.456,1.857,-1.56,1.553
2610,333.098,300.144,0.483,-0.801,-1.535,1.234
2611,376.823,374.199,1.001,1.197,-1.005,2.121
2612,260.642,259.028,-0.752,-1.75,2.975,-0.148
2613,360.651,356.989,-0.986,-1.552,-1.228,1.76
2614,313.707,263.723,-1.123,0.397,3.046,-0.216
2615,429.649,325.198,1.244,1.021,-1.827,1.185
2616,1082.091,1074.037,0.159,-0.631,-0.476,2.704
2617,365.758,356.304,-1.003,-0.459,-0.074,2.999
2618,378.891,343.787,0.951,-0.124,-2.727,0.059
2619,313.774,242.479,-0.001,1.652,-1.513,1.493
2620,394.476,292.548,1.004,0.064,0.831,-2.26
2621,493.541,233.544,0.721,2.321,1.021,-0.383
2622,283.163,273.208,-0.417,-1.999,3.086,0.044
2623,474.324,269.057,0.606,-0.148,-0.479,3.031
2624,543.818,183.464,-0.193,1.031,-3.107,-0.529
2625,265.848,240.593,-1.442,0.474,-0.885,2.13
2626,396.547,284.963,1.063,-0.126,1.468,-2.279
2627,393.922,356.163,-0.905,-0.962,2.241,-0.91
2628,245.135,241.534,-1.281,0.709,3.049,-0.044
2629,368.654,336.485,-0.209,0.499,-2.051,1.17
2630,504.999,235.963,0.531,0.942,-2.459,0.879
2631,387.611,376.964,-0.377,-1.074,-0.187,-2.487
2632,382.799,331.44,-0.611,-0.56,1.196,-1.986
2633,350.728,240.118,-0.247,1.528,3.031,0.967
2634,181.003,163.595,-0.582,2.235,0.837,-2.172
2635,374.83,171.807,-0.277,1.687,0.305,-1.959
2636,343.937,278.509,0.465,-0.735,1.835,-1.322
2637,357.8,352.94,-0.747,-1.394,-2.134,0.959
2638,413.932,242.259,0.282,-0.968,2.707,0.049
2639,364.726,303.574,-0.782,0.266,1.338,-2.125
2640,317.07,183.151,0.305,2.277,2.731,-0.261
2641,200.302,187.578,-1.65,0.799,-0.439,-2.54
2642,347.74,299.401,1.736,0.596,0.913,-1.93
2643,349.707,320.585,-0.326,-0.585,-1.015,2.127
2644,367.566,366.763,1.462,1.385,0.643,-2.526
2645,355.998,353.517,-0.585,-1.183,-1.519,1.641
2646,329.277,302.208,-1.227,0.075,-1.032,2.052
2647,608.946,264.605,-0.674,-0.408,2.968,-1.079
2648,472.099,161.387,0.416,2.013,-0.568,2.771
2649,396.356,352.736,-0.262,-0.234,-0.194,3.076
2650,393.925,343.12,0.388,0.397,1.963,-1.234
2651,427.524,342.249,0.344,0.269,0.518,-2.647
2652,451.469,279.035,-1.12,-2.216,-2.829,1.302
2653,314.051,313.897,0.001,1.009,-2.166,0.875
2654,432.521,234.058,-0.21,-1.541,-2.557,-0.489
2655,364.96,353.024,0.451,0.058,1.036,-2.192
2656,412.733,347.537,-1.184,-1.267,0.835,-2.383
2657,367.847,309.635,-0.5,-1.875,-2.128,1.16
2658,399.223,331.194,-0.451,-0.237,-1.867,1.317
2659,341.68,318.181,-1.428,0.701,2.565,-0.927
2660,222.471,165.184,1.792,-0.475,2.805,-0.34
2661,519.895,298.731,-0.803,-0.44,1.068,-2.837
2662,327.428,301.636,1.447,1.113,-1.851,1.459
2663,390.534,352.366,-0.051,0.097,-2.733,0.378
2664,440.038,281.208,-0.848,-0.079,1.492,-1.496
2665,389.884,357.848,1.183,1.559,2.639,-0.832
2666,475.871,260.841,-1.598,-2.355,-2.847,0.382
2667,399.392,396.332,-0.532,-0.283,1.896,-0.78
2668,398.995,337.183,1.454,0.921,0.389,-2.898
2669,356.284,310.788,-1.406,-0.445,-0.64,2.509
2670,414.315,338.752,0.677,0.5,1.391,-1.865
2671,325.612,202.83,-0.093,-1.927,-1.194,2.679
2672,342.392,335.0,0.183,-0.73,-0.488,2.491
2673,475.611,286.093,0.15,1.051,1.424,-2.592
2674,316.979,110.236,1.577,-1.11,0.141,2.869
2675,360.437,324.092,0.972,0.002,-1.299,1.742
2676,472.935,296.287,0.215,0.362,-0.318,2.816
2677,331.955,311.579,0.47,-0.673,3.015,-0.1
2678,397.196,256.322,-0.742,0.508,2.85,-0.552
2679,295.972,276.759,1.274,-0.267,0.86,-2.791
2680,385.623,355.081,1.138,1.275,-0.979,2.155
2681,325.916,279.423,0.038,1.411,2.126,-0.87
2682,375.008,367.81,-0.726,-0.265,0.054,-2.981
2683,373.705,243.695,2.109,0.769,2.454,-1.068
2684,392.514,338.379,-0.653,-0.805,0.385,-2.573
2685,379.114,346.032,1.69,1.489,0.857,-2.228
2686,367.338,324.49,0.737,-0.118,-2.339,0.715
2687,323.289,218.6,-0.968,0.845,-0.506,-3.012
2688,617.003,244.976,-1.263,-1.609,2.573,-0.549
2689,407.218,341.331,-0.307,-0.478,-1.647,1.327
2690,313.273,259.404,0.539,2.131,2.188,-0.755
2691,386.091,319.822,-0.814,-1.425,0.642,-2.732
2692,431.388,324.681,-0.376,-0.121,1.407,-2.101
2693,397.185,315.879,1.153,0.405,-2.793,0.1
2694,381.691,364.579,-0.052,-0.369,-1.378,1.682
2695,420.394,318.628,0.807,1.168,-0.883,2.48
2696,379.629,329.878,0.639,-0.14,2.085,-1.347
2697,528.511,254.961,1.201,1.558,2.679,-0.642
2698,375.028,363.871,-0.005,0.418,1.993,-1.109
2699,372.262,355.558,0.23,0.63,2.498,-0.672
2700,436.71,318.938,-1.259,-1.002,-0.014,-2.934
2701,501.759,300.751,-0.171,0.009,-0.593,2.724
2702,361.649,351.099,-0.175,-0.834,-2.465,0.657
2703,373.322,362.926,-0.036,-0.538,-0.647,2.747
2704,413.997,362.894,-0.057,-0.117,1.473,-2.082
2705,401.506,257.633,0.598,-0.558,0.434,-2.907
2706,388.537,353.116,-0.907,-1.341,1.126,-2.006
2707,506.879,283.894,0.872,0.931,-3.071,-0.069
2708,407.98,347.437,-0.128,-0.413,1.503,-1.61
2709,300.101,289.343,0.499,1.99,2.278,-0.874
2710,331.534,323.016,-0.843,-0.029,0.885,-2.242
2711,442.181,254.027,-0.496,0.533,-2.242,1.495
2712,577.849,305.538,0.335,0.696,-1.263,2.892
2713,439.525,313.568,-1.288,-1.344,3.053,-0.178
2714,387.663,361.255,1.356,1.272,2.552,-0.795
2715,276.785,160.18,1.025,-1.188,-3.073,-0.467
2716,407.172,403.699,-0.418,-0.265,1.404,-0.911
2717,592.671,271.98,0.491,-0.67,-1.476,0.097
2718,394.981,345.073,0.443,0.126,-0.242,3.026
2719,276.499,275.091,-0.667,0.999,-1.16,1.95
2720,329.936,290.445,0.743,2.103,1.42,-2.482
2721,366.818,333.249,-0.241,0.588,-0.422,2.652
2722,236.04,158.097,0.369,-2.302,-1.028,1.801
2723,376.577,320.985,-0.646,0.176,-1.6,1.355
2724,264.844,119.73,1.396,1.06,-1.402,1.063
2725,411.408,377.134,0.635,0.837,1.489,-1.165
2726,433.511,320.76,0.964,1.233,0.827,-2.419
2727,347.88,334.119,0.809,1.781,-1.762,1.354
2728,345.53,328.607,0.554,1.493,-2.866,0.1
2729,366.48,364.184,0.695,0.317,-0.64,2.383
2730,352.269,339.34,0.344,1.454,-0.299,2.233
2731,318.103,268.515,0.1,-1.402,2.608,-0.46
2732,393.363,375.173,1.106,0.477,-0.756,2.413
2733,345.116,226.48,-0.252,-0.602,-0.183,2.84
2734,376.768,371.167,0.224,0.11,0.701,-2.499
2735,392.395,346.334,0.018,0.335,-1.918,1.292
2736,379.046,330.099,0.052,0.869,1.653,-1.319
2737,1224.326,573.94,-0.078,0.367,-0.891,-1.692
2738,323.108,314.631,0.232,-0.917,3.078,-0.128
2739,823.987,306.607,0.721,0.447,0.415,2.068
2740,381.913,352.107,-1.568,-0.954,-0.056,-3.124
2741,608.158,224.727,0.124,-0.451,-2.049,0.815
2742,429.706,297.223,0.135,0.725,0.74,-2.17
2743,640.232,332.118,0.928,0.93,-1.988,-0.084
2744,351.809,334.253,-0.671,0.427,-0.167,-2.524
2745,339.187,276.898,0.713,-0.592,-1.057,1.947
2746,525.362,284.841,0.342,1.022,-0.831,2.764
2747,341.692,259.209,-0.224,0.471,0.056,-3.056
2748,403.716,341.655,-0.093,0.145,1.739,-1.416
2749,380.222,377.114,0.673,0.855,-1.057,1.813
2750,348.725,296.794,-0.48,-0.651,-0.967,2.639
2751,326.128,301.268,-0.485,0.658,2.658,0.275
2752,518.069,362.127,0.522,0.145,-0.098,-3.1
2753,376.126,365.646,-0.317,-0.406,2.883,-0.314
2754,218.032,166.984,0.745,-1.878,1.319,-2.571
2755,411.514,312.846,-0.767,-0.084,-1.804,1.804
2756,376.529,352.901,1.44,0.926,0.531,-2.641
2757,317.79,248.04,-0.287,1.358,1.285,-1.845
2758,367.779,327.233,-0.56,0.225,1.818,-1.184
2759,381.813,313.777,-1.715,-0.839,-0.534,2.535
2760,356.826,325.902,1.367,0.486,-0.807,2.303
2761,275.873,258.019,-1.332,0.448,-2.021,1.425
2762,333.285,328.666,0.285,1.308,-1.61,1.41
2763,355.651,334.917,0.582,1.404,1.683,-1.438
2764,423.833,223.712,-0.236,1.041,-1.595,1.652
2765,310.073,194.995,0.471,-1.567,2.838,0.279
2766,251.044,237.022,1.877,0.034,-0.583,2.519
2767,378.952,376.561,-1.335,-0.764,-2.431,0.763
2768,385.168,339.539,-0.837,-0.181,-1.481,1.475
2769,343.012,336.29,0.594,-0.319,0.205,-2.922
2770,456.707,267.518,0.493,1.509,2.771,-1.103
2771,384.767,313.795,1.644,0.813,0.193,-2.916
2772,627.2,234.867,-0.742,-1.118,-2.176,1.515
2773,363.784,289.987,-1.432,-0.286,-1.264,1.577
2774,401.015,344.227,-0.793,-0.006,2.824,-1.171
2775,232.7,194.245,-0.794,1.524,-0.405,3.103
2776,526.564,248.576,0.293,0.887,-3.058,-0.075
2777,357.789,350.267,-0.453,0.252,-3.118,0.002
2778,398.352,271.842,-0.345,0.898,1.473,-0.922
2779,695.797,258.929,-0.998,-1.597,-0.132,-2.098
2780,369.723,222.68,1.554,0.019,0.116,-2.854
2781,370.733,288.853,1.626,0.482,0.964,-2.408
2782,359.796,349.358,-0.602,-1.146,-1.863,1.372
2783,367.267,366.406,0.328,-0.054,-2.353,0.876
2784,426.055,339.206,-0.83,0.237,-2.647,0.643
2785,145.222,133.068,-0.802,2.405,0.776,-2.386
2786,409.907,311.943,1.166,0.532,-1.429,1.707
2787,550.725,168.132,0.23,-1.364,0.615,-1.556
2788,328.426,307.347,-0.184,-1.261,2.744,-0.394
2789,363.105,260.378,1.13,-0.16,3.021,-0.029
2790,355.702,316.691,0.202,1.003,0.263,-2.858
2791,369.521,282.347,-0.496,0.625,1.35,-1.676
2792,447.197,313.18,-0.905,-0.965,-0.307,2.932
2793,272.448,265.69,-1.912,-0.279,-2.078,1.148
2794,428.43,330.32,-0.375,-0.005,-0.958,2.734
2795,373.628,364.775,0.841,0.513,1.784,-1.093
2796,348.98,242.442,1.377,-0.11,-2.809,0.22
2797,305.494,294.999,-0.563,0.897,1.257,-1.845
2798,359.36,311.979,1.778,0.766,-1.53,1.526
2799,390.146,349.783,0.554,0.874,1.426,-1.574
2800,344.061,326.621,0.771,1.337,2.911,-0.273
2801,518.345,471.766,-0.056,0.126,-1.793,1.651
2802,349.328,345.132,0.501,-0.28,-0.68,2.55
2803,420.722,341.239,0.075,0.068,-1.194,2.019
2804,325.391,201.806,1.182,-0.712,-2.204,1.221
2805,401.079,343.634,0.867,1.147,-0.03,3.131
2806,224.752,199.716,0.911,-1.375,1.338,-1.747
2807,162.033,133.938,-1.403,1.846,0.62,-2.215
2808,377.686,367.308,0.001,0.088,2.389,-0.847
2809,374.969,343.595,0.745,0.686,-2.24,0.848
2810,330.935,255.266,0.229,1.677,1.408,-1.179
2811,385.018,362.224,-0.434,-0.647,1.91,-1.214
2812,390.447,374.616,1.843,1.95,-0.285,3.073
2813,426.195,305.848,-0.786,0.612,2.153,-0.891
2814,404.348,337.207,0.238,0.018,0.07,3.116
2815,362.521,152.818,-1.508,0.681,-0.046,2.122
2816,336.186,199.618,0.484,-1.299,1.069,-2.391
2817,351.841,342.153,0.322,1.276,0.364,-2.769
2818,454.019,300.276,-0.863,-0.396,-2.356,0.902
2819,314.671,293.317,-0.243,-1.572,-0.154,3.068
2820,368.937,238.671,0.431,-1.058,-1.917,0.749
2821,349.789,325.489,-1.206,-0.337,2.751,-0.532
2822,384.345,333.914,0.039,0.638,-1.264,2.086
2823,526.829,515.124,0.163,-0.062,3.024,-1.65
2824,391.195,111.559,-1.24,1.315,-0.236,1.238
2825,326.885,323.955,-0.943,0.152,-1.264,1.878
2826,436.175,306.533,1.172,0.632,0.118,-2.773
2827,259.37,253.778,2.129,0.289,0.316,-2.854
2828,418.834,346.396,0.92,0.684,-2.661,0.837
2829,335.213,334.86,0.029,0.883,-0.867,2.313
2830,304.949,295.894,-1.925,-0.542,-0.37,2.765
2831,206.383,195.116,-1.056,1.431,0.116,-3.005
2832,419.903,345.394,-0.207,-0.38,-0.257,2.828
2833,302.473,178.849,1.017,-1.068,1.579,-2.245
2834,393.264,363.998,0.529,0.386,-1.527,1.82
2835,298.821,288.583,1.637,0.179,-1.001,2.067
2836,671.474,204.493,0.659,1.526,1.156,-1.184
2837,437.495,316.472,0.599,0.099,0.506,-2.998
2838,330.038,310.405,0.947,-0.251,-0.137,-3.042
2839,384.914,368.449,0.986,0.827,-0.639,2.425
2840,349.622,338.772,0.142,1.002,2.503,-0.228
2841,512.846,227.965,0.035,-0.774,1.842,-1.091
2842,405.249,310.618,1.059,1.576,-2.331,0.707
2843,396.477,372.656,-1.883,-1.415,-2.759,1.051
2844,371.042,316.885,1.682,1.208,2.942,-0.125
2845,346.761,322.774,-1.224,-0.254,2.247,-0.613
2846,383.69,353.412,-0.688,-0.89,-1.201,1.887
2847,375.552,338.77,-0.719,-0.162,0.433,-2.679
2848,525.052,281.038,0.995,1.003,-1.245,1.511
2849,356.315,326.632,0.187,-0.703,3.018,-0.057
2850,430.847,188.539,0.171,1.819,-0.611,-2.921
2851,430.837,396.487,-1.041,-1.569,0.527,2.584
2852,385.917,261.554,0.86,-0.326,0.032,-3.03
2853,404.09,337.45,0.519,-0.015,-0.265,2.578
2854,451.838,241.814,1.223,0.216,-0.286,2.903
2855,239.651,233.737,0.296,2.355,-0.712,2.428
2856,377.856,358.956,-0.539,-0.413,-1.032,2.104
2857,336.263,302.441,1.712,0.526,2.25,-0.9
2858,1077.313,140.851,-0.169,0.188,-1.135,2.542
2859,369.343,365.468,0.124,1.194,-1.559,1.531
2860,308.295,243.57,0.204,-1.548,-2.5,0.198
2861,318.581,239.065,-0.784,0.76,-2.673,0.444
2862,319.03,284.901,-1.411,-0.021,-1.037,2.511
2863,507.858,478.402,-0.229,-0.038,0.34,-2.741
2864,298.214,265.588,-1.172,0.504,-0.93,2.329
2865,636.582,93.417,0.65,-1.498,0.453,-1.293
2866,501.769,447.225,-0.035,0.303,-2.432,-0.639
2867,488.573,273.258,0.569,0.738,0.59,-2.712
2868,397.795,261.139,1.296,0.16,-2.136,0.735
2869,398.666,332.301,-0.938,-1.428,-3.111,0.19
2870,317.691,287.383,0.907,-0.312,-0.093,-2.943
2871,454.202,261.998,0.136,-0.71,2.225,-0.54
2872,504.807,269.155,0.882,0.626,1.761,-0.873
2873,388.68,354.734,0.37,0.066,1.809,-1.344
2874,426.044,289.14,-1.023,-1.662,2.614,-0.292
2875,294.429,205.512,1.228,-0.765,1.461,-1.573
2876,333.321,305.247,-0.507,-1.705,1.072,-2.087
2877,366.459,327.655,0.276,1.128,-2.512,0.776
2878,342.929,324.395,-0.367,-1.252,-2.675,0.432
2879,369.75,357.031,1.346,0.92,-2.322,0.938
2880,390.185,362.101,-0.31,0.023,-1.74,1.756
2881,361.355,355.146,-0.28,-0.14,-1.144,2.032
2882,309.893,297.352,1.984,0.631,0.76,-2.39
2883,279.247,276.543,0.125,-1.5,-0.569,2.616
2884,303.404,254.369,0.697,2.471,0.477,2.876
2885,416.274,307.17,0.173,0.911,-1.406,2.022
2886,367.319,301.786,0.697,-0.243,2.006,-0.459
2887,458.096,302.529,-0.242,-0.011,0.197,-2.766
2888,225.587,137.618,-1.476,1.334,3.073,0.699
2889,312.384,303.341,-1.079,-2.32,-1.352,1.8
2890,395.335,337.6,-0.607,-1.308,0.02,2.55
2891,407.805,306.98,-0.388,0.381,2.939,-0.402
2892,350.719,345.362,-0.078,-0.872,0.583,-2.502
2893,266.842,199.351,-0.346,1.742,-1.095,1.966
2894,367.096,346.364,0.581,1.061,1.833,-1.118
2895,362.675,347.082,0.801,1.467,1.321,-1.959
2896,368.396,362.013,1.084,0.717,-3.077,0.054
2897,328.39,290.477,0.741,-0.246,-2.093,1.677
2898,701.251,225.37,0.241,1.101,0.629,2.573
2899,367.076,363.814,-0.823,-1.311,0.705,-2.676
2900,195.561,191.636,-1.685,0.916,-1.178,2.361
2901,488.924,282.223,0.53,0.837,0.182,-3.1
2902,305.758,289.696,0.402,-0.98,3.101,-0.455
2903,361.342,328.879,1.298,2.106,-1.401,1.772
2904,372.092,343.189,-0.561,0.07,-0.477,2.53
2905,480.334,204.257,0.396,-0.835,0.558,-2.318
2906,339.332,335.978,-0.072,-1.607,-1.246,1.924
2907,382.283,370.477,-0.228,-0.502,0.13,-2.948
2908,224.908,125.29,0.818,-2.048,0.891,-2.053
2909,573.802,533.723,1.026,0.67,-0.212,2.911
2910,324.19,279.428,1.875,0.511,-1.537,1.428
2911,213.33,197.269,0.55,-1.881,-0.325,2.575
2912,365.081,343.168,0.174,-0.522,-2.535,0.546
2913,281.334,245.359,0.076,-1.823,-3.117,0.202
2914,536.893,305.913,0.834,-0.014,-1.212,0.733
2915,518.905,446.98,-1.31,-1.111,2.148,-2.385
2916,386.1,359.83,-0.28,-0.014,0.344,-2.775
2917,337.014,230.793,-1.406,0.57,-0.239,1.034
2918,355.476,318.482,-0.849,-1.796,-2.09,1.045
2919,350.679,189.271,1.639,0.937,1.322,-2.084
2920,328.986,160.17,-0.316,1.855,-1.047,1.479
2921,386.665,349.929,2.128,2.398,2.817,-0.336
2922,375.985,367.003,-0.202,-0.264,0.002,3.052
2923,432.325,316.886,0.274,0.626,-2.027,0.868
2924,414.974,349.956,-0.444,-0.71,1.088,-2.017
2925,574.418,242.259,-0.042,0.112,-0.52,2.222
2926,495.951,224.215,-0.131,1.094,-0.693,1.709
2927,373.235,358.592,0.731,0.235,-0.551,2.756
2928,384.55,360.817,-0.208,0.008,1.867,-1.223
2929,381.027,280.526,0.428,1.55,1.723,-1.738
2930,398.885,298.804,-0.923,-1.836,-0.732,2.692
2931,339.537,337.274,1.187,0.795,0.993,-2.137
2932,331.624,259.061,1.426,-0.018,-2.109,0.749
2933,397.197,326.19,0.984,0.41,-1.236,1.823
2934,356.658,320.776,-0.467,-1.358,-1.166,2.017
2935,460.041,223.943,-0.782,0.391,2.945,-0.642
2936,482.286,290.89,1.631,1.235,-0.56,2.226
2937,332.975,268.527,1.728,-0.424,0.161,3.11
2938,340.921,317.903,-0.056,-1.284,1.527,-1.645
2939,368.565,357.699,0.765,1.334,2.164,-0.88
2940,377.944,367.474,-0.996,-0.926,0.496,-2.741
2941,275.419,236.132,-0.124,1.785,-2.231,0.858
2942,431.716,422.43,-0.474,-0.275,-1.04,2.193
2943,440.369,325.862,-0.7,-1.33,0.587,-1.895
2944,358.272,353.599,0.361,-0.516,1.182,-1.921
2945,472.97,324.78,1.043,1.386,2.99,0.659
2946,353.024,329.452,1.061,1.978,2.283,-0.569
2947,355.599,341.084,0.712,-0.173,-2.674,0.816
2948,316.287,302.727,0.23,0.49,3.105,0.016
2949,387.521,357.569,-1.26,-0.791,-3.014,-0.328
2950,452.299,232.243,-1.036,0.049,-0.36,2.296
2951,379.937,358.372,1.037,1.361,0.022,3.014
2952,508.245,310.587,-0.163,0.309,0.606,-1.988
2953,396.802,272.882,0.007,-0.956,-1.088,2.309
2954,389.856,371.994,-1.044,-1.183,2.407,-0.712
2955,455.478,311.291,0.916,1.12,0.01,-2.826
2956,368.793,362.924,0.851,0.381,-3.124,-0.047
2957,351.077,336.287,0.577,-0.298,1.718,-1.438
2958,418.636,299.984,-0.291,0.442,2.027,-1.056
2959,328.788,290.674,-0.052,1.365,-0.696,2.062
2960,334.851,203.99,1.095,-0.835,2.066,-1.947
2961,197.498,161.215,-1.88,0.886,-2.712,0.185
2962,430.533,302.41,0.25,-0.514,2.422,-1.234
2963,1096.178,1032.111,0.845,0.609,2.984,-0.124
2964,264.089,183.77,1.21,-1.057,-1.24,2.293
2965,466.124,454.559,-0.544,0.416,2.365,0.946
2966,352.771,332.538,-0.763,0.104,0.882,-2.25
2967,479.677,232.738,1.133,-0.443,1.736,-1.696
2968,377.446,371.488,-0.008,-0.15,-2.743,0.388
2969,417.077,311.114,0.112,0.653,-2.514,0.856
2970,388.259,360.677,0.654,0.719,-0.361,2.94
2971,310.236,266.734,1.399,-0.159,0.913,-1.879
2972,395.108,359.632,-0.785,-0.847,2.703,-0.318
2973,356.697,351.459,-0.678,-0.214,2.213,-0.847
2974,389.452,383.07,-1.073,-1.166,0.75,-2.441
2975,338.784,317.114,0.662,-0.454,-0.163,3.086
2976,275.574,250.682,0.967,-0.855,-1.659,1.092
2977,385.868,335.806,-0.589,0.136,-2.508,0.384
2978,356.982,306.61,-0.711,-1.439,-2.533,0.658
2979,448.205,295.143,0.619,0.26,2.624,-0.276
2980,390.827,372.897,1.239,0.954,2.057,-1.074
2981,666.82,210.153,-0.11,0.341,0.507,-2.566
2982,278.303,194.661,-1.257,1.132,0.463,1.536
2983,303.544,287.637,-1.288,-0.129,-2.475,0.577
2984,598.278,257.708,-0.344,0.521,-2.2,-0.181
2985,254.688,238.833,1.088,-0.911,1.89,-0.652
2986,531.476,205.881,0.009,1.272,-2.067,2.051
2987,357.382,348.005,0.175,-0.543,1.451,-1.733
2988,338.031,302.616,-0.778,0.49,0.109,-2.946
2989,379.041,375.114,-0.385,-0.818,1.934,-1.593
2990,311.205,238.707,0.535,-1.174,-1.663,1.131
2991,114.473,88.862,1.857,-2.095,-2.94,0.011
2992,384.935,360.704,-0.967,-1.435,-2.903,-0.04
2993,326.064,265.556,0.057,1.569,-1.03,2.007
2994,456.116,242.522,0.482,-1.05,1.637,-0.082
2995,434.198,320.763,0.185,-0.078,-1.386,1.965
2996,386.377,373.381,-0.809,-0.94,1.218,-1.807
2997,277.187,239.733,-1.394,0.298,1.379,-1.923
2998,378.494,345.998,-0.183,0.665,0.655,-3.095
2999,665.339,319.819,-0.001,0.465,-0.44,-2.399
3000,411.467,385.41,-0.199,0.034,2.713,-0.411
3001,202.576,191.735,-0.677,1.85,-0.073,3.096
3002,812.818,187.452,-0.91,-0.35,0.602,-3.026
3003,432.119,332.888,1.842,1.473,2.894,-0.459
3004,470.63,286.184,1.364,1.73,-1.366,2.287
3005,344.19,337.603,-0.671,-0.064,1.185,-1.85
3006,359.28,282.814,-1.011,0.151,-2.778,0.36
3007,346.723,301.493,1.076,-0.069,-0.022,-3.019
3008,311.962,261.83,-0.869,0.707,1.991,-1.071
3009,368.826,323.825,1.08,0.312,-0.753,2.507
3010,365.265,337.116,-0.196,0.392,-2.008,1.308
3011,396.251,360.276,0.276,0.345,-3.081,0.253
3012,397.46,392.046,-1.07,-1.188,1.107,-1.222
3013,375.442,366.048,-2.045,-1.354,-1.429,1.361
3014,258.936,144.93,0.636,-1.974,-0.132,2.68
3015,330.473,222.193,1.357,-0.383,-2.431,1.255
3016,384.322,363.359,-1.298,-1.056,0.372,-2.855
3017,247.631,209.133,-0.832,1.274,-1.636,1.097
3018,255.351,216.999,-1.479,0.395,-1.093,2.58
3019,377.966,314.754,-0.253,-0.924,0.649,-2.041
3020,511.764,287.196,-0.761,-0.452,-2.324,0.572
3021,374.406,355.305,0.932,0.451,-1.34,1.623
3022,464.213,359.918,1.021,0.834,1.765,-0.529
3023,373.134,332.074,-0.287,-1.069,0.654,-2.423
3024,590.233,241.57,-0.423,-0.487,-0.146,2.63
3025,369.805,321.395,-1.082,-2.053,2.491,-0.584
3026,328.288,296.885,0.56,1.816,0.921,-2.237
3027,342.751,339.363,0.332,1.147,1.45,-1.736
3028,301.083,291.158,0.65,-0.778,-1.619,1.55
3029,333.575,245.218,-0.947,0.675,-2.976,0.224
3030,365.408,348.577,-0.767,-0.154,-2.005,1.255
3031,379.215,287.793,-0.444,-1.229,0.929,-2.186
3032,349.099,331.052,-2.115,-1.23,-1.658,1.516
