,Momenta,Eta,Phi
43335,"[185.411, 182.466]","[0.613, -0.313]","[-2.024, 1.231]"
43336,"[316.781, 128.353]","[1.388, 1.895]","[2.157, -1.375]"
43337,"[249.244, 244.63]","[0.077, 0.62]","[-1.565, 1.51]"
43338,"[247.647, 230.94]","[-1.463, -0.468]","[-0.226, 2.847]"
43339,"[196.033, 188.131]","[-0.869, 0.438]","[2.749, -0.421]"
43340,"[260.55, 166.849]","[-1.112, -0.652]","[0.148, 3.133]"
43341,"[209.208, 204.158]","[0.826, 1.461]","[0.898, -2.305]"
43342,"[332.475, 255.111]","[-0.756, -1.178]","[-1.725, 1.308]"
43343,"[198.767, 192.493]","[1.382, 0.784]","[2.303, -0.999]"
43344,"[227.827, 178.113]","[0.364, -0.889]","[-1.495, 1.731]"
43345,"[238.062, 109.402]","[-0.968, 0.437]","[-1.657, 1.861]"
43346,"[270.161, 245.688]","[1.063, -0.195]","[2.605, -0.648]"
43347,"[212.325, 194.082]","[2.103, 1.046]","[-1.041, 2.533]"
43348,"[241.258, 228.049]","[1.76, 1.222]","[-1.289, 1.91]"
43349,"[168.96, 161.891]","[0.807, 1.976]","[0.346, -2.84]"
43350,"[175.346, 133.733]","[1.809, 0.597]","[0.083, -2.978]"
43351,"[218.142, 213.294]","[-1.494, -1.944]","[2.941, -0.198]"
43352,"[306.952, 212.067]","[-0.141, 0.356]","[0.608, -2.685]"
43353,"[237.661, 225.592]","[-0.848, -1.723]","[-1.886, 1.276]"
43354,"[217.598, 209.316]","[1.62, -0.07]","[-1.844, 1.27]"
43355,"[224.826, 174.07]","[2.109, 0.779]","[2.591, -0.646]"
43356,"[253.294, 238.153]","[-0.152, -1.646]","[1.249, -1.82]"
43357,"[204.12, 200.904]","[1.283, 0.437]","[-1.81, 1.444]"
43358,"[191.257, 156.851]","[1.145, -0.988]","[-2.707, 0.321]"
43359,"[179.011, 168.015]","[0.306, -0.7]","[-0.0, 3.133]"
43360,"[168.235, 155.214]","[0.867, 1.921]","[0.089, -3.008]"
43361,"[233.375, 165.469]","[0.864, 1.297]","[2.903, -0.249]"
43362,"[213.024, 190.193]","[0.676, -0.11]","[2.008, -1.092]"
43363,"[139.927, 122.886]","[-1.332, 0.821]","[1.099, -2.037]"
43364,"[214.628, 159.694]","[-0.985, -2.046]","[-1.293, 1.575]"
43365,"[344.257, 108.843]","[-0.012, -0.414]","[-2.007, 1.537]"
43366,"[412.728, 383.654]","[-0.423, 0.05]","[0.701, -2.386]"
43367,"[225.209, 204.351]","[1.31, 1.153]","[0.935, -2.221]"
43368,"[232.349, 208.172]","[-1.605, -0.66]","[-1.161, 1.864]"
43369,"[196.321, 186.04]","[-1.075, -1.437]","[1.853, -1.239]"
43370,"[254.286, 244.33]","[0.973, 1.341]","[-1.91, 1.137]"
43371,"[202.548, 192.745]","[-1.624, -1.692]","[-1.601, 1.559]"
43372,"[358.047, 338.143]","[-0.13, 1.72]","[1.051, -2.018]"
43373,"[102.88, 102.588]","[2.195, -0.283]","[1.51, -1.61]"
43374,"[206.978, 175.799]","[0.136, -0.903]","[1.856, -1.401]"
43375,"[160.2, 97.509]","[1.022, -1.455]","[-0.36, 2.656]"
43376,"[171.478, 167.533]","[0.122, -1.102]","[1.41, -1.686]"
43377,"[307.075, 178.569]","[-1.952, -1.93]","[1.884, -1.009]"
43378,"[217.128, 204.238]","[-0.722, -0.394]","[-2.83, 0.345]"
43379,"[203.32, 202.742]","[0.36, 1.671]","[-1.261, 1.943]"
43380,"[276.54, 267.189]","[1.493, 1.75]","[-0.488, 2.672]"
43381,"[227.329, 158.102]","[-0.311, -1.168]","[-2.94, 0.146]"
43382,"[234.78, 233.334]","[0.822, 0.882]","[-0.241, 2.832]"
43383,"[181.266, 171.969]","[-2.166, -0.792]","[-1.218, 1.853]"
43384,"[206.787, 198.951]","[1.435, 2.417]","[2.954, -0.332]"
43385,"[192.613, 178.182]","[-1.577, -1.206]","[3.108, -0.115]"
43386,"[184.677, 178.88]","[1.696, 0.182]","[-2.157, 0.986]"
43387,"[164.669, 158.927]","[0.768, -0.557]","[2.955, -0.155]"
43388,"[133.143, 129.104]","[1.641, -0.586]","[-2.031, 1.08]"
43389,"[239.617, 217.359]","[0.243, 0.557]","[-2.252, 0.526]"
43390,"[281.674, 255.779]","[-1.661, -0.941]","[1.734, -1.516]"
43391,"[175.003, 145.005]","[2.407, 0.995]","[2.135, -1.216]"
43392,"[105.619, 72.516]","[1.538, -1.502]","[-1.462, 1.426]"
43393,"[100.623, 98.768]","[-0.925, 2.23]","[1.096, -2.091]"
43394,"[116.383, 51.553]","[1.591, 0.363]","[3.088, -0.139]"
43395,"[243.876, 228.79]","[-0.112, 0.055]","[-2.032, 1.184]"
43396,"[172.452, 170.261]","[1.194, -0.069]","[1.766, -1.465]"
43397,"[192.741, 166.379]","[-1.02, 0.104]","[-3.012, 0.086]"
43398,"[265.871, 189.302]","[-0.593, -0.865]","[2.928, 0.133]"
43399,"[265.598, 232.244]","[-1.997, -1.645]","[3.03, -0.159]"
43400,"[206.11, 121.194]","[0.833, -1.185]","[0.826, -2.385]"
43401,"[490.645, 474.8]","[-1.162, -0.504]","[-2.494, 0.639]"
43402,"[215.781, 190.68]","[0.71, -0.183]","[-1.684, 1.207]"
43403,"[186.57, 180.983]","[-0.14, 1.187]","[1.696, -1.318]"
43404,"[301.789, 300.315]","[1.767, 2.046]","[-2.636, 0.298]"
43405,"[247.313, 220.049]","[0.789, 1.32]","[1.711, -1.418]"
43406,"[159.61, 157.825]","[0.536, -0.638]","[-0.914, 2.235]"
43407,"[181.936, 178.362]","[0.939, 2.168]","[2.339, -0.738]"
43408,"[118.068, 114.577]","[-1.365, 0.842]","[-0.248, 2.901]"
43409,"[154.075, 147.303]","[-1.534, 0.116]","[0.659, -2.106]"
43410,"[626.696, 545.203]","[-0.182, 0.306]","[0.926, -2.302]"
43411,"[92.114, 71.553]","[-0.657, 2.366]","[1.429, -1.739]"
43412,"[209.087, 153.844]","[-0.028, -1.44]","[0.524, -2.518]"
43413,"[518.035, 436.288]","[-1.862, -1.676]","[1.063, -2.167]"
43414,"[441.086, 431.113]","[0.24, 1.483]","[0.696, -2.469]"
43415,"[196.602, 174.238]","[-2.257, -0.964]","[0.895, -2.128]"
43416,"[131.397, 124.425]","[-1.825, 0.274]","[1.441, -1.614]"
43417,"[196.014, 149.723]","[0.316, 1.429]","[-2.616, 0.075]"
43418,"[290.308, 232.768]","[0.729, 1.385]","[-3.088, -0.036]"
43419,"[212.516, 207.66]","[-0.097, -0.017]","[-1.607, 1.948]"
43420,"[185.013, 177.905]","[1.069, 0.049]","[-2.853, 0.557]"
43421,"[120.296, 78.747]","[-0.67, 2.289]","[1.912, -1.079]"
43422,"[251.947, 233.716]","[-0.51, 0.218]","[-2.867, 0.308]"
43423,"[291.787, 273.635]","[1.581, 0.764]","[3.086, -0.094]"
43424,"[235.65, 221.318]","[-1.2, -1.363]","[-2.626, 0.554]"
43425,"[280.294, 135.795]","[1.98, 0.735]","[-2.146, 1.518]"
43426,"[244.827, 187.578]","[0.511, -0.136]","[-1.935, 1.173]"
43427,"[188.59, 185.147]","[-0.425, 0.23]","[0.516, -2.576]"
43428,"[100.071, 83.689]","[1.995, -0.809]","[1.492, -1.65]"
43429,"[141.861, 138.479]","[0.992, -1.752]","[-0.381, 2.859]"
43430,"[307.846, 229.971]","[-0.771, -0.543]","[-2.348, 0.43]"
43431,"[321.1, 313.796]","[-1.33, -1.918]","[1.929, -1.151]"
43432,"[298.079, 282.539]","[0.451, 1.628]","[-2.689, 0.428]"
43433,"[133.567, 132.938]","[1.435, -1.389]","[-1.292, 1.523]"
43434,"[249.898, 249.459]","[1.124, -0.881]","[-0.815, 2.348]"
43435,"[209.676, 167.373]","[1.462, 1.174]","[-1.917, 1.057]"
43436,"[212.558, 210.943]","[1.902, 0.613]","[-2.056, 1.097]"
43437,"[331.688, 317.612]","[0.758, 2.082]","[0.118, -2.97]"
43438,"[263.648, 256.639]","[1.142, 1.997]","[-2.019, 1.09]"
43439,"[181.886, 164.299]","[-0.191, -2.214]","[0.36, -3.04]"
43440,"[268.549, 246.74]","[0.541, -0.946]","[-3.094, -0.16]"
43441,"[178.083, 164.287]","[0.24, 1.154]","[-2.65, 0.505]"
43442,"[164.207, 163.996]","[1.18, -1.263]","[-1.632, 1.526]"
43443,"[151.253, 137.68]","[-0.656, 1.031]","[-0.652, 2.677]"
43444,"[181.935, 173.806]","[0.434, -1.928]","[2.918, -0.058]"
43445,"[250.786, 233.594]","[-2.306, -1.522]","[2.83, -0.036]"
43446,"[227.716, 178.772]","[0.957, 1.052]","[2.33, -0.867]"
43447,"[110.624, 93.481]","[-1.659, 0.956]","[-1.303, 1.972]"
43448,"[193.721, 191.657]","[-1.186, -1.33]","[1.966, -1.163]"
43449,"[225.287, 212.554]","[-0.572, 0.384]","[2.946, -0.235]"
43450,"[147.767, 147.719]","[2.099, -0.762]","[-2.672, 0.285]"
43451,"[389.038, 385.342]","[0.389, -0.813]","[-2.261, 0.96]"
43452,"[250.274, 203.44]","[1.352, 1.337]","[2.399, -0.425]"
43453,"[223.346, 207.956]","[-0.681, 0.216]","[1.371, -1.879]"
43454,"[393.147, 372.328]","[0.082, -2.011]","[1.707, -1.573]"
43455,"[157.973, 121.616]","[-1.151, 0.587]","[1.805, -1.276]"
43456,"[181.464, 172.084]","[1.021, 0.305]","[-2.843, 0.344]"
43457,"[733.312, 498.384]","[0.039, 0.498]","[1.553, 2.572]"
43458,"[104.695, 92.374]","[-1.114, 1.658]","[-2.615, 1.406]"
43459,"[154.832, 150.81]","[0.164, 1.66]","[1.134, -1.975]"
43460,"[244.09, 229.62]","[-0.159, 0.549]","[-1.272, 1.85]"
43461,"[260.623, 254.74]","[-1.184, -2.251]","[-1.383, 1.642]"
43462,"[375.944, 260.076]","[0.622, 0.601]","[-1.83, 0.336]"
43463,"[181.249, 129.767]","[-0.308, 1.482]","[0.071, 2.245]"
43464,"[121.078, 110.007]","[-2.099, 0.095]","[-2.986, 0.103]"
43465,"[155.172, 131.858]","[-0.197, 1.68]","[-1.238, 1.968]"
43466,"[150.524, 143.847]","[1.302, -0.26]","[-2.255, 0.913]"
43467,"[92.993, 68.694]","[1.294, -1.717]","[2.985, -0.017]"
43468,"[199.671, 182.187]","[1.735, 2.354]","[1.746, -1.436]"
43469,"[183.908, 172.633]","[0.928, -0.822]","[-0.85, 2.312]"
43470,"[194.194, 150.818]","[-0.559, 1.632]","[-0.419, 1.273]"
43471,"[213.023, 209.407]","[-0.367, -2.266]","[-2.683, 0.451]"
43472,"[232.69, 198.013]","[-0.746, -0.788]","[1.081, -1.92]"
43473,"[280.21, 252.049]","[0.129, 1.628]","[1.847, -1.307]"
43474,"[188.61, 143.629]","[0.937, 2.255]","[1.638, -1.389]"
43475,"[196.584, 156.776]","[-0.671, -1.451]","[-1.95, 1.123]"
43476,"[240.449, 227.686]","[0.517, 1.158]","[2.505, -0.357]"
43477,"[243.119, 205.248]","[0.487, 0.007]","[-0.564, 2.608]"
43478,"[302.01, 300.341]","[-1.132, -1.425]","[0.073, -2.956]"
43479,"[174.954, 160.106]","[0.662, -0.615]","[1.796, -1.214]"
43480,"[142.097, 137.18]","[0.852, -1.183]","[0.271, -3.055]"
43481,"[354.909, 133.492]","[1.856, 0.949]","[1.318, -1.812]"
43482,"[278.41, 169.388]","[0.637, 1.125]","[-0.755, 3.057]"
43483,"[216.654, 211.758]","[-0.53, -0.411]","[2.243, -0.899]"
43484,"[248.419, 246.017]","[2.096, 1.689]","[1.539, -1.603]"
43485,"[289.266, 288.063]","[0.71, 0.647]","[-0.911, 2.152]"
43486,"[206.35, 200.932]","[-1.156, -1.059]","[-1.065, 2.088]"
43487,"[179.311, 165.257]","[-0.949, -2.306]","[-0.707, 2.466]"
43488,"[127.141, 125.661]","[0.59, -1.466]","[-0.987, 2.125]"
43489,"[237.535, 219.818]","[1.268, 0.039]","[-0.295, -3.119]"
43490,"[229.59, 189.249]","[-0.587, -0.622]","[0.218, -2.848]"
43491,"[244.108, 226.705]","[-1.432, -2.191]","[1.824, -1.207]"
43492,"[203.512, 199.435]","[0.419, 0.674]","[1.802, -1.254]"
43493,"[287.54, 275.5]","[0.118, 1.797]","[1.727, -1.337]"
43494,"[177.658, 158.145]","[-0.608, -1.898]","[0.676, -2.44]"
43495,"[192.151, 191.658]","[1.382, 1.744]","[-1.977, 1.231]"
43496,"[200.067, 159.597]","[-1.344, -0.115]","[-0.807, 2.616]"
43497,"[239.845, 120.386]","[-0.305, -2.028]","[-1.134, 0.928]"
43498,"[387.5, 359.378]","[-1.629, -2.261]","[-0.109, 2.938]"
43499,"[213.539, 164.639]","[-1.495, 0.335]","[2.203, -0.827]"
43500,"[237.557, 228.846]","[-1.217, 0.757]","[-1.988, 1.11]"
43501,"[192.425, 174.923]","[-1.237, -1.981]","[-1.379, 1.587]"
43502,"[219.595, 214.232]","[-0.284, -0.861]","[2.809, -0.343]"
43503,"[147.711, 128.632]","[2.106, 0.181]","[-2.474, 0.939]"
43504,"[188.059, 163.319]","[2.33, 0.041]","[1.454, -1.712]"
43505,"[216.774, 160.089]","[1.721, 0.05]","[0.968, -2.562]"
43506,"[164.654, 159.509]","[0.32, 1.632]","[0.844, -2.25]"
43507,"[224.15, 184.331]","[0.06, 0.551]","[2.376, -0.718]"
43508,"[309.583, 309.294]","[-1.137, -1.063]","[0.844, -2.276]"
43509,"[283.214, 196.893]","[-1.743, -1.415]","[-2.813, 0.094]"
43510,"[211.197, 200.493]","[0.161, -0.584]","[-2.091, 0.893]"
43511,"[215.24, 154.616]","[-0.239, 0.532]","[0.208, -2.792]"
43512,"[199.142, 189.233]","[-0.451, 1.14]","[-0.714, 2.458]"
43513,"[211.54, 180.23]","[-1.194, -2.085]","[1.854, -1.257]"
43514,"[167.869, 158.084]","[-0.079, -1.415]","[1.075, -1.953]"
43515,"[281.597, 278.308]","[-1.003, 0.748]","[1.825, -1.398]"
43516,"[113.556, 111.66]","[-2.228, 0.589]","[1.444, -1.65]"
43517,"[220.438, 198.333]","[-0.1, -0.992]","[0.261, -2.931]"
43518,"[249.471, 249.059]","[-1.409, -0.471]","[0.687, -2.494]"
43519,"[336.047, 328.369]","[0.842, 0.357]","[2.804, -0.25]"
43520,"[577.005, 268.772]","[0.538, 0.005]","[0.851, 2.915]"
43521,"[120.638, 54.528]","[-1.883, 1.68]","[-1.8, 0.999]"
43522,"[172.34, 90.17]","[-2.287, 0.586]","[-0.054, 2.933]"
43523,"[261.511, 234.434]","[0.356, -0.78]","[-3.068, 0.041]"
43524,"[216.722, 209.631]","[0.904, -0.011]","[-2.62, 0.385]"
43525,"[151.598, 148.809]","[1.061, -0.558]","[-1.725, 1.44]"
43526,"[190.838, 163.494]","[-1.035, -1.957]","[-3.03, -0.002]"
43527,"[290.119, 273.847]","[-0.579, 0.551]","[-0.848, 2.251]"
43528,"[285.706, 265.587]","[1.014, 1.11]","[0.895, -2.471]"
43529,"[185.468, 144.801]","[-1.061, 0.187]","[0.952, -2.127]"
43530,"[191.208, 189.986]","[-0.163, -0.049]","[-1.273, 1.861]"
43531,"[157.97, 155.388]","[1.167, 2.414]","[-2.61, 0.57]"
43532,"[156.936, 118.194]","[1.765, -1.348]","[-2.249, 0.847]"
43533,"[278.225, 213.816]","[-0.982, -1.808]","[2.98, -0.142]"
43534,"[230.124, 229.059]","[-0.704, -1.52]","[1.25, -1.874]"
43535,"[133.905, 116.387]","[0.098, 2.1]","[-2.841, 0.537]"
43536,"[355.221, 351.51]","[0.716, -0.123]","[2.062, -1.017]"
43537,"[200.569, 192.197]","[-1.326, -0.33]","[2.641, -0.493]"
43538,"[354.052, 246.847]","[1.344, 0.753]","[-1.728, 1.36]"
43539,"[196.768, 174.657]","[0.402, -0.793]","[2.687, -0.002]"
43540,"[95.851, 86.381]","[2.158, -0.82]","[0.318, -2.873]"
43541,"[180.946, 177.8]","[-0.925, 0.598]","[-1.23, 1.923]"
43542,"[158.883, 152.891]","[1.338, -0.922]","[0.881, -2.31]"
43543,"[309.636, 281.448]","[-0.491, -1.455]","[3.075, -0.1]"
43544,"[107.687, 104.312]","[-1.729, 1.497]","[2.332, -0.803]"
43545,"[256.4, 253.475]","[-0.908, -1.122]","[-2.874, 0.241]"
43546,"[253.798, 232.914]","[0.231, -0.33]","[0.861, -2.154]"
43547,"[312.332, 305.591]","[2.02, 1.351]","[2.184, -0.808]"
43548,"[224.49, 196.255]","[-0.734, -1.408]","[-1.972, 1.477]"
43549,"[350.999, 106.618]","[0.227, 1.44]","[-3.109, -0.475]"
43550,"[272.29, 186.071]","[-0.825, 0.662]","[1.678, -1.633]"
43551,"[194.506, 178.149]","[0.626, 1.138]","[-0.282, 2.883]"
43552,"[223.979, 219.543]","[-1.516, -2.06]","[-1.259, 1.877]"
43553,"[227.298, 155.812]","[0.132, 0.719]","[2.345, -0.739]"
43554,"[149.572, 136.477]","[-0.426, 1.169]","[1.589, -1.526]"
43555,"[247.273, 175.61]","[-0.563, 1.079]","[0.33, 3.117]"
43556,"[148.611, 147.947]","[-2.486, -0.769]","[2.814, -0.369]"
43557,"[260.0, 191.28]","[-0.853, -0.578]","[-2.044, 1.195]"
43558,"[300.75, 294.033]","[0.81, 1.318]","[2.206, -0.918]"
43559,"[215.715, 215.307]","[1.078, 0.808]","[1.198, -1.919]"
43560,"[160.222, 143.406]","[1.085, -0.408]","[-1.24, 2.42]"
43561,"[207.87, 146.296]","[0.443, -0.394]","[-2.742, 0.593]"
43562,"[243.149, 205.367]","[0.866, 1.477]","[0.582, -2.516]"
43563,"[123.102, 118.043]","[1.495, -2.268]","[-0.795, 2.316]"
43564,"[189.396, 175.189]","[-2.154, -1.148]","[-1.272, 2.295]"
43565,"[284.545, 235.173]","[1.364, 1.101]","[-3.051, 0.283]"
43566,"[198.45, 196.388]","[-1.343, -1.3]","[-2.095, 0.989]"
43567,"[118.738, 118.061]","[-2.435, 0.792]","[-2.457, 0.694]"
43568,"[127.48, 98.821]","[0.882, -1.901]","[0.087, -2.94]"
43569,"[202.422, 195.434]","[0.359, 0.091]","[-2.195, 1.027]"
43570,"[637.696, 176.566]","[0.586, 0.597]","[-2.298, 2.411]"
43571,"[166.687, 152.011]","[0.905, -0.736]","[-3.03, -0.011]"
43572,"[169.947, 161.088]","[0.216, -0.905]","[1.393, -1.723]"
43573,"[211.224, 199.284]","[-1.034, -0.849]","[-1.986, 1.29]"
43574,"[189.84, 188.309]","[0.291, 0.908]","[2.125, -0.971]"
43575,"[314.095, 202.189]","[-0.391, 1.316]","[-0.851, 2.328]"
43576,"[184.389, 179.875]","[0.272, -0.349]","[-2.66, 0.483]"
43577,"[362.826, 171.805]","[0.784, 1.137]","[0.304, -2.869]"
43578,"[170.342, 145.699]","[-0.508, 1.803]","[-0.323, 2.837]"
43579,"[209.323, 206.439]","[1.924, 2.239]","[1.39, -1.756]"
43580,"[351.008, 327.137]","[-0.44, 0.444]","[-0.081, 3.084]"
43581,"[142.756, 135.865]","[0.784, -1.111]","[-1.183, 2.018]"
43582,"[299.228, 239.447]","[0.332, -0.768]","[0.651, -2.66]"
43583,"[93.586, 87.614]","[1.315, -1.971]","[2.757, -0.457]"
43584,"[225.021, 210.157]","[-0.406, -1.402]","[0.278, -2.737]"
43585,"[342.076, 329.785]","[0.527, 0.154]","[-1.762, 1.447]"
43586,"[182.851, 102.349]","[0.38, 2.16]","[-1.667, 0.789]"
43587,"[198.366, 194.83]","[-1.901, -2.339]","[0.163, -2.98]"
43588,"[159.014, 149.798]","[-1.033, 0.926]","[2.028, -1.08]"
43589,"[259.399, 234.991]","[0.477, 1.474]","[0.219, -2.985]"
43590,"[233.84, 217.504]","[1.948, 1.861]","[2.726, -0.467]"
43591,"[175.348, 131.512]","[-1.098, 0.606]","[2.122, -1.165]"
43592,"[230.561, 202.694]","[-1.546, -0.312]","[1.828, -1.119]"
43593,"[191.794, 186.047]","[2.037, 2.099]","[1.819, -1.351]"
43594,"[285.964, 237.705]","[0.365, 1.59]","[-2.97, 0.463]"
43595,"[199.457, 174.751]","[-0.202, -1.591]","[-0.033, 2.848]"
43596,"[321.155, 308.861]","[-2.456, -0.332]","[1.584, -1.663]"
43597,"[219.56, 217.459]","[-0.647, 0.08]","[-1.305, 1.817]"
43598,"[216.981, 216.403]","[-0.884, -1.17]","[0.095, 2.869]"
43599,"[328.121, 139.296]","[1.333, 1.978]","[1.565, -2.04]"
43600,"[106.424, 73.803]","[0.915, -2.039]","[1.548, -1.382]"
43601,"[243.048, 227.565]","[-1.043, -0.146]","[-1.497, 1.796]"
43602,"[231.289, 205.742]","[1.351, 0.561]","[-0.979, 2.134]"
43603,"[106.769, 97.14]","[1.659, -1.187]","[0.404, -2.682]"
43604,"[112.212, 106.378]","[2.111, -0.747]","[1.75, -1.2]"
43605,"[120.017, 100.352]","[-2.153, 0.155]","[1.281, -1.858]"
43606,"[311.489, 264.132]","[-1.186, -0.949]","[3.03, -0.071]"
43607,"[50.72, 48.377]","[-1.6, 2.452]","[-3.016, 0.572]"
43608,"[202.61, 181.733]","[0.679, 0.407]","[0.935, -1.761]"
43609,"[121.239, 110.329]","[-0.349, 2.369]","[2.453, -0.339]"
43610,"[151.832, 139.191]","[0.404, 2.156]","[-0.893, 2.21]"
43611,"[190.093, 186.398]","[-0.611, 0.912]","[0.557, -2.551]"
43612,"[200.487, 192.988]","[-0.13, 1.787]","[-2.064, 1.09]"
43613,"[170.372, 152.183]","[0.948, -0.811]","[-2.221, 1.02]"
43614,"[305.177, 240.857]","[1.058, 0.677]","[-0.338, 2.792]"
43615,"[221.899, 188.625]","[-0.359, -0.421]","[-1.048, 1.955]"
43616,"[266.555, 210.795]","[0.075, 1.695]","[1.802, -1.568]"
43617,"[211.968, 182.409]","[-1.635, -1.028]","[-2.897, 0.523]"
43618,"[221.15, 172.166]","[-0.11, 0.761]","[-0.686, 2.543]"
43619,"[355.022, 347.368]","[0.066, -1.073]","[-2.133, 0.995]"
43620,"[232.462, 221.042]","[1.758, 0.181]","[2.947, 0.012]"
43621,"[199.877, 176.514]","[-0.337, 0.617]","[2.477, -0.886]"
43622,"[118.674, 117.849]","[-0.118, 2.054]","[2.022, -1.173]"
43623,"[232.636, 229.164]","[-2.101, -1.238]","[-1.257, 2.049]"
43624,"[216.956, 212.177]","[0.512, 0.418]","[-0.422, 2.709]"
43625,"[193.17, 189.149]","[1.177, 1.038]","[-2.661, 0.481]"
43626,"[368.02, 118.889]","[0.963, 0.719]","[-0.865, 2.322]"
43627,"[208.344, 112.956]","[-0.24, 0.846]","[0.485, -2.759]"
43628,"[168.519, 151.949]","[-0.13, -1.636]","[0.032, 3.055]"
43629,"[257.359, 250.906]","[0.818, 2.167]","[-1.957, 1.246]"
43630,"[167.187, 163.037]","[-0.806, 0.454]","[-1.799, 1.421]"
43631,"[64.261, 60.407]","[1.676, -1.987]","[-1.019, 2.283]"
43632,"[121.525, 90.816]","[1.95, -0.75]","[-1.196, 2.19]"
43633,"[228.457, 214.024]","[0.581, 1.259]","[0.233, -2.916]"
43634,"[338.839, 160.956]","[-0.118, 0.552]","[-0.457, 2.561]"
43635,"[238.565, 227.592]","[-0.142, 0.871]","[-0.765, 2.465]"
43636,"[166.314, 156.861]","[1.092, -0.986]","[-2.107, 0.989]"
43637,"[304.552, 296.919]","[-0.559, -1.282]","[-0.644, 2.505]"
43638,"[330.366, 142.573]","[-1.201, -0.636]","[-0.884, 2.835]"
43639,"[298.009, 225.406]","[-0.457, -0.849]","[-1.289, 1.733]"
43640,"[208.305, 205.69]","[-0.986, -0.284]","[-1.993, 1.254]"
43641,"[209.441, 200.856]","[0.702, 0.451]","[0.472, -2.66]"
43642,"[154.849, 144.07]","[0.814, -0.808]","[1.298, -1.998]"
43643,"[334.166, 266.791]","[0.866, 2.2]","[-1.682, 1.491]"
43644,"[197.157, 165.092]","[-1.21, -2.431]","[-1.618, 1.408]"
43645,"[264.156, 242.18]","[-2.176, -1.794]","[1.868, -1.286]"
43646,"[281.882, 218.256]","[1.332, 1.904]","[-1.246, 1.916]"
43647,"[201.461, 190.335]","[-0.776, -1.073]","[0.731, -2.345]"
43648,"[128.442, 122.206]","[-0.09, 2.096]","[0.452, -2.943]"
43649,"[176.033, 143.553]","[-2.048, -0.295]","[0.082, -2.894]"
43650,"[215.704, 202.429]","[0.828, 1.012]","[2.262, -1.301]"
43651,"[105.227, 95.07]","[2.08, -0.491]","[1.576, -1.631]"
43652,"[185.836, 184.551]","[0.599, 1.202]","[2.863, -0.276]"
43653,"[264.778, 251.941]","[-0.188, 0.477]","[1.012, -2.152]"
43654,"[330.837, 199.961]","[0.785, 0.34]","[2.062, -1.493]"
43655,"[225.42, 221.495]","[-2.117, -1.497]","[1.456, -1.779]"
43656,"[265.863, 199.517]","[1.311, 1.478]","[0.743, -2.576]"
43657,"[157.783, 119.497]","[2.19, -0.492]","[-3.007, 0.384]"
43658,"[190.228, 178.441]","[-0.382, -0.812]","[0.411, -2.708]"
43659,"[504.605, 485.608]","[-0.582, -0.073]","[0.371, -2.79]"
43660,"[261.733, 232.652]","[-0.566, 0.093]","[-0.665, 2.621]"
43661,"[340.679, 311.812]","[0.648, 0.531]","[-3.087, 0.016]"
43662,"[160.377, 159.989]","[0.178, -1.427]","[-1.969, 1.185]"
43663,"[327.667, 235.922]","[-1.339, -0.4]","[-3.014, 0.177]"
43664,"[198.829, 196.617]","[0.368, -1.106]","[-2.494, 0.631]"
43665,"[141.569, 138.874]","[-0.242, -1.847]","[-2.172, 1.106]"
43666,"[176.577, 146.814]","[1.253, -0.483]","[0.846, -2.766]"
43667,"[212.383, 197.326]","[1.238, 2.434]","[-2.868, 0.198]"
43668,"[118.12, 98.923]","[-2.202, 0.362]","[1.179, -2.333]"
43669,"[133.613, 132.772]","[-0.891, 1.157]","[1.75, -1.422]"
43670,"[228.305, 223.895]","[-1.498, -0.588]","[0.707, -2.461]"
43671,"[203.416, 179.782]","[1.09, 0.31]","[3.032, 0.072]"
43672,"[176.134, 127.569]","[-1.331, -2.106]","[-2.844, 0.466]"
43673,"[223.026, 221.23]","[1.187, 1.503]","[-1.301, 1.848]"
43674,"[88.409, 74.177]","[1.457, -1.771]","[-2.405, 0.158]"
43675,"[297.988, 127.435]","[1.1, 1.23]","[1.434, -1.624]"
43676,"[175.934, 146.108]","[0.137, -1.057]","[1.617, -1.319]"
43677,"[288.063, 270.616]","[-0.051, -2.03]","[-1.228, 2.013]"
43678,"[181.001, 180.127]","[-1.525, 0.437]","[-2.367, 0.834]"
43679,"[135.132, 129.851]","[1.492, -0.522]","[-0.97, 0.847]"
43680,"[624.523, 617.361]","[-1.019, -1.471]","[-2.836, 0.313]"
43681,"[313.171, 233.192]","[1.134, -1.26]","[-2.51, 1.168]"
43682,"[187.345, 184.883]","[-0.809, -1.241]","[-0.984, 2.193]"
43683,"[257.88, 253.808]","[1.276, 1.168]","[-2.924, 0.195]"
43684,"[282.647, 266.903]","[1.034, 0.854]","[2.669, -0.597]"
43685,"[118.108, 100.011]","[-2.02, 0.303]","[-1.051, 2.068]"
43686,"[192.462, 190.641]","[0.03, -1.094]","[0.653, -2.351]"
43687,"[138.899, 135.873]","[-1.951, -0.235]","[-0.201, 2.935]"
43688,"[179.593, 178.711]","[-0.376, 0.758]","[-2.347, 0.932]"
43689,"[144.559, 143.548]","[-0.643, 2.482]","[0.463, -2.783]"
43690,"[201.65, 166.53]","[-0.668, -0.337]","[-2.841, 0.389]"
43691,"[253.07, 222.615]","[0.281, 1.427]","[-1.206, 1.983]"
43692,"[437.704, 392.848]","[-1.326, -0.748]","[-2.691, 0.782]"
