,Invariant Mass
583,748.9503802294162
584,745.6362179294819
585,748.716221348414
586,749.6158885906217
587,711.1170380964403
588,747.4394778408105
589,753.5106076516383
590,703.8496523451457
591,755.3883055717591
592,729.3502834247191
593,766.2042015612795
594,749.3689403308724
595,731.7946765448656
596,741.4474861669596
597,778.5986910229149
598,740.4458319929659
599,744.167378632754
600,749.8119626284872
601,745.5376888422273
602,736.6847166560265
603,741.6376173208422
604,757.5581384631071
605,713.211431399668
606,769.3478170258136
607,748.924066800101
608,749.5667989189741
609,730.7375338651684
610,741.8470863418007
611,731.8483934419123
612,749.5341273839066
613,740.404612291022
614,705.9294172223078
615,732.5714987027662
616,765.7743664322591
617,746.26210793607
618,761.8398062141642
619,746.3546718778019
620,749.0600579483843
621,706.8943539887232
622,746.2394732225443
623,736.6842124202636
624,754.665605312851
625,736.8433613853697
626,754.7967851021148
627,751.5698348358499
628,754.7662208236242
629,747.6860331875683
630,675.2826430442855
631,753.6908386890317
632,751.1657318143322
633,725.7640886437139
634,750.8773557546888
635,752.1874013187282
636,742.7318412515806
637,751.4862569499899
638,741.7037350151131
639,797.178076008268
640,745.1299828476747
641,743.7817082887382
642,737.0148151388566
643,725.6560441146664
644,748.7267958900026
645,754.4604436136448
646,748.9445163122286
647,758.6548755765559
648,746.9466606648513
649,723.6929431165845
650,746.1735031799899
651,758.0523451858513
652,711.2798648230787
653,754.409416385101
654,750.1164568614606
655,759.4342888679159
656,761.5710940637525
657,743.7133384309286
658,751.4029273012129
659,743.2208399699832
660,665.8450925525946
661,764.632126200843
662,756.6849576879032
663,740.1700269658515
664,820.314807642525
665,743.1460811106573
666,761.272454828456
667,737.249086344887
668,760.4802900975449
669,754.0934684249684
670,744.4424447661443
671,751.2396726737077
672,733.3905600132365
673,751.7428902006844
674,757.839588414651
675,760.3320523723729
676,763.6631748430284
677,759.8143157075781
678,750.5892017848266
679,759.3010481181785
680,743.1057303358356
681,754.1279321229381
682,758.0953300026581
683,763.5345967186845
684,762.4935843764388
685,748.1869451107771
686,754.2742674149623
687,752.0328910132304
688,738.2006528926553
689,722.7620574935055
690,748.5845364134195
691,745.3535835220057
692,737.4501289740365
693,741.8596050532024
694,748.4803224437586
695,764.4181354947335
696,755.4499677677717
697,753.0915378370044
698,740.9861533249978
699,772.6470554298892
700,747.2705513505032
701,755.0895490513102
702,761.9693952758095
703,767.3138637150755
704,745.5164892702652
705,748.1778224613498
706,743.0163859203194
707,729.6444351589467
708,752.4596036037843
709,749.7349081842087
710,732.9118600949579
711,756.6509914573344
712,752.7630781883332
713,769.21810418595
714,753.6702808705705
715,752.066695908259
716,759.3856295495137
717,753.4258704501688
718,749.0493274486582
719,775.7684542822554
720,742.6975624308661
721,750.2579719047587
722,752.6540102473436
723,750.6195478509626
724,800.6992261133834
725,759.8480353447167
726,712.1159062486893
727,755.3641708906514
728,758.9264408779065
729,742.3125163034182
730,748.1985272922224
731,756.3870297274419
732,733.1601244709391
733,751.6635501825258
734,736.2388619063885
735,759.4397802775312
736,757.4607905777424
737,749.133611749181
738,750.7847422172974
739,723.8796117310477
740,741.0135222372603
741,718.0774948342348
742,708.1839761636481
743,707.1160132617852
744,747.2963872998324
745,742.2807276370777
746,759.8533028574025
747,762.4485936028424
748,770.6484663273326
749,774.3778753909362
750,752.9805122618546
751,758.0927682773277
752,750.1263605727796
753,748.8329896646076
754,748.4020293383398
755,745.3685097313571
756,750.7785707201373
757,760.3624708241567
758,746.0607151525736
759,765.1244125169655
760,768.1070158171138
761,753.0034863243319
762,749.2170574588096
763,746.3213854866584
764,757.7481690607218
765,746.1975954459446
766,736.0388304995673
767,748.1468838959568
768,742.7011612008853
769,750.9813794826811
770,745.2340628374812
771,787.1896101128677
772,793.3323069641181
773,762.6643408948995
774,737.1739696307626
775,736.612824989199
776,748.6992956703341
777,749.506854041703
778,752.2891490904782
779,748.3874239254927
780,746.2862118506263
781,740.4284687754363
782,744.2955870340447
783,751.3513956115632
784,726.3719041943484
785,732.7575712122059
786,755.2946468444372
787,755.824251922941
788,700.3412171023384
789,736.0375849569294
790,751.3739933509797
791,750.3473387778431
792,759.2289749047579
793,749.5671115574938
794,758.5424023431575
795,747.8502048756325
796,751.4745646799839
797,697.7047512058589
798,764.7866928361975
799,744.6273410469892
800,769.1592793061872
801,744.2367082887239
802,752.6669061912434
803,737.6299637186672
804,752.855297392576
805,751.8831465542695
806,747.4492518402415
807,758.1462022977099
808,752.9463980522909
809,764.3752554766351
810,751.4628674089712
811,753.9829788019265
812,749.6647275414015
813,746.777395756272
814,744.3180888718774
815,766.2281146321045
816,753.6390624667589
817,744.9604399961004
818,758.8923040420281
819,757.3241403039815
820,745.8200867239317
821,742.0162163074792
822,745.0121839047478
823,735.4961419195891
824,740.3927509431887
825,727.0510400563022
826,747.7563081478871
827,754.6602237101405
828,767.7590523065987
829,729.6166405155724
830,757.1275317084154
831,750.5690030528107
832,751.9601654097436
833,741.2966449553097
834,730.8356900787091
835,758.8030879933821
836,736.7897174359907
837,748.1303046416734
838,744.9544624719164
839,733.6952281717581
840,753.7496257098343
841,764.6609773718725
842,741.797931997303
843,743.6111882598212
844,741.0533856765427
845,744.4796578734733
846,742.6102781243077
847,745.100467484311
848,738.5288896055167
849,738.2658085428553
850,763.1811310945593
851,711.5882803767212
852,752.5014038643393
853,750.13156474091
854,749.3378864740382
855,749.2158285566363
856,760.2028509097934
857,750.0782090875766
858,705.2813325241945
859,738.5994634421983
860,749.289898601526
861,746.9542474277317
862,746.4221394579856
863,752.6896427759042
864,715.5250720922205
865,738.6388219681184
866,751.7862864044039
867,792.4511278465392
868,753.8983640679338
869,750.3886020848314
870,756.3735307218442
871,749.4700724661251
872,760.9878179803146
873,744.6028621062122
874,745.5837083194506
875,755.1290300625736
876,755.0746216089459
877,748.310929814227
878,745.5138610528105
879,753.0485506763359
880,797.0033082979817
881,758.9886782037448
882,766.1497603631059
883,743.0711933408047
884,717.8077982771616
885,712.9195381875304
886,746.5064463955176
887,753.0736995495992
888,746.9451166832165
889,749.4843486605215
890,753.956998420005
891,746.4191513084673
892,752.2915750137321
893,738.7138441525354
894,749.4523461971605
895,751.4117015478006
896,746.5435759128135
897,717.0560303151217
898,763.207740880078
899,748.3691153614899
900,752.7393681956236
901,742.4159174905992
902,751.832562264168
903,768.2890952341722
904,721.727458170092
905,756.916788599905
906,810.8454108273012
907,747.0597432364785
908,747.3248199558253
909,791.1339762903842
910,727.046817120844
911,720.3745850542625
912,748.2597545153477
913,743.1794856636507
914,745.0810172050764
915,768.8161295464528
916,750.9272720794182
917,743.7550065398632
918,740.6942932042474
919,737.6487111193945
920,719.3649888548698
921,752.8647676110264
922,653.2119974640789
923,746.1983032586617
924,747.4420713343595
925,709.6311862258254
926,742.5241715758998
927,680.3977394926663
928,747.4943348396152
929,748.664335200535
930,739.6124967588122
931,777.6771379676144
932,754.4510498373344
933,765.8626172806673
934,764.6728996016359
935,725.6352678456382
936,745.0710082056041
937,715.6448704177602
938,749.3760577692055
939,726.0550355310975
940,758.5515887860773
941,746.8657173159629
942,741.3193222048802
943,744.9705553785799
944,758.7651398179328
945,702.889976710978
946,770.8946614062478
947,795.6653629871753
948,535.2586450177886
949,749.7097892132024
950,745.5886620347724
951,766.7143574826722
952,765.98646942785
953,753.0664426501401
954,750.9476541406601
955,764.1560153822248
956,758.0964815057549
957,740.8349787846464
958,757.726920593285
959,749.6946942897445
960,746.3975091364483
961,772.0756595498874
962,808.9872975001716
963,744.0820037882515
964,751.5590151330016
965,747.2358456921445
966,751.2695993444031
967,910.2055469257781
968,738.0105513108086
969,781.2090592715705
970,755.1555257827179
971,733.3761078272818
972,748.4196528818579
973,750.5108433827239
974,744.479877322782
975,748.0842952436157
976,725.5600417031256
977,747.3691199110668
978,509.65630760087515
979,734.1959163413304
980,733.1354194626999
981,755.5108603689331
982,751.8908712967709
983,737.0445798326801
984,751.9131662846437
985,755.385047761349
986,753.4386684860501
987,779.3266520857252
988,800.3056620569527
989,751.4026225983225
990,747.5252405888546
991,747.979414822324
992,750.6147662543121
993,759.0220538661586
994,775.6430330540492
995,817.1197406172029
996,762.303258867106
997,748.9517720163554
998,756.3326634496264
999,757.9431714966486
1000,755.0447488750549
1001,748.2381315640436
1002,756.226939985139
1003,737.0039135765456
1004,751.281499633541
1005,746.3078480281207
1006,737.9835442408437
1007,751.3352659440216
1008,620.5571228382988
1009,732.3167810216798
1010,764.7418044040552
1011,738.4115322969612
1012,763.1999775807808
1013,746.8061677936258
1014,747.7954622605944
1015,742.6081010872914
1016,748.3201562593725
1017,744.8442882049967
1018,745.6779170365334
1019,751.2079705844533
1020,723.9553266152112
1021,717.871249206664
1022,740.8562032958243
1023,751.0483744915481
1024,753.760232130258
1025,754.8713608323204
1026,744.4538030542449
1027,743.0804045105248
1028,748.804334465752
1029,736.5756047410839
1030,758.4033611878409
1031,737.3648373344812
1032,766.2580782888438
1033,754.2886563544625
1034,745.5851158484322
1035,700.1829780897364
1036,745.2094286897737
1037,765.7620728482622
1038,732.0129660255373
1039,752.7235060415836
1040,782.5459922017927
1041,755.3748368817575
1042,750.4573897834805
1043,741.3388659093871
1044,766.8413150517479
1045,749.6395182428791
1046,734.4026861911593
1047,736.8122570733686
1048,752.4594279786548
1049,702.3194672651867
1050,748.1275675942961
1051,743.9708230473227
1052,736.2827622232952
1053,733.2198057910434
1054,745.0074780342752
1055,757.4262136059032
1056,751.6639053726055
1057,736.136854638679
1058,752.3199562604008
1059,769.8430200131093
1060,747.4960000462213
1061,756.9442765756729
1062,758.4711822021229
1063,735.6129398853344
1064,741.6478271255536
1065,752.1682049854022
1066,669.6306775734115
1067,770.512177969517
1068,722.6250988159098
1069,747.2035277820577
1070,757.9735221828723
1071,749.0798548056745
1072,733.9578839538666
1073,749.167076760945
1074,757.4156127404613
1075,757.314256732873
1076,750.2593709733817
1077,750.0391935816982
1078,739.3833565144151
1079,740.0995068226119
1080,756.9706029123139
1081,823.9663746782556
1082,756.3443711388206
1083,759.3336745774727
1084,751.3598169014874
1085,790.5762755035912
1086,798.4794792782436
1087,729.0202961075242
1088,751.6114849379965
1089,760.172482527779
1090,754.7182999372969
1091,743.3162122231299
1092,744.54891101065
1093,757.9886264860766
1094,737.8609150950422
1095,743.7249124416437
1096,751.3071223674845
1097,740.3284678130241
1098,742.4270767341694
1099,730.9737585402022
1100,750.6122740684764
1101,752.6888794562711
1102,757.5659440736958
1103,748.0598027300434
1104,726.8060138551797
1105,754.6374456817175
1106,753.820486658015
1107,668.9843638913662
1108,736.2621779563368
1109,682.3889805994265
1110,757.5013985457638
1111,745.4301426009944
1112,822.0190989172143
1113,728.3984556057487
1114,545.5489573116577
1115,750.7138051283786
1116,745.3374274812649
1117,742.383342232796
1118,749.6297994089603
1119,749.5940785744385
1120,755.8248851038484
1121,741.6912651310256
1122,746.8350504656945
1123,750.8346790654377
1124,757.0476079797122
1125,745.9127582815078
1126,768.7426774245971
1127,757.4361151235536
1128,741.7509716192053
1129,505.0066648506707
1130,754.8248487878834
1131,733.6577135029037
1132,756.9086373521586
1133,761.2380496665883
1134,736.1668097028643
1135,753.6092460082685
1136,748.4297056281874
1137,748.1100088062404
1138,744.2393165350743
1139,756.9234950054603
1140,747.0856339881042
1141,730.6093630460049
1142,748.7415942512339
1143,757.7247280928423
1144,746.6547829563175
1145,719.1876396480476
1146,755.770154126562
1147,752.0712173333114
1148,751.3936179767162
1149,736.3722659859151
1150,742.6477567555545
1151,749.5068894857674
1152,749.3010573494712
1153,771.649428890813
1154,752.2571594340526
1155,746.8210594536681
1156,755.9099049404856
1157,752.8764451727742
1158,782.408935185342
1159,753.558049446926
1160,742.3157447157076
1161,767.7296398326689
1162,749.9534828413359
1163,743.7198299365821
1164,761.8640919971317
1165,743.6688153533016
1166,743.9138990633252
1167,747.5289202258293
1168,750.9567139395189
1169,759.8902808321448
1170,756.161460700738
1171,748.226982653686
1172,753.4045317903086
1173,749.337526600643
1174,750.4347005478124
1175,749.1120565501368
1176,748.3693558781215
1177,734.1870987825679
1178,754.0412952925474
1179,770.212405247623
1180,740.6832641367688
1181,749.3276932203457
1182,749.0211922386358
1183,748.6281092622002
1184,740.7976505422157
1185,759.6844298218534
1186,754.0653073242856
1187,416.9631221987608
1188,749.5564440874621
1189,741.0906287488009
1190,730.168621668394
1191,749.3996275621578
1192,740.3109197231772
1193,746.0208124944954
1194,744.2701979582407
1195,728.3474642125847
1196,743.3562883088672
1197,749.6609956154043
1198,810.6645924662372
1199,743.5406298040417
1200,759.6357013895762
1201,747.6843065973673
1202,748.3322563155175
1203,750.0359646349978
1204,751.008472206592
1205,754.0133057903631
1206,758.8686670304303
1207,757.0387903406015
1208,758.7942246092786
1209,780.442336477908
1210,747.673749299828
1211,753.1780979799368
1212,746.4067086348741
1213,750.1771340413667
1214,752.4403951328839
1215,753.2380359943073
1216,741.1405436617487
1217,745.8795727131454
1218,748.9958219085211
1219,746.5357179577879
1220,747.5728277101798
1221,786.0951311802532
1222,759.7427999812944
1223,750.3411128346039
1224,746.1604986534012
1225,750.1665305360328
1226,775.2786258976535
1227,744.3760366665964
1228,750.8052129272774
1229,734.4432168416182
1230,558.3240955729638
1231,761.5915897324696
1232,742.0095933157368
1233,738.9936980773324
1234,756.7684654166659
1235,756.3126825261053
1236,738.3160571474588
1237,758.8193430867492
1238,749.1995027701695
1239,741.0431940525065
1240,749.4483226437638
1241,755.6153513982924
1242,752.5576671963372
1243,736.3654361517824
1244,635.7676781827046
1245,751.3566459842158
1246,753.4381412841677
1247,733.4197812818129
1248,752.8052479451051
1249,717.6185694564365
1250,750.4345726667472
1251,750.6410214245141
1252,758.8483335892822
1253,750.467819416313
1254,757.6039690523501
1255,748.7737718642281
1256,752.6692147402113
1257,746.9888479617097
1258,744.5700854436972
1259,742.2449988101081
1260,750.8214699587176
1261,749.1187106961914
1262,657.1684656488552
1263,732.9951356848269
1264,702.7712199604855
1265,751.815998908496
1266,753.6356652450435
1267,757.0115364555276
1268,750.3686778071292
1269,725.4683696160995
1270,736.8921616663275
1271,764.2709797747211
1272,758.080782513647
1273,775.5583085247669
1274,723.8628883069108
1275,664.8134385399209
1276,750.6737327252296
1277,746.1799276039646
1278,754.2550686866879
1279,757.4920126007241
1280,743.2077726806443
1281,748.5350016975297
1282,728.0481676245425
1283,743.4678602565051
1284,744.0074309051498
1285,747.1346563458438
1286,741.3555331196757
1287,744.9059742816816
1288,763.8712056324175
1289,789.2357664305922
1290,749.9902399436561
1291,756.9881241636175
1292,726.2149053808714
1293,753.459468221022
1294,777.5213500144707
1295,775.6386091315902
1296,371.41252585179734
1297,745.7997095128854
1298,746.3944835002753
1299,741.3256201819398
1300,742.686916551874
1301,757.9725386542676
1302,695.1669954274068
1303,780.9913207110217
1304,613.6749675014547
1305,702.3557339314284
1306,788.5781522239217
1307,731.0256033359811
1308,745.9827716274635
1309,756.3723955639383
1310,747.4677903269692
1311,743.985025644507
1312,741.7691632105527
1313,738.6437333099553
1314,762.5934891720538
1315,747.9878257690518
1316,745.6879933067809
1317,745.8732866832513
1318,731.943074682991
1319,888.4535776139123
1320,752.8968818988975
1321,737.3319615734372
1322,711.5765768369413
1323,750.9013708459878
1324,752.8175112392904
1325,748.4280183792523
1326,771.3542235880076
1327,725.9475493805983
1328,626.7524739048243
1329,744.0413091903749
1330,748.4236894173198
1331,755.090171623205
1332,747.338273463077
1333,796.4463165099262
1334,752.4918864801932
1335,756.5289016176281
1336,738.690782319713
1337,768.889621542972
1338,742.3923448697437
1339,740.0744954549766
1340,757.021221402125
1341,739.3726567963146
1342,715.7839283785524
1343,740.7615482105195
1344,745.4896777356064
1345,770.0740902069678
1346,769.896337417721
1347,747.9191688685996
1348,751.4033874677058
1349,745.3907533667864
1350,746.2420852035704
1351,732.6734993652773
1352,746.6584470648357
1353,746.7641658445049
1354,902.2720088440806
1355,734.6416055476861
1356,753.4605905636209
1357,749.8102998999402
1358,789.6607520745574
1359,809.5024907870123
1360,738.1065693706513
1361,778.5751278181413
1362,759.3801018753173
1363,728.0098233109359
1364,746.2345043542495
1365,756.6663636680213
1366,744.4232777721285
1367,751.0689841355804
1368,365.1951818483351
1369,744.8716767739597
1370,747.2212445683334
1371,724.0149275079523
1372,780.7269666211947
1373,752.7342078990415
